second,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
10,10.0,4.96,3.92,9352.8382,3182.1826,8688.0607,3361.455,1134.259,1513.7689,1251.0572,1758.599,2074.4469,2390.2202,2233403.9719,3130535.798,878.7684,0.455551,295.405227,396.459899,168.569014,445.438269,353.67121,0.07295,-0.271353,1319.04,home,0,0
11,11.0,7.16,5.12,9280.943,2923.2601,8996.9611,3230.0348,1057.2641,1349.3903,1345.6076,1436.5247,2007.3691,2515.4338,2424848.0639,2361669.834,460.0733,0.388261,298.504313,407.190465,177.962615,421.220943,370.854515,0.077565,-0.232832,1318.04,home,0,0
12,12.0,9.0,5.08,9393.1834,2854.4148,8959.2403,3122.5945,976.387,1294.7288,1205.2298,1266.2059,2181.2482,2479.6925,2704639.7547,2117327.9737,546.0828,0.399259,297.963729,401.91142,172.716734,389.622089,370.365247,0.078614,-0.249365,1317.04,home,0,0
13,13.0,9.0,6.44,9360.7907,2795.4405,9077.5249,2929.718,895.0739,1447.7959,1056.5712,1482.6452,1913.7894,3008.9049,1990746.7568,3341696.6065,348.073,0.345387,280.58936,399.596172,160.230354,361.034559,376.591994,0.082232,-0.263372,1316.04,home,0,0
14,14.0,9.84,5.92,9131.9579,2921.0027,8946.4414,3151.5233,992.9587,1301.3585,959.4549,1373.2519,2069.4716,2637.8798,1995377.3076,2191095.0465,300.0918,0.287804,280.05551,400.463947,151.678824,316.277818,336.144601,0.077055,-0.33802,1315.04,home,0,0
15,15.0,10.04,4.8,9008.9721,2886.744,9063.6065,3013.2759,1063.4661,1164.1256,1024.315,1068.7176,2179.6027,2253.8353,1980733.156,854980.5829,163.469,0.292039,264.021171,396.0959,143.803354,346.471623,345.610753,0.072549,-0.364122,1314.04,home,0,0
16,16.0,9.8,5.24,9070.1581,2894.3876,9126.9609,2972.7477,1112.3307,1099.206,961.1486,1055.4651,2168.6468,2105.9695,2004023.6042,1327969.1217,160.4983,0.31635,237.303601,377.564872,145.513787,336.372863,319.167641,0.068506,-0.441017,1313.04,home,0,0
17,17.0,6.2,6.36,8298.0576,2639.3106,8140.8007,3111.7086,1348.3986,1648.5203,1030.2075,1389.5441,2697.8783,3524.5725,1468215.722,2892236.3071,593.2086,0.339697,184.30336,381.069588,131.368766,336.301713,341.247095,0.060516,-0.521956,1312.04,home,0,0
18,18.0,5.32,7.0,6275.3942,2979.8638,6322.7209,3251.1685,1317.7215,1363.8101,977.5286,1598.5432,2711.5529,2729.5979,2258079.0422,4499446.8066,305.5691,0.532488,163.662499,257.561459,122.574012,301.274092,279.756673,0.063676,-0.671318,1311.04,home,0,0
19,19.0,5.0,6.04,5403.1134,3102.4933,5384.1726,3137.8174,1188.2307,1013.6567,667.9991,1218.6196,2361.275,1928.3475,1285082.9442,1773125.2155,145.9968,0.382867,130.072722,272.10531,121.448162,331.999,193.168935,0.070406,-0.687809,1310.04,home,0,0
20,20.0,5.0,6.0,5141.9584,3419.6368,5298.3451,3358.5379,114.1769,417.1513,109.2411,731.761,227.6932,459.7243,20148.4334,207909.0837,168.8456,0.242555,192.673153,250.138051,159.875479,254.587277,179.30599,0.072436,-0.662458,1309.04,home,0,0
21,21.0,3.72,5.24,4299.826,1980.2057,4056.8347,2635.3164,1117.9435,1711.6723,765.2694,1419.7373,1736.665,3280.6963,48142.8028,5985717.8764,812.5374,0.387002,285.350316,363.1523,216.023268,291.177468,201.805663,0.080152,-0.396708,1308.04,home,0,0
22,22.0,2.92,6.28,4596.7064,3091.9717,4234.8462,1844.3252,1875.8781,2443.6032,830.1073,3735.2443,3486.5247,4190.7785,1781936.1563,13824806.1388,1376.7775,0.58563,353.056074,430.879245,208.469282,505.696293,249.628724,0.098915,-0.066137,1307.04,home,0,0
23,23.0,4.8,7.36,2774.3948,2953.2468,2947.4998,2919.5654,1617.9147,1674.8916,1143.8673,2447.1601,3278.2589,2747.5506,3218542.9756,6173276.8256,539.3432,0.523499,370.721097,492.443691,224.979417,612.860779,313.571165,0.099741,0.093527,1306.04,home,0,0
24,24.0,4.4,8.56,1968.2838,2867.7025,2161.573,2887.7206,1320.3631,2168.1134,1101.482,2821.0432,2525.7476,2606.8453,2216011.6298,7659348.6781,682.9609,0.479727,390.68778,527.12213,219.506318,639.309756,323.134813,0.09836,0.144339,1305.04,home,0,0
25,25.0,3.48,8.6,1255.1929,3116.1503,1320.2614,2761.8153,691.4326,1425.4616,676.6423,2167.9719,1156.0088,1835.6425,528420.819,4409406.1689,512.716,0.319957,446.530088,587.664023,255.50428,674.163461,326.497022,0.113913,0.357945,1304.04,home,0,0
26,26.0,3.92,8.96,881.8306,3065.9335,1106.6532,3036.2727,1014.4172,1904.0351,1145.8172,2051.1885,1827.6403,2423.825,756039.6541,5866730.4185,251.3738,0.291548,473.942093,629.029406,296.105127,684.516541,352.334179,0.114323,0.455691,1303.04,home,0,0
27,27.0,3.48,7.0,1024.0837,3301.8688,961.151,3120.6021,1001.0446,1563.1125,1322.4956,1802.1222,1627.888,2169.9983,931416.489,3916770.728,211.9003,0.252742,451.672566,608.190225,306.867082,676.015271,313.010504,0.115869,0.408949,1302.04,home,0,0
28,28.0,1.96,0.0,3097.6823,6193.7532,,,447.2967,,688.3391,,175.1009,,11390.1657,,,0.050919,503.97964,644.132447,365.014849,727.905958,315.829503,0.116772,0.542542,1301.04,home,0,0
29,29.0,1.72,0.0,3403.6247,6279.3448,,,391.2337,,623.7323,,46.0723,,0.0,,,0.069793,496.636866,680.879825,340.522577,771.403761,335.361657,0.103697,0.512605,1300.04,home,0,0
30,30.0,1.12,0.0,3148.0391,6302.3783,,,34.9503,,55.7453,,3.7831,,0.0,,,0.0,424.859825,692.933309,341.445482,812.053068,380.006345,0.096645,0.466024,1299.04,home,0,0
31,31.0,1.0,0.0,3243.526,6305.5193,,,0.0,,0.0,,0.0,,0.0,,,0.0,327.978205,592.668686,281.417181,832.732539,336.058778,0.082201,0.183203,1298.04,home,0,0
32,32.0,1.0,0.0,3275.4288,6290.6637,,,0.0,,0.0,,0.0,,0.0,,,0.0,252.18474,564.816236,274.933393,536.177651,290.422518,0.062338,-0.174045,1297.04,home,0,0
33,33.0,1.0,0.0,3272.6515,6282.6743,,,0.0,,0.0,,0.0,,0.0,,,0.0,226.388401,513.842398,243.557391,348.201023,153.669586,0.056125,-0.44646,1296.04,home,0,0
34,34.0,1.0,0.0,3099.8963,6278.0465,,,0.0,,0.0,,0.0,,0.0,,,0.0,196.633236,520.71593,239.318864,339.640329,157.020213,0.051747,-0.494555,1295.04,home,0,0
35,35.0,7.6,10.08,1942.1264,2671.9896,1391.6659,3035.6372,1555.6056,1122.0198,2790.779,1845.6336,2055.0372,1419.9223,4658262.1903,3264825.1247,690.7062,0.421452,289.300745,409.747982,475.912799,182.924827,150.407882,0.077916,-0.310372,1294.04,home,0,0
36,36.0,8.16,10.88,1910.0847,2788.3814,1375.7766,3120.9688,1659.964,1073.1657,2633.2538,1864.5838,2650.3546,1587.9158,4775077.9252,3506201.8177,641.8787,0.439232,267.438127,194.888327,444.747838,134.008231,44.150488,0.076853,-0.595264,1293.04,home,0,0
37,37.0,7.92,10.52,1870.0708,2696.9329,1298.1794,2866.5909,1110.6578,953.5085,1843.1764,1510.6599,1858.0911,1392.5813,2996380.5749,2753226.6723,647.2094,0.360597,321.031485,84.255665,506.087729,186.437004,27.079082,0.080836,-0.564311,1292.04,home,0,0
38,38.0,8.08,10.92,1851.1247,3090.187,1386.095,3225.4036,1505.8988,1016.8053,1961.4736,1668.7859,2628.1915,1585.4921,4452787.3084,3263006.9021,523.4422,0.471344,305.180793,77.269384,454.501787,177.000003,59.308476,0.071728,-0.645515,1291.04,home,0,0
39,39.0,9.2,10.68,1663.754,3050.1187,1310.7682,3176.0928,1573.1411,1011.8725,2248.1841,1422.205,2919.5762,1539.8213,6328923.6518,3291211.9395,422.3539,0.476445,306.298723,59.185221,476.712159,194.395219,69.753435,0.070351,-0.640013,1290.04,home,0,0
40,40.0,2.48,1.8,3741.2048,5882.555,1304.29,3124.2022,346.2571,1048.7423,449.1996,1379.7173,671.1028,1703.8886,1325582.9715,3340712.4987,438.9954,0.106169,393.358789,54.722134,599.811904,164.013712,59.131052,0.100399,-0.363494,1289.04,home,0,0
41,41.0,1.92,0.0,4785.5979,6726.8978,,,1227.9175,,1963.529,,63.5021,,0.0,,,0.200656,478.029798,54.722134,745.67032,164.013712,59.131052,0.109848,-0.162868,1288.04,home,0,0
42,42.0,2.0,0.0,4609.7728,6723.7576,,,1036.5333,,1657.5295,,47.751,,0.0,,,0.218104,497.168215,54.722134,776.27027,164.013712,59.131052,0.111593,-0.120844,1287.04,home,0,0
43,43.0,2.28,0.2,4118.1362,6709.964,2673.3249,6661.5304,903.7471,0.0,1530.6037,0.0,69.5215,0.0,4194.5496,0.0,1632.4804,0.209551,510.44684,54.722134,788.962857,164.013712,59.131052,0.112448,-0.098092,1286.04,home,0,0
44,44.0,2.72,0.04,3800.3102,6718.0395,5750.3721,6764.0576,891.4723,0.0,1621.6224,0.0,57.3827,0.0,17429.6609,0.0,2115.3034,0.205987,511.674313,45.601778,798.064727,136.678093,129.746383,0.112804,-0.070985,1285.04,home,0,0
45,45.0,2.0,0.48,4042.9192,6706.3614,5248.7756,6694.8426,698.1412,0.0,1116.737,0.0,22.5759,0.0,0.0,0.0,2208.1115,0.250263,375.446865,39.087239,569.475356,117.152651,124.469482,0.075087,-0.526658,1284.04,home,0,0
46,46.0,2.0,1.0,4078.6561,6687.5529,5658.7004,6676.2969,617.5552,0.0,986.5906,0.0,43.7955,0.0,0.0,0.0,1580.2991,0.235181,373.069618,32.108078,566.73747,114.445488,207.181623,0.074817,-0.492626,1283.04,home,0,0
47,47.0,1.6,0.28,4017.8917,5926.4814,5273.6777,6694.9034,424.8134,0.0,618.2049,0.0,232.6588,0.0,0.0,0.0,1260.6211,0.125873,337.413177,15.014192,524.568306,63.884936,252.088379,0.077884,-0.541153,1282.04,home,0,0
48,48.0,1.08,0.0,5268.3786,5957.256,,,100.8194,,152.7342,,51.8792,,0.0,,,0.017448,330.288482,6.967086,559.285665,48.178092,273.475231,0.077652,-0.531739,1281.04,home,0,0
49,49.0,1.36,0.0,5317.7466,5831.5308,,,767.7975,,1207.6346,,225.0523,,0.0,,,0.078518,390.262063,7.373958,636.104655,8.497537,307.952615,0.083249,-0.40849,1280.04,home,0,0
50,50.0,1.12,0.0,5826.1412,5735.4713,,,277.2921,,436.8842,,76.986,,0.0,,,0.026173,316.624201,0.0,533.281243,0.0,380.780389,0.051456,-0.664562,1279.04,home,0,0
51,51.0,1.4,0.0,4733.5095,5349.2953,,,798.1204,,1266.5179,,162.7459,,0.0,,,0.087242,280.540985,0.0,464.811667,0.0,380.780389,0.048114,-0.749775,1278.04,home,0,0
52,52.0,3.04,1.92,4539.0437,5518.1902,2242.3884,4839.1383,1443.1509,1910.4384,2849.6811,3200.6685,1043.7286,1581.6183,1651864.872,1899388.3305,2034.4278,0.302527,325.905622,0.0,592.528042,0.0,380.780389,0.067898,-0.538054,1277.04,home,0,0
53,53.0,2.8,2.84,2459.0756,4797.9776,1926.9088,4548.5758,1334.8579,1833.4904,1981.1358,2764.7464,1224.9315,1788.9286,274783.1688,689002.6553,993.6793,0.380991,323.456301,15.389604,666.689984,87.184425,512.774004,0.074889,-0.339378,1276.04,home,0,0
54,54.0,4.64,7.08,1488.9346,3572.9665,1053.8768,3507.1541,1329.5096,1001.4305,1631.6646,1416.2831,1871.1647,1288.6473,3462407.1068,2049165.4637,683.5954,0.329597,322.763649,181.801576,692.535239,356.877089,478.226181,0.079672,-0.069501,1275.04,home,0,0
55,55.0,6.88,8.36,1035.5156,3037.8635,715.7458,3352.9067,1624.5442,831.2949,1671.9451,1141.097,2404.7613,1188.2991,6016356.0769,2028745.4243,469.5493,0.355027,332.933993,215.8287,646.074759,411.914309,502.473779,0.077787,-0.03078,1274.04,home,0,0
56,56.0,7.04,8.32,1289.6834,3125.8815,912.813,3376.3233,1743.223,883.7849,1806.214,1274.2382,2443.4027,1219.8453,7332772.4652,2394981.5031,470.1897,0.372519,336.743278,226.326703,646.487004,438.542551,377.039376,0.078028,-0.074765,1273.04,home,0,0
57,57.0,6.28,9.92,1629.0864,3159.3617,1443.5232,3095.3276,1487.1947,1166.2914,2013.0153,1830.509,1845.5007,1202.7824,4292705.7482,3304692.2325,275.2678,0.388536,343.071933,282.827996,630.328563,549.796704,352.088163,0.068699,-0.046869,1272.04,home,0,0
58,58.0,5.36,10.2,2215.1777,3444.8015,1786.2567,2874.2355,1580.0996,1377.8319,2141.34,1900.7571,2232.5432,1843.3008,3765470.1605,4818664.6125,746.7661,0.463199,319.963024,270.946754,596.613963,469.871938,371.989847,0.065323,-0.137531,1271.04,home,0,0
59,59.0,6.12,9.12,2602.6593,3201.7324,1698.1703,2867.0743,1601.7807,957.0257,2720.0774,1880.0573,2039.4609,1085.4523,4965064.9866,2815260.5273,971.9087,0.463845,255.433324,292.35524,548.997659,405.704491,351.011679,0.059281,-0.275549,1270.04,home,0,0
60,60.0,6.0,9.04,2941.22,3166.2956,1806.2045,2896.2069,1980.3614,1076.0676,4035.5156,2282.2328,1601.4927,743.681,6273677.4912,3001642.5857,1166.8284,0.435706,244.240856,270.691062,603.466449,405.263374,331.500184,0.05686,-0.296568,1269.04,home,0,0
61,61.0,6.0,8.96,2315.1682,3259.4761,1548.5722,3022.5492,1833.6974,1035.2159,3196.1297,1629.918,2503.7927,1587.6449,7411760.3564,3547518.9666,808.0899,0.464129,206.82443,245.153348,604.441675,432.713539,334.526667,0.053595,-0.350773,1268.04,home,0,0
62,62.0,5.84,8.48,2730.7342,3072.4195,1490.0566,2946.3422,2403.9422,955.3079,4772.4988,1739.7466,2086.7088,1065.1744,7019585.8656,2441886.6642,1296.6779,0.412725,199.345854,228.628818,603.762257,400.425048,349.9328,0.037207,-0.46335,1267.04,home,0,0
63,63.0,5.0,8.68,1959.6433,2747.2642,1347.6532,3006.0793,2135.5088,969.5852,2929.6207,1129.4336,2813.5545,1714.8149,7128219.0334,2561022.4661,708.1326,0.42338,215.359896,222.361753,701.195533,417.864136,304.712488,0.030426,-0.45538,1266.04,home,0,0
64,64.0,5.28,9.12,1821.8575,2381.3942,1405.9227,2691.5693,1735.716,1083.9001,2189.9796,1074.8455,2603.299,2405.222,5638404.1349,2930859.7181,564.365,0.430931,254.804354,150.58725,740.212515,288.476618,288.080854,0.026042,-0.546981,1265.04,home,0,0
65,65.0,5.6,9.48,2033.6394,2169.9775,1601.1866,2650.8862,1387.6954,1170.0982,2036.8751,1129.6355,1995.4865,2508.278,3755558.0195,3031940.1346,671.536,0.44881,260.102955,142.193505,751.494919,266.43701,277.393348,0.025287,-0.56282,1264.04,home,0,0
66,66.0,5.24,7.92,1716.2877,2727.7269,1355.4964,2953.6981,1609.0529,1135.0422,1307.5539,1177.97,2778.2749,2161.2268,4195278.0637,3101254.2396,591.9095,0.429586,270.370814,140.450104,811.000147,257.956337,285.291959,0.02546,-0.52238,1263.04,home,0,0
67,67.0,2.28,5.56,1015.6417,3301.7286,1018.5992,3439.7248,583.0423,1314.6317,317.3293,884.4205,1000.1011,2323.5795,393626.7526,1442665.7988,454.671,0.33029,347.369039,130.158403,889.342485,231.684201,279.52361,0.033788,-0.393181,1262.04,home,0,0
68,68.0,2.64,7.0,656.7064,3967.3994,619.0998,3712.0728,929.372,686.4287,775.5399,886.2779,1430.4885,1260.7544,460566.545,1181602.8941,335.652,0.215246,372.711522,171.824647,922.331076,224.845129,244.275685,0.037826,-0.323349,1261.04,home,0,0
69,69.0,1.72,6.96,730.4759,3651.4367,546.1908,3923.6668,513.1421,774.013,353.5067,1097.7522,822.3331,1401.4948,200818.555,1534274.643,579.0434,0.198393,412.166408,138.502461,906.660662,243.922577,246.10056,0.039447,-0.304343,1260.04,home,0,0
70,70.0,1.0,7.2,930.2197,3244.7238,722.3656,4125.1183,0.0,849.6696,0.0,1509.171,0.0,1278.1749,0.0,2109810.051,905.3838,0.163558,425.622542,134.16394,810.467509,244.846896,259.242628,0.040116,-0.335722,1259.04,home,0,0
71,71.0,0.96,2.64,1719.3882,4670.4845,659.1486,4299.7453,0.0,787.6252,0.0,1368.8531,0.0,1131.7586,0.0,1545676.7069,1194.3667,0.094589,410.956142,136.283219,726.528917,193.647193,252.267061,0.044171,-0.397247,1258.04,home,0,0
72,72.0,1.08,0.0,2207.0587,5965.6959,,,11.5882,,13.1002,,13.121,,0.0,,,0.0,355.090488,142.547126,570.202029,202.960366,226.009179,0.048489,-0.510956,1257.04,home,0,0
73,73.0,1.0,0.0,2139.6676,6034.9319,,,0.0,,0.0,,0.0,,0.0,,,0.0,329.405968,158.580846,387.224243,152.041286,180.692158,0.047424,-0.672021,1256.04,home,0,0
74,74.0,1.0,0.0,2100.1036,6076.2638,,,0.0,,0.0,,0.0,,0.0,,,0.0,289.426687,164.904563,313.260136,165.963164,185.967097,0.046669,-0.735703,1255.04,home,0,0
75,75.0,1.04,0.0,2115.4486,6060.5518,,,7.8511,,8.2778,,9.4487,,0.0,,,0.0,255.409746,178.022294,298.777456,184.492023,199.099779,0.044881,-0.756594,1254.04,home,0,0
76,76.0,5.76,6.36,1697.5068,3151.9674,1490.6836,3035.0592,1269.114,1063.014,1350.7597,1435.9845,2441.2434,1511.981,4485331.5781,2015939.0088,299.5804,0.367096,359.400289,206.615552,360.093539,211.723531,222.994429,0.079668,-0.402429,1253.04,home,0,0
77,77.0,9.0,10.0,1791.4261,2686.9143,1585.106,2923.2577,1407.7498,1069.7807,1508.6386,1610.455,2690.231,1456.5985,5013162.8117,2014775.0661,313.9199,0.441111,270.662808,172.051001,276.85896,187.907761,198.414637,0.07714,-0.587447,1252.04,home,0,0
78,78.0,8.68,9.8,1897.1353,2666.1062,1655.0674,2847.6357,1474.1461,1154.6409,1840.2016,1868.0482,2628.9987,1579.1179,5868951.7198,2286937.7031,323.4849,0.475518,242.669466,63.382444,264.194194,239.054909,176.52384,0.069076,-0.731908,1251.04,home,0,0
79,79.0,8.6,9.8,2181.1243,2689.9649,1939.5566,2889.0417,1660.8169,1332.6191,2523.1275,2263.6089,2872.3598,1632.1212,8190376.3195,3012574.5409,333.1808,0.501624,219.713547,81.46123,290.283461,275.872203,129.784747,0.070002,-0.728107,1250.04,home,0,0
80,80.0,6.68,9.84,2266.8808,2658.6714,1630.885,2562.3857,1882.7841,1381.2721,3424.0694,1693.7126,2618.9205,2173.3227,8148479.8488,4249804.0311,667.639,0.48877,190.596062,76.060509,345.026979,307.567715,131.40829,0.067804,-0.724554,1249.04,home,0,0
81,81.0,6.52,10.2,2230.166,2398.8146,1550.7706,2699.1036,1992.2178,1262.0669,3182.8283,1382.6967,3260.9639,2095.5093,9957624.8654,4478584.1642,834.0065,0.483952,201.539428,87.492661,369.151091,341.707338,106.885217,0.061388,-0.725366,1248.04,home,0,0
82,82.0,7.0,10.96,1767.422,2319.5566,1402.4194,2724.6333,1465.0656,1172.9735,1905.9664,1347.6728,2850.2531,2160.8635,5547141.1245,3415177.9499,546.2874,0.436832,253.095827,87.759459,495.527262,290.593419,137.024187,0.056642,-0.645714,1247.04,home,0,0
83,83.0,7.0,10.84,1647.8668,2352.6454,1240.7207,2712.2198,1365.9563,1117.0387,1435.8061,892.022,2791.3689,2600.6163,4150313.2412,2808187.9868,544.1264,0.449206,261.847931,83.213083,541.233268,314.173053,117.758012,0.057879,-0.610543,1246.04,home,0,0
84,84.0,6.36,10.64,1831.0678,2494.0064,1295.1444,2551.5226,1717.751,1434.8834,2056.4888,1233.186,2931.5733,3025.9507,7121151.4079,4980190.1572,613.8601,0.460925,297.027397,112.542034,603.301535,317.546921,111.754963,0.059051,-0.52052,1245.04,home,0,0
85,85.0,5.52,10.24,1108.5643,2858.6401,1111.2785,2837.1482,1307.2451,1141.5017,1187.8617,1093.5066,2566.0989,2353.4635,2390650.1768,3014639.1354,313.6771,0.358253,337.292875,132.635325,689.336472,297.783862,132.691403,0.069318,-0.368068,1244.04,home,0,0
86,86.0,3.64,8.88,782.2579,3386.4931,951.7949,3073.4822,1156.9075,1240.4345,973.1418,1394.4592,1989.8568,2420.9533,759035.0807,2892758.566,462.9161,0.346416,226.200341,129.265073,576.560266,298.100738,134.346154,0.033792,-0.713679,1243.04,home,0,0
87,87.0,4.64,7.88,567.5769,3421.8807,680.5586,3490.3375,1490.6245,1119.8668,1050.6375,1125.8552,2944.5171,2170.6816,1133322.9399,1889280.91,187.0829,0.352568,245.708462,140.645179,568.521948,307.514083,160.495516,0.027006,-0.709638,1242.04,home,0,0
88,88.0,2.52,2.92,508.6685,4122.0835,758.1531,3949.1899,1662.6746,1317.5997,969.3345,1213.6715,2891.965,2589.185,1170963.33,2360837.4918,389.303,0.309902,256.273836,151.932452,543.495947,290.5364,179.761018,0.027832,-0.698045,1241.04,home,0,0
89,89.0,1.12,0.0,458.631,6438.8245,,,66.4428,,99.0329,,38.647,,0.0,,,0.0,397.229936,149.038477,562.233519,278.867027,198.657137,0.056211,-0.412908,1240.04,home,0,0
90,90.0,2.12,0.56,421.7819,6440.2854,1917.8267,5910.9909,306.2047,0.0,565.2905,0.0,190.1753,0.0,3921.9432,0.0,1591.5037,0.0,399.009397,161.586663,518.765089,242.488367,181.682014,0.054926,-0.457805,1239.04,home,0,0
91,91.0,3.0,1.0,409.2571,6453.0234,1915.8339,5926.8475,555.0588,0.0,1019.8264,0.0,354.6665,0.0,10102.7752,0.0,1595.833,0.0,412.951443,146.686015,540.094568,203.611374,161.427236,0.054444,-0.477349,1238.04,home,0,0
92,92.0,2.08,1.2,132.9857,6561.2343,1805.2518,5974.1177,467.1423,43.7543,710.4599,65.894,279.6393,23.5575,698.2146,0.0,1772.4232,0.014155,369.027864,141.018618,443.345021,207.470146,147.536137,0.051148,-0.594248,1237.04,home,0,0
93,93.0,1.64,2.0,-62.0966,6626.6179,1459.6115,6082.9342,256.7828,451.1758,381.9819,676.1618,151.0996,252.2813,0.0,0.0,1615.9754,0.0,380.152886,184.954455,429.176798,226.797258,166.821999,0.051326,-0.53836,1236.04,home,0,0
94,94.0,1.44,2.0,344.3915,6459.3311,1091.8958,6207.9979,320.2916,851.3479,485.6088,1282.6267,163.4847,458.1383,0.0,0.0,827.808,0.0,351.324293,195.245377,377.471217,259.95988,256.626222,0.050154,-0.52442,1235.04,home,0,0
95,95.0,1.76,1.32,174.8137,6533.295,1601.4245,6027.0394,302.2949,299.0301,467.4104,453.8617,181.086,151.2567,981.4559,0.0,1509.72,0.0,312.073372,227.61239,292.428343,346.095586,304.342366,0.039887,-0.567339,1234.04,home,0,0
96,96.0,2.2,0.96,355.1161,6479.6393,1393.9343,6114.0483,693.6676,0.0,1107.8051,0.0,388.7918,0.0,5276.787,0.0,1089.4737,0.021233,336.176888,252.624553,334.995825,365.209219,338.2183,0.040826,-0.472538,1233.04,home,0,0
97,97.0,2.52,1.0,1120.0466,6200.3926,66.5082,6573.8238,737.1513,0.0,1223.5262,0.0,430.9638,0.0,4758.4738,0.0,1117.9345,0.0,307.153555,237.553584,338.818362,331.633716,307.296768,0.042334,-0.531575,1232.04,home,0,0
98,98.0,2.52,0.96,1050.593,6226.7038,206.0047,6519.9733,779.6485,0.0,1284.2364,0.0,481.0682,0.0,8651.4374,0.0,1007.0923,0.0,294.198272,212.836967,336.759083,320.65668,295.874544,0.038068,-0.596559,1231.04,home,0,0
99,99.0,8.16,7.44,5178.4321,5166.6338,4973.6719,4721.2689,1429.6989,1419.4604,1603.3803,1852.065,3205.245,2709.9494,4432925.5738,5226883.2411,494.3636,0.463446,199.580132,346.906242,281.643315,490.813165,319.969448,0.053422,-0.433049,1230.04,home,0,0
