second,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
10,10.0,1.96,5.64,1047.01,2628.2884,1280.2703,3251.2479,132.0921,599.1634,135.9859,467.7063,128.5205,1124.1091,47.6777,555631.4825,685.6711,0.197693,166.112743,710.882488,151.664081,1278.0252,1157.887886,0.103231,0.651102,,,0,0
11,11.0,3.72,5.28,5723.5823,3392.491,5277.8982,2835.5068,1564.7357,1142.0468,1174.7987,1303.8383,2885.3387,2091.3259,2209502.8444,2846702.4732,778.8393,0.448675,301.283246,759.312005,251.512164,1344.593302,1131.812013,0.127235,0.998581,,,0,0
12,12.0,6.04,5.68,6898.3673,3185.0134,6341.8763,2095.6372,1332.5309,1177.7597,1186.1759,1443.0008,2728.2686,2102.2064,2400881.0736,2613202.5677,1237.2332,0.445395,286.292867,752.812872,236.066887,1352.29345,1131.963851,0.115129,0.911443,,,0,0
13,13.0,6.0,4.96,7007.6832,3421.761,6576.1821,3096.537,141.0265,916.563,159.4517,1295.4532,294.2982,896.5052,38283.3533,406797.3204,540.492,0.23953,352.88677,671.040099,267.028482,1232.785178,1159.569561,0.11779,0.905539,,,0,0
14,14.0,4.0,4.08,12297.105,-207.9695,12161.0895,-64.2309,106.6987,265.0152,95.9585,294.6573,182.5825,295.0755,4874.1387,13132.9467,198.5914,0.008781,339.543929,625.066281,251.8825,1209.497664,963.730893,0.136258,0.833925,,,0,0
15,15.0,5.44,5.68,11665.4102,482.7912,12023.486,70.0052,2149.2786,713.0135,2020.2738,790.8252,2170.2658,742.1527,279137.4689,42031.7912,936.5351,0.066823,506.53526,617.930403,420.070859,1136.766835,961.240211,0.120354,0.948414,,,0,0
16,16.0,4.4,6.72,12259.0667,-160.5337,11995.3114,113.1384,240.4062,1004.5202,290.4315,919.2904,249.1498,897.772,32716.6475,94798.7777,487.7257,0.04559,697.422498,604.684284,593.055086,1080.930873,969.783941,0.119959,1.176935,,,0,0
17,17.0,4.8,5.36,11845.3345,244.4023,12274.0021,-151.4751,1389.2506,63.9747,1712.3189,100.2979,1680.0326,93.767,563103.0465,7981.2443,688.2032,0.043343,812.306941,684.178236,735.24382,1138.473927,907.274045,0.116342,1.382348,,,0,0
18,18.0,1.72,2.16,11388.5412,637.9303,12259.167,-186.2389,2207.8271,16.5185,3214.9723,24.8568,3165.1087,24.5699,1803107.4245,2732.901,1387.6934,0.041553,894.164595,568.007472,885.509167,869.003798,690.912654,0.112574,1.200057,,,0,0
19,19.0,0.92,1.04,12311.1683,-304.5691,12282.4227,-244.9785,0.0,0.5381,0.0,0.4507,0.0,0.7336,0.0,0.0,153.23,0.0,1114.94731,527.499312,1207.0064,751.07101,713.858648,0.113899,1.505054,,,0,0
20,20.0,1.84,1.04,12305.9714,-287.5126,12286.8634,-260.3563,90.7996,0.5071,82.0607,0.4452,119.8729,0.6784,0.0,0.0,57.9635,0.0,1110.818054,323.485872,1201.613887,366.711637,500.665456,0.081574,0.902858,,,0,0
21,21.0,5.68,3.56,11008.0243,1036.1144,10391.6849,994.1056,889.1219,1264.5912,1331.7175,2278.9012,1467.3386,1978.506,4695275.468,10242987.0981,700.965,0.28533,1047.385929,395.605952,1222.698281,510.944038,555.648775,0.085009,1.019296,,,0,0
22,22.0,8.4,6.4,9084.8249,2663.1635,8244.4554,2004.3571,2104.7121,2586.3088,2746.0654,4481.5282,3875.888,3708.1782,12762637.3861,16839440.5736,1313.3205,0.626327,1145.724472,524.20642,1362.995349,717.290488,571.044942,0.118781,1.547167,,,0,0
23,23.0,8.6,6.0,9292.811,2900.6585,8272.5075,2583.1299,1800.5068,2432.1197,2237.944,4262.2975,3219.6578,3099.1572,8559003.9193,13013836.1622,1076.7017,0.59956,1056.994556,513.505667,1311.13507,724.458797,525.032701,0.100871,1.317138,,,0,0
24,24.0,7.48,3.92,9443.0202,2440.211,6936.5668,2994.5267,2298.3396,3851.1006,2681.1778,7548.712,4086.8817,1339.06,10865293.9607,6649152.7925,2590.3204,0.609297,1103.345055,590.248969,1349.109126,953.020658,642.204499,0.07877,1.474436,,,0,0
25,25.0,7.36,3.96,9383.1343,2373.0752,6637.8099,3028.3659,2334.2001,3945.1034,2814.7799,7736.8214,4462.2768,1002.1855,11931117.1322,5967572.8604,2829.1665,0.636547,902.673113,554.849425,1170.03781,922.214799,592.294739,0.07569,1.121736,,,0,0
26,26.0,3.4,1.12,5164.1267,2477.0377,8662.3711,2574.3534,927.2243,1622.7644,1211.1196,2767.3534,1829.1745,799.029,6014130.78,1368300.657,732.6842,0.240571,852.483452,757.932654,1157.419609,1406.31509,757.062035,0.113165,1.708049,,,0,0
27,27.0,1.28,0.0,3388.0085,4444.5577,,,150.0633,,139.0514,,191.1833,,0.0,,,0.061069,815.315107,737.642338,1122.437693,1471.573165,818.904772,0.13089,1.796157,,,0,0
28,28.0,1.0,0.0,2633.7631,6048.8831,,,0.0,,0.0,,0.0,,0.0,,,0.0,748.463786,823.915606,986.077491,1646.089671,833.83159,0.136818,1.840162,,,0,0
29,29.0,1.4,0.0,2162.3431,5341.8814,,,545.9739,,363.5152,,762.084,,0.0,,,0.069793,582.278461,939.334923,700.931783,1877.758751,776.598473,0.139642,1.707681,,,0,0
30,30.0,1.8,0.0,3547.0421,4140.002,,,1429.7272,,1244.8293,,1801.8399,,0.0,,,0.174483,661.57383,1095.885575,780.85711,2190.717618,890.153814,0.150111,2.180692,,,0,0
31,31.0,1.48,0.76,3923.5598,5072.2706,8105.2275,1711.6693,362.0129,2749.5505,591.3943,5043.5675,325.5884,1853.5242,958104.0783,9924328.2448,915.585,0.102224,688.513032,1062.245865,721.234926,2173.16994,939.584295,0.128804,2.054028,,,0,0
32,32.0,9.88,5.76,10888.0279,2348.6663,10366.2028,3022.2751,1210.3253,1194.0933,1744.8416,2268.1111,2291.6773,1201.0438,4422920.2436,2749069.9103,856.3806,0.410024,651.785256,1108.993807,695.144865,2287.735819,828.954061,0.125484,2.012004,,,0,0
33,33.0,10.0,6.36,10865.5915,2335.4102,10324.0884,2858.5886,1161.9077,1334.863,1564.5766,2618.8222,2095.8671,1443.3672,4256202.4922,3651155.9601,781.7738,0.380873,626.206495,1106.309946,662.359233,2314.031901,796.551671,0.125723,1.964665,,,0,0
34,34.0,4.28,2.6,8873.3942,4265.8146,9375.3967,2904.1282,483.3016,1358.1347,658.9209,2480.769,826.5259,1713.5814,1628936.1857,4788995.6442,945.8847,0.182974,644.283825,827.16812,708.601422,1684.359636,526.650118,0.144539,1.493934,,,0,0
35,35.0,1.08,0.04,7897.0712,5565.7346,6415.6401,4719.5371,42.9621,0.0,59.7699,0.0,33.9469,0.0,0.0,0.0,2079.0988,0.026173,684.731726,1079.994502,755.156311,2142.891561,705.52372,0.157494,2.094904,,,0,0
36,36.0,1.0,0.0,7876.0636,5549.7951,,,0.0,,0.0,,0.0,,0.0,,,0.0,548.330357,769.408378,600.767275,1436.247443,357.784067,0.120514,0.989508,,,0,0
37,37.0,1.04,0.0,7845.7826,5529.1129,,,34.5478,,48.4084,,26.6772,,0.0,,,0.018175,474.069041,769.408378,498.401299,1436.247443,357.784067,0.104381,0.784619,,,0,0
38,38.0,1.0,0.0,7884.7306,5547.6493,,,0.0,,0.0,,0.0,,0.0,,,0.0,462.517488,769.408378,489.336998,1436.247443,357.784067,0.100092,0.746956,,,0,0
39,39.0,1.0,0.0,7732.1162,5454.2569,,,0.0,,0.0,,0.0,,0.0,,,0.0,407.920098,769.408378,452.985473,1436.247443,357.784067,0.093112,0.642941,,,0,0
40,40.0,1.0,0.0,7588.7665,5372.2132,,,0.0,,0.0,,0.0,,0.0,,,0.0,319.544771,769.408378,364.854071,1436.247443,357.784067,0.082643,0.463372,,,0,0
41,41.0,1.16,0.0,7644.9438,5430.0278,,,82.5127,,114.7063,,65.3571,,0.0,,,0.034897,221.024614,769.408378,310.981214,1436.247443,357.784067,0.078907,0.32892,,,0,0
42,42.0,2.24,1.4,8317.211,5033.9941,10655.3953,3666.1064,158.2429,850.7865,256.7337,1739.4502,212.5657,1000.8561,143617.1937,1446441.9139,228.8543,0.089714,143.766389,507.392077,209.839218,989.844453,457.310624,0.053609,-0.2496,,,0,0
43,43.0,7.0,7.0,10849.4626,3363.8268,10607.2009,3443.9213,660.6444,944.1748,1069.5518,1908.6862,977.4182,1069.335,920377.5134,1868903.9988,264.4725,0.358584,189.164767,491.59824,273.094521,929.35276,444.314407,0.077581,-0.092606,,,0,0
44,44.0,6.64,6.48,10932.991,3362.9193,10656.3393,3458.4578,674.9326,939.3795,1150.8324,1848.711,928.5712,1080.6156,928219.2115,1800510.1041,305.3248,0.286741,122.732978,485.439432,190.657017,903.326763,403.228226,0.064975,-0.298827,,,0,0
45,45.0,6.44,5.32,11001.3971,3553.2555,10615.2035,3812.9211,661.8451,754.4917,1147.6455,1266.8919,942.3876,892.4762,711984.6221,952673.5237,465.9082,0.215067,80.007774,94.357125,131.060613,270.343464,79.017974,0.056462,-1.137974,,,0,0
46,46.0,0.72,1.84,10893.5273,3682.1733,10078.9501,4334.8676,650.5273,188.343,1169.5654,300.3753,966.699,131.1426,754839.894,114440.2565,451.1422,0.106828,76.843351,212.305024,127.275619,444.386755,62.954984,0.064669,-0.949187,,,0,0
47,47.0,0.0,0.68,,,10066.8802,4521.6222,,0.0,,0.0,,0.0,,0.0,,0.0,81.542856,207.512617,136.03864,415.584461,62.954984,0.073534,-0.908704,,,0,0
48,48.0,0.92,1.28,9548.8101,5316.7588,10013.9428,4403.1473,516.48,197.8891,895.8062,294.0384,604.9102,209.5507,13093.6829,82763.5935,1040.0466,0.102665,87.417237,205.908699,146.992417,395.326781,62.954984,0.081983,-0.86238,,,0,0
49,49.0,5.0,0.76,9444.0015,5100.6573,9484.3256,4755.5533,514.4001,103.245,993.3109,177.2233,528.6327,72.854,347735.7506,34749.3899,515.3156,0.227125,87.677227,190.013759,159.180515,355.539398,155.310182,0.094429,-0.767592,,,0,0
50,50.0,5.68,0.32,9364.0495,5052.0169,9524.9451,4891.136,594.4781,0.0,1185.1833,0.0,600.6771,0.0,405802.9609,0.0,281.9932,0.255821,97.686972,179.167663,183.164558,333.249884,168.312213,0.097299,-0.740974,,,0,0
51,51.0,4.56,0.0,9487.8692,5089.4347,,,633.434,,1161.3917,,734.5351,,545650.258,,,0.317358,92.242373,179.167663,171.800215,333.249884,168.312213,0.099963,-0.737639,,,0,0
52,52.0,5.36,0.0,9513.7352,5059.4036,,,715.2052,,1288.2013,,973.9008,,771367.8657,,,0.35199,92.997494,179.167663,169.898004,333.249884,168.312213,0.097944,-0.748704,,,0,0
53,53.0,2.44,0.16,10049.9343,4492.2523,8967.5947,4015.1495,189.5806,0.0,240.3619,0.0,318.9487,0.0,91508.1878,0.0,1088.6978,0.079559,95.900391,191.421861,199.275671,356.680431,194.851018,0.098301,-0.69557,,,0,0
54,54.0,3.44,2.4,10626.412,3828.0499,10799.2864,3830.4514,491.5232,752.875,724.4074,1328.933,766.6157,1055.0923,441360.2812,1018873.6545,457.4773,0.175157,131.857196,298.290394,249.621281,537.960113,312.924656,0.100676,-0.407302,,,0,0
55,55.0,7.08,5.68,11051.8655,3596.0057,10731.9264,3770.706,914.6771,970.1491,1120.2603,1865.086,1800.795,986.2597,1393154.3952,1500366.6749,404.1663,0.281277,183.115497,302.916997,298.704524,531.436385,291.47018,0.104121,-0.329036,,,0,0
56,56.0,7.0,8.28,10488.0364,3234.1692,10302.6975,3115.2733,1535.3474,2162.954,1630.9687,2556.658,2798.127,4226.893,4791452.1254,12584256.8514,406.7749,0.551723,259.284558,392.439313,359.803079,492.158574,289.038692,0.120341,-0.094807,,,0,0
57,57.0,8.28,7.0,10529.0019,2687.0141,9568.3666,2819.5368,836.893,1960.8375,1409.7083,2744.3897,1415.1682,2619.4572,1837303.0955,8043302.5322,974.2322,0.49635,308.081217,394.406962,344.409442,476.066639,335.441797,0.115196,-0.067681,,,0,0
58,58.0,7.96,6.44,10709.0284,2288.6945,10514.8379,3130.9271,1661.1504,2021.6304,924.1862,1651.6834,4058.6228,3995.1024,3412696.8724,7778949.6275,899.9645,0.477189,359.698836,374.821788,358.520705,590.162054,298.131207,0.106845,-0.047656,,,0,0
59,59.0,8.36,6.92,10891.7387,2428.338,10639.7415,3156.7515,1273.2442,1395.1654,1151.9554,1542.5598,2804.674,2634.7869,2739778.9695,4344959.8458,774.0421,0.397493,398.28146,450.796188,371.547141,589.06327,241.158559,0.102369,-0.005695,,,0,0
60,60.0,8.28,5.68,11172.7254,2130.6269,11096.9449,3487.9956,1310.0152,695.8168,1358.0224,946.3936,2782.3049,1085.1682,2986779.9204,1031474.5527,1362.4936,0.364086,393.950762,535.953852,372.966605,648.912254,291.891299,0.10284,0.109031,,,0,0
61,61.0,6.88,6.24,11219.8937,1973.2723,11197.9513,3182.4025,1347.6355,767.1031,1206.8892,941.652,2910.5659,1305.1145,2162921.8818,1213780.0473,1209.6371,0.306388,393.817204,477.870412,385.700762,568.390928,274.511953,0.102456,0.028184,,,0,0
62,62.0,6.56,7.04,11242.8846,2020.9267,11208.9593,3096.1177,1335.8574,745.4992,1168.8279,926.5115,2855.7318,1228.81,2341286.6113,1307744.8943,1076.3952,0.310882,386.817898,427.174136,376.825934,506.918659,258.815276,0.099442,-0.069933,,,0,0
63,63.0,7.44,7.12,11242.666,2252.5407,11046.6714,2369.1114,1287.654,1451.8406,1188.2315,1671.8712,2734.9077,2876.5455,2794022.9885,4644173.987,411.7556,0.35186,339.075775,455.090866,273.982352,530.762766,299.397716,0.076297,-0.236656,,,0,0
64,64.0,3.2,2.36,9226.1567,3733.1494,10971.8975,2331.8786,741.0851,1498.6938,823.3845,1676.9724,1196.4263,3134.343,971567.273,4957508.1405,319.2443,0.197079,363.538405,384.488677,262.062501,398.379585,245.52679,0.082215,-0.326008,,,0,0
65,65.0,1.0,0.0,8318.5714,4579.7643,,,0.0,,0.0,,0.0,,0.0,,,0.0,395.331528,403.06808,304.81566,383.071427,266.884096,0.091311,-0.208104,,,0,0
66,66.0,1.0,0.0,7957.0109,4338.5222,,,0.0,,0.0,,0.0,,0.0,,,0.0,333.264493,304.350974,253.74482,344.508861,299.918536,0.064267,-0.504142,,,0,0
67,67.0,1.24,0.0,8426.2362,4690.3821,,,182.2169,,227.2784,,182.5016,,0.0,,,0.052345,281.640739,318.955894,254.346627,366.905593,261.69871,0.063964,-0.551189,,,0,0
68,68.0,1.6,0.0,8330.4444,4612.832,,,420.4431,,520.3283,,426.0712,,0.0,,,0.10469,223.037611,361.983061,235.09941,245.93881,292.937217,0.067282,-0.595418,,,0,0
69,69.0,1.28,0.0,8245.9308,4567.0229,,,115.0842,,143.1547,,115.7734,,0.0,,,0.026173,214.782878,309.08669,250.039855,273.30185,326.340172,0.067165,-0.605315,,,0,0
70,70.0,8.0,6.2,10585.2507,3325.9978,10724.6975,3166.2111,1028.5621,1476.9212,1361.3332,1928.5659,1997.5924,2472.98,2732291.8235,5262929.8385,148.6557,0.362857,302.453569,211.521202,351.251001,192.585769,260.812328,0.097492,-0.45504,,,0,0
71,71.0,9.48,6.84,10798.8718,3333.4187,10793.1619,3336.7241,1009.6303,1489.2994,1421.6756,1880.0138,1877.8398,2382.1079,2865535.5454,5136242.6705,79.9464,0.384384,300.584712,196.794172,342.17193,203.53837,239.775518,0.093875,-0.498581,,,0,0
72,72.0,9.16,7.0,10816.3923,3396.1592,10813.3479,3384.2518,1024.3154,1532.0046,1507.6253,1890.6496,1765.5193,2434.5851,2992774.2695,5503989.4753,63.5128,0.388284,300.875403,202.069478,346.960758,202.412179,210.573457,0.093816,-0.50847,,,0,0
73,73.0,9.68,6.92,10769.9939,3408.4586,10680.5116,3405.4475,1257.9546,1805.9289,1747.8564,2363.9918,1900.9166,2775.2627,4361532.5383,7824823.5735,125.1325,0.427201,319.418993,93.965208,369.043504,134.407804,59.818451,0.09361,-0.671513,,,0,0
74,74.0,4.76,4.08,10227.1196,4429.096,9858.9608,4259.9963,616.8973,980.7742,943.296,1150.1786,909.188,1574.1222,1470670.6522,3408837.1131,433.8059,0.216901,328.867835,288.540608,413.014842,436.585806,113.858993,0.099161,-0.313085,,,0,0
75,75.0,1.0,1.0,9389.6873,5674.7043,8696.9016,5449.7933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.8144,0.0,316.449053,426.987333,425.005992,579.304362,150.088897,0.101144,-0.126189,,,0,0
76,76.0,1.16,1.04,9350.3044,5701.7932,8869.5405,5522.8486,61.1067,24.9186,92.0329,37.0535,32.6824,14.7188,0.0,0.0,525.4088,0.008011,322.559722,359.975884,434.209277,488.929215,158.975019,0.101945,-0.193595,,,0,0
77,77.0,1.48,1.0,9533.5436,5695.3658,8599.9435,5404.0033,191.5121,0.0,300.2591,0.0,42.4848,0.0,0.0,0.0,982.1706,0.064091,317.378567,312.110563,432.304057,424.375538,201.515985,0.102318,-0.236009,,,0,0
78,78.0,1.64,1.68,9603.0624,5489.0632,9169.9379,5280.6129,119.2931,257.5584,168.8142,404.925,217.8536,225.4023,185781.3162,158408.7934,671.9041,0.051605,300.777852,305.291539,416.143553,421.944216,215.109799,0.098332,-0.278933,,,0,0
79,79.0,8.16,6.0,11141.4698,3726.9493,10521.995,3976.6672,890.8135,1435.2467,1345.414,2583.1926,1659.1586,1551.3546,1608152.6013,3673887.2622,672.9074,0.270226,347.394005,402.224519,496.086172,617.091265,191.320189,0.112343,0.017463,,,0,0
80,80.0,8.32,6.32,11126.8217,3668.8475,10534.0071,3867.4682,878.4081,1448.3295,1364.3007,2611.6524,1626.9414,1513.4981,1632765.3287,3936994.9619,625.245,0.27896,257.286755,363.31034,376.157003,558.228119,176.954401,0.079548,-0.359762,,,0,0
81,81.0,8.0,7.0,11090.4074,3626.6285,10635.4548,3787.3517,927.4772,1443.4968,1361.0486,2526.1516,1846.0609,1590.7241,1752518.278,4444434.9911,482.5322,0.294821,260.300491,362.555781,370.447973,561.922996,184.354759,0.078981,-0.358218,,,0,0
82,82.0,7.92,7.0,11080.416,3501.7776,10622.0349,3687.0646,1004.1145,1506.4449,1316.2952,2497.7434,2171.6233,1804.6716,1896958.167,5324587.5336,494.8,0.269051,266.495713,364.580078,366.328348,563.700238,183.938179,0.081168,-0.341399,,,0,0
83,83.0,2.04,2.4,11343.6722,4049.1066,9659.1117,4288.1234,707.7689,391.8747,874.6838,620.9169,1576.4674,486.9013,1387974.8264,1510276.8788,1262.0074,0.107504,272.76634,448.644662,386.466377,704.048668,254.496954,0.093431,-0.10208,,,0,0
84,84.0,1.76,1.68,10848.9063,5227.8714,9761.1092,4520.4909,503.4306,362.8163,794.0597,625.8588,340.0302,142.2313,207381.963,379136.7877,1564.2984,0.263362,229.094436,369.035036,314.07275,583.161532,253.858709,0.087987,-0.316487,,,0,0
85,85.0,5.84,8.24,11113.2751,3143.9849,11057.15,3450.6779,1179.8347,1269.2854,1015.9824,1536.4509,2525.1552,1753.9462,1767923.7461,4072729.1875,320.8596,0.351491,235.04512,361.604525,241.935421,559.202883,348.701732,0.07511,-0.381901,,,0,0
86,86.0,6.68,6.92,10960.6336,2674.3264,10937.8782,2801.2272,1233.3112,1454.8431,1005.6998,1808.0923,2745.5494,2144.7666,2470441.2994,5527985.8787,136.4874,0.390724,234.282101,377.668435,233.760394,582.66168,346.798391,0.078232,-0.349867,,,0,0
87,87.0,6.88,7.0,10783.8189,2429.8982,10782.3742,2686.4858,1142.8219,1505.3527,956.4665,2080.1139,2415.9334,1981.5926,2582702.2091,5739142.9026,361.1823,0.391684,230.290493,380.227525,217.861101,606.158497,323.591696,0.07272,-0.392153,,,0,0
88,88.0,6.68,5.6,9588.0011,3612.1361,9626.5996,3107.6514,1886.5189,1767.7296,2934.5988,2613.1939,2006.0439,2024.2173,6260411.1988,6302528.061,706.1426,0.454916,297.438296,380.709382,402.529847,618.973993,327.06108,0.077794,-0.200847,,,0,0
89,89.0,5.24,7.28,8287.2998,4003.0829,8581.0777,2024.1052,3842.9766,3650.9635,6443.8135,7481.9722,4765.17,2553.4595,16384322.6928,19174055.8849,2082.7844,0.631168,415.932027,451.263929,635.791335,888.025061,464.624927,0.073558,0.241152,,,0,0
90,90.0,6.4,7.48,8990.9736,3012.2457,9599.5959,1517.5646,3213.1869,2595.4188,3546.3845,4428.4418,5217.2837,3637.7638,14186489.0149,14418841.6436,1669.9072,0.585159,477.670453,555.510125,923.645563,1190.532126,501.146416,0.077285,0.688871,,,0,0
91,91.0,6.32,5.44,9785.3841,2083.9843,9552.2151,1409.0747,1724.0422,1961.2211,1442.9173,2539.5852,3393.0458,3509.7922,5918519.9714,6777943.5465,868.0966,0.481996,621.678009,618.446633,1133.667069,1370.867704,567.056188,0.086015,1.128807,,,0,0
92,92.0,7.44,6.36,9103.5966,2779.2534,9254.1896,2556.4533,2260.4402,2079.845,3422.7608,2975.4814,4515.0601,3265.489,11121149.2489,9768941.3691,855.7613,0.614514,667.654082,624.014217,1327.176079,1411.61651,567.062939,0.09669,1.349374,,,0,0
93,93.0,9.68,5.96,8961.5735,3293.15,9819.5139,2541.9209,2753.3583,1998.077,4350.231,2208.0953,5790.0594,3629.8926,16453581.7538,7587760.1418,1156.8338,0.612253,687.311338,520.733998,1375.76196,1300.672471,520.44945,0.080762,1.160529,,,0,0
94,94.0,9.2,6.04,9045.1552,2749.8405,10477.2913,2359.8442,3307.8173,1976.6633,4782.7423,1565.7141,4913.918,4047.4727,26347707.316,5839796.1541,1509.6048,0.546121,722.323405,519.969523,1410.950687,1364.416398,525.497453,0.071789,1.190395,,,0,0
95,95.0,8.8,5.68,9368.0014,2758.772,10323.926,2484.7349,2829.9581,2056.4922,3595.9766,1429.2188,4745.4085,4304.1506,19744228.1214,4730639.704,1060.6721,0.532596,702.46891,437.305503,1507.434994,1287.006723,446.046851,0.064329,1.048727,,,0,0
96,96.0,9.88,5.76,9535.1417,2980.784,10064.6853,2493.1647,1873.1407,1599.169,2772.0854,1757.318,3784.4151,3081.0564,7944455.2861,3553408.0292,746.9132,0.519703,792.803008,464.482056,1588.795859,1292.6525,458.985513,0.061695,1.186396,,,0,0
97,97.0,8.8,3.76,9070.6189,2104.1166,10168.4886,3441.978,3040.0742,1602.1606,2991.0913,1591.2021,4170.0424,2760.4494,18046326.1237,3141357.5141,1906.2154,0.563493,900.447437,459.730264,1605.773129,1282.06193,552.446243,0.065978,1.354897,,,0,0
98,98.0,7.64,3.0,8640.9912,2029.5814,10116.9847,3514.2583,3415.4038,1560.0246,3529.7367,1622.3739,4360.9627,2531.2333,20693512.6352,2885520.6812,2139.0966,0.56668,863.610692,437.706167,1461.824432,1231.871125,541.238331,0.059973,1.17131,,,0,0
99,99.0,0.48,0.24,8227.0825,2542.2169,10010.6104,3299.9164,3415.7125,1648.3779,4502.0525,1720.209,3810.912,2668.7357,17976918.1926,3245730.5528,1937.847,0.47921,667.995795,258.218114,1208.134546,754.776795,423.699112,0.051095,0.426519,,,0,0
100,100.0,0.0,0.0,,,,,,,,,,,,,,,672.240923,169.626273,1020.435157,499.359722,424.901546,0.05166,0.16379,,,0,0
101,101.0,0.0,0.0,,,,,,,,,,,,,,,570.127949,111.554844,885.056151,325.672612,377.787916,0.045222,-0.171166,,,0,0
102,102.0,0.0,0.0,,,,,,,,,,,,,,,574.946516,110.544972,728.657959,309.926381,429.99543,0.032751,-0.295278,,,0,0
103,103.0,2.44,1.36,7659.7847,4024.009,8984.8286,2607.4759,3004.8147,2014.3684,4270.3607,2771.862,4236.5837,2683.7818,15441654.6516,5404456.6199,1988.204,0.580264,588.617917,115.34113,695.522586,233.683089,451.482582,0.037833,-0.289944,,,0,0
104,104.0,4.92,3.4,7428.8743,3605.7907,8059.4984,2613.1842,3126.9569,2749.8595,4101.7367,4774.4218,4895.721,2114.177,16690546.9573,6398399.3362,1600.3147,0.61297,516.565105,234.354023,651.541348,460.379538,457.335628,0.032262,-0.221581,,,0,0
