frame_index,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
10,10.0,3.96,5.56,6408.44,4140.7822,6059.1704,3115.2143,1808.6838,1042.0631,1121.377,1847.0357,3705.1549,1289.3226,3216527.8932,2485718.5565,1089.5543,0.409583,217.307106,93.651554,265.832218,195.420924,304.333493,0.064482,-0.574456,2111.494,away,0,0
11,11.0,3.24,3.92,5874.7548,4492.0086,5496.544,3145.6929,2039.6636,1012.3258,1090.1082,1396.2809,3875.4443,1416.1769,3027242.5375,1650819.8053,1407.7942,0.425884,237.485792,92.421531,261.938398,234.719027,314.915812,0.057358,-0.571376,2110.494,away,0,0
12,12.0,1.4,2.8,5670.8169,2569.0857,5139.37,3408.9202,930.3893,1644.2104,268.9778,1116.0116,1464.0962,2651.2243,0.0,858547.6205,1574.3812,0.298461,328.112788,152.62479,295.92699,260.04032,314.800929,0.064287,-0.376496,2109.494,away,0,0
13,13.0,2.6,2.44,5919.1189,3988.2835,5819.4877,4398.986,135.3441,605.843,0.0002,212.5151,247.4996,954.6049,0.0415,0.008,526.6456,0.040057,390.452516,243.718953,275.712738,331.340328,398.971063,0.081604,-0.085767,2108.494,away,0,0
14,14.0,2.08,2.76,5047.0592,3356.235,5358.5114,2599.3345,933.4701,894.3062,533.1854,981.3161,1638.1637,1580.2817,573778.7873,1151415.5117,880.4716,0.262097,465.140393,257.39844,305.438394,384.369731,404.950002,0.103232,0.150677,2107.494,away,0,0
15,15.0,2.04,4.36,4883.7251,3959.4276,5412.6597,4052.0998,525.2062,1265.7624,125.867,1697.3437,833.6648,2019.1814,32427.9353,2997810.551,550.5277,0.434656,492.890552,293.485662,321.978309,432.456086,430.296683,0.1138,0.307756,2106.494,away,0,0
16,16.0,2.0,4.0,4953.1768,4261.4473,5592.2361,4384.6358,493.0451,1239.9557,347.6859,1482.1485,707.6809,1935.74,0.0,2655506.0276,652.0113,0.334326,462.345717,267.381787,336.192928,383.193822,399.952213,0.111366,0.213378,2105.494,away,0,0
17,17.0,2.0,4.0,5109.7264,4911.473,5669.1584,4877.8737,610.8665,1270.1374,238.168,1704.18,942.0183,1892.5396,0.0,2939556.0242,562.3717,0.309194,426.182967,266.117095,320.837424,381.420004,373.254876,0.097801,0.084442,2104.494,away,0,0
18,18.0,2.0,3.36,5044.4446,5474.2388,5249.2936,5390.0187,778.1956,1286.8775,124.3999,1663.8211,1238.683,1804.7567,0.0,2486626.8644,245.7232,0.322203,410.325441,256.47561,272.112551,382.448252,330.631195,0.09856,0.013577,2103.494,away,0,0
19,19.0,1.6,1.52,4847.1516,5737.6501,5131.6595,5123.6727,562.6647,362.1781,88.5224,437.5733,896.3606,441.7801,86770.7681,416992.3564,756.605,0.219944,430.929006,342.20784,272.863404,496.883134,370.51326,0.103768,0.208857,2102.494,away,0,0
20,20.0,3.0,2.2,5761.5167,5441.8299,5650.6158,5688.6642,962.4907,712.6203,1263.2389,398.7466,1278.4056,1030.1024,1008578.4195,119949.276,315.6599,0.342643,427.435787,370.777867,371.757932,486.200939,367.593104,0.116015,0.343888,2101.494,away,0,0
21,21.0,2.52,2.88,6063.1554,5136.6891,6253.6387,5823.2962,800.383,857.6746,1270.599,1398.2777,419.7477,696.0902,340255.212,588985.3609,723.1943,0.406853,420.548581,382.309561,369.367057,541.078566,376.522553,0.120806,0.404,2100.494,away,0,0
22,22.0,3.48,1.88,6184.721,5599.6789,6867.3786,6884.414,970.8216,606.5075,1323.9942,969.1152,1116.0504,41.916,1180263.147,0.0,1475.9773,0.27188,326.665018,344.237808,292.593539,555.967879,435.142156,0.121561,0.293946,2099.494,away,0,0
23,23.0,3.32,2.56,6195.1671,5697.4887,6412.0468,6280.9963,853.8915,842.8394,1155.8787,1046.0581,1120.8756,857.66,966210.0534,552487.2602,624.8948,0.336354,258.853502,264.034256,282.507326,473.312516,415.476846,0.102168,0.01082,2098.494,away,0,0
24,24.0,3.0,3.0,6091.7394,5965.6334,6173.6853,6081.6686,790.1637,1019.0923,1173.7831,914.9098,891.7001,1523.993,745672.0077,928740.9844,146.8605,0.318246,185.413668,252.81323,230.979247,409.547252,427.897678,0.081775,-0.223581,2097.494,away,0,0
25,25.0,3.04,3.88,5390.5502,5413.7481,5211.4425,5051.1811,566.6517,774.4417,744.6176,1103.8444,652.2079,987.8282,365107.0211,944466.6798,482.5079,0.136863,166.938485,240.13267,233.163957,356.837953,428.468026,0.082658,-0.270117,2096.494,away,0,0
26,26.0,4.0,3.72,4284.4075,6086.791,3843.5104,5962.9709,1228.0819,1033.3661,2478.0887,1751.4973,716.1927,1168.5788,1317804.3771,1707813.5541,601.6637,0.305196,229.865394,263.444434,384.329174,400.083724,430.235246,0.089458,-0.049471,2095.494,away,0,0
27,27.0,0.76,1.4,4901.4558,6085.72,3418.5299,5983.6424,1571.2601,236.2841,3038.1801,342.3596,1011.133,292.9472,2031363.0742,358364.0423,1221.3257,0.083521,252.401084,340.134454,429.386516,518.794339,483.237481,0.109112,0.252074,2094.494,away,0,0
28,28.0,0.8,1.4,2662.8555,6297.4874,2535.6635,6088.0518,833.9628,169.1243,1374.2448,190.1533,1077.1362,261.6085,676220.8476,159902.7707,490.8555,0.040846,309.397905,345.176434,584.403234,529.979081,524.619653,0.112079,0.442512,2093.494,away,0,0
29,29.0,2.6,2.2,2635.4619,6349.656,2077.4012,6092.8318,815.5672,509.9466,1321.326,607.3151,1127.6602,769.9994,775730.4209,467401.112,503.855,0.110689,289.68437,286.78874,586.107364,449.070472,474.831429,0.108837,0.292606,2092.494,away,0,0
30,30.0,0.0,1.16,,,2229.0969,5950.2907,,315.6008,,485.0579,,140.3342,,0.0,,0.034897,277.446411,271.179112,520.70635,457.413512,478.596571,0.104147,0.212972,2091.494,away,0,0
31,31.0,1.36,1.0,2845.0584,7379.9992,1981.3007,5773.4083,680.6237,0.0,1086.6641,0.0,70.9979,0.0,0.0,0.0,1953.9255,0.217505,291.863747,288.233762,584.874637,405.966199,487.47934,0.115987,0.317871,2090.494,away,0,0
32,32.0,4.04,3.92,3206.0361,6325.9736,3158.6692,6176.4104,1209.5083,1243.5122,2396.1557,2158.5981,923.7483,1432.2852,1708390.5215,2490332.3602,182.1075,0.27915,336.669504,387.468279,741.886691,578.909769,614.858708,0.108654,0.653071,2089.494,away,0,0
33,33.0,3.16,2.52,3429.282,6553.6302,3447.5094,6192.0388,1535.2787,1168.4483,3079.1431,2104.0247,913.2594,1241.8466,2583856.6934,2618863.8994,539.9121,0.337183,362.774531,371.341488,806.24568,576.672821,553.198965,0.10801,0.659734,2088.494,away,0,0
34,34.0,0.0,0.0,,,,,,,,,,,,,,,405.495504,393.017995,918.865866,626.175541,563.936766,0.117999,0.864107,2087.494,away,0,0
35,35.0,0.0,0.0,,,,,,,,,,,,,,,435.826073,411.563916,1000.482593,680.830656,601.984992,0.110076,0.962063,2086.494,away,0,0
36,36.0,0.0,0.0,,,,,,,,,,,,,,,390.705249,433.369566,853.884888,685.570334,698.55083,0.101753,0.869956,2085.494,away,0,0
37,37.0,0.0,0.0,,,,,,,,,,,,,,,402.586991,372.750832,927.333264,564.975774,718.273047,0.081766,0.721233,2084.494,away,0,0
38,38.0,0.0,0.0,,,,,,,,,,,,,,,291.016863,433.869037,681.799275,647.529668,714.207345,0.089584,0.609056,2083.494,away,0,0
39,39.0,0.0,0.0,,,,,,,,,,,,,,,427.327494,457.130706,996.239514,705.121655,1064.811254,0.09452,1.193692,2082.494,away,0,0
40,40.0,0.0,0.0,,,,,,,,,,,,,,,427.327494,544.725653,996.239514,899.409839,1064.811254,0.100762,1.394703,2081.494,away,0,0
41,41.0,0.0,0.0,,,,,,,,,,,,,,,427.327494,659.288092,996.239514,1106.585783,1064.811254,0.059839,1.376757,2080.494,away,0,0
42,42.0,0.0,0.0,,,,,,,,,,,,,,,325.770322,75.063957,682.987377,54.573427,357.804534,0.058033,-0.323025,2079.494,away,0,0
43,43.0,0.28,0.56,4596.5571,6593.2358,2704.6307,7019.7795,0.0,1264.5443,0.0,1990.8495,0.0,360.3161,0.0,0.0,1939.8316,0.324915,,,,,,,,2078.494,away,0,0
44,44.0,2.0,3.0,5741.663,3518.427,5355.1461,3851.8213,1503.9162,1784.2398,1100.5362,810.3847,2138.6184,3083.3246,0.0,1799544.7203,516.9865,0.419181,1503.916157,519.69555,1100.53623,1180.464741,1422.845086,0.094265,2.684346,2077.494,away,0,0
45,45.0,2.0,3.0,5910.85,3273.0744,5561.9055,3486.2232,1188.7943,1562.3603,1013.5076,838.5981,1607.4315,2720.4679,0.0,1466160.1303,419.7455,0.419181,909.518997,370.787524,593.782432,604.33906,760.043023,0.047133,0.822261,2076.494,away,0,0
46,46.0,2.0,3.76,6054.3917,2805.7147,5429.2293,3429.1602,1196.3524,1366.6917,1057.3974,1367.2863,1588.2087,2445.3986,0.0,2795359.8734,911.1844,0.418579,608.865343,312.414562,410.484883,579.122095,670.508309,0.031623,0.261816,2075.494,away,0,0
47,47.0,2.0,4.0,6050.9847,2353.1826,5498.8562,3444.6864,1358.0724,1409.9551,1067.2044,1380.3346,1892.7328,2646.9114,0.0,3074687.7311,1224.7298,0.407412,497.079027,245.126768,310.31542,437.603636,581.26759,0.026508,-0.098648,2074.494,away,0,0
48,48.0,1.6,3.8,5761.2563,2418.7141,5557.6464,3321.3515,989.4995,1550.7033,683.3221,1364.4676,1427.0406,2842.38,0.0,2704647.7124,1076.4783,0.377427,471.377813,224.251066,325.028805,353.256296,494.664383,0.027204,-0.219262,2073.494,away,0,0
49,49.0,1.76,3.0,5111.2358,3449.7353,5167.6538,3291.8414,83.7035,543.8802,113.6546,487.6504,70.8005,832.9383,0.0,205104.7707,178.9203,0.233453,543.780847,354.679746,365.801924,440.516454,561.813309,0.046666,0.15661,2072.494,away,0,0
50,50.0,2.0,3.0,5086.9766,3511.6442,5131.0982,3450.3132,57.6093,145.1209,81.5676,218.1381,42.8556,149.0264,0.0,7201.4032,75.5801,0.211768,469.825601,360.976824,318.128351,416.087287,496.317156,0.043097,-0.000174,2071.494,away,0,0
51,51.0,1.48,2.48,4435.2904,4293.2323,4656.007,2454.1994,393.8196,1669.6867,89.0308,2088.3955,609.6771,1640.2093,0.0,590438.544,2036.5679,0.242226,453.123678,506.425445,279.295198,597.858559,679.400982,0.041517,0.270579,2070.494,away,0,0
52,52.0,1.12,3.0,4694.2731,6187.8352,3185.1447,3935.4038,986.1431,2694.6696,1558.9062,4379.7061,241.5716,2571.6627,0.0,4452610.7446,2869.6048,0.440573,468.590324,564.042937,411.581886,786.019892,696.471638,0.058942,0.604884,2069.494,away,0,0
53,53.0,0.8,2.64,5745.8954,6685.5763,3729.0415,4072.4789,2199.9086,3019.0971,3435.6235,4666.5855,764.3809,2584.0018,0.0,4486457.6333,3290.6471,0.384704,543.107848,540.081394,558.095436,736.105846,668.928712,0.058635,0.693278,2068.494,away,0,0
54,54.0,2.32,3.0,4052.6498,3336.1179,4418.3132,3855.9628,378.2871,660.2655,66.7472,436.7499,617.1369,1145.4131,19423.3538,673963.4082,927.0742,0.238894,574.878381,723.994991,784.929448,1041.04294,763.001496,0.063789,1.238458,2067.494,away,0,0
55,55.0,3.52,5.6,5736.6263,5131.9487,5681.4595,3945.3876,1236.5253,1321.8389,1475.8665,1673.8136,2077.0809,2360.3453,2309417.0799,3947887.6503,1238.5844,0.474819,629.190016,767.964376,917.138518,1161.927977,784.428418,0.087382,1.595939,2066.494,away,0,0
56,56.0,3.0,5.44,6124.7295,4976.0357,6088.6069,4261.3588,848.3783,1066.4522,1005.0606,1528.5766,1182.2974,1638.4327,903093.7716,2620812.5822,749.4808,0.402609,667.248912,773.93618,959.830127,1123.582855,784.194886,0.094543,1.676479,2065.494,away,0,0
57,57.0,2.8,5.0,6105.4062,4639.3781,6372.6422,4235.7478,578.6021,799.8825,784.8123,1082.6107,651.1057,1159.4978,230828.0146,1354857.0215,490.0424,0.311997,678.054523,796.266812,980.874256,1166.874627,778.784181,0.102487,1.776333,2064.494,away,0,0
58,58.0,4.56,4.72,5705.0505,5235.6996,6027.9492,4470.5357,963.4172,1094.1982,1589.1665,1127.9322,1403.7305,1971.36,1950372.6327,1871538.0669,854.1852,0.489921,679.67873,811.623558,1022.921439,1169.82009,800.373303,0.117281,1.906493,2063.494,away,0,0
59,59.0,5.0,5.0,5449.1573,5029.364,5701.2292,4294.5478,991.4812,1190.9274,1753.3696,1496.6857,1374.3569,2014.6607,2086535.5123,2413918.5157,777.2061,0.453086,591.905532,720.614159,982.374998,1119.013717,718.315418,0.106567,1.604276,2062.494,away,0,0
60,60.0,5.0,5.04,5325.6708,5189.7631,5633.7055,4404.9398,1125.9327,1307.5285,1863.9248,1535.5282,1742.7354,2339.8629,2670275.8093,3224618.0142,844.2309,0.489826,602.741267,692.398345,990.221832,1095.946738,714.683873,0.108073,1.589864,2061.494,away,0,0
61,61.0,5.0,5.0,5256.0226,5160.217,5576.3316,4388.1609,1144.6664,1374.714,1895.6725,1634.9985,1782.3605,2423.1523,2819750.4364,3823276.8037,835.9599,0.475538,570.993621,546.660318,992.650287,918.868016,519.412199,0.106456,1.234097,2060.494,away,0,0
62,62.0,5.0,4.08,5183.1916,5197.4056,5214.8404,4387.9286,1191.6012,1528.0451,1783.0852,1153.6567,2015.5678,2785.0948,3114936.4611,2861903.4538,815.2724,0.406601,516.454748,459.495133,856.921479,737.871136,438.177254,0.093515,0.829801,2059.494,away,0,0
63,63.0,3.8,3.2,5064.0143,5240.4705,5070.1949,3914.628,1157.9224,1082.6564,1690.5898,977.4283,1485.1141,1713.8168,2010803.8308,1281033.2082,1330.8056,0.330863,398.44607,471.591246,678.499285,726.806038,447.626326,0.095502,0.642732,2058.494,away,0,0
64,64.0,3.4,3.2,5105.2493,4745.9056,5002.2431,3792.3826,669.6176,855.7616,1237.7262,719.1378,309.2805,1438.7451,182525.0853,445610.4796,978.2108,0.268659,265.1144,258.397574,386.898011,329.651517,246.528504,0.087141,-0.178524,2057.494,away,0,0
65,65.0,5.0,4.0,5200.0275,3647.4958,5069.5069,3612.5882,370.5151,217.8665,736.6919,274.8817,186.5616,322.5894,109399.5555,82927.5642,135.2091,0.130839,209.200829,256.029748,296.0895,250.370754,299.67766,0.077331,-0.342405,2056.494,away,0,0
66,66.0,3.6,3.12,5521.19,4063.1822,5594.7147,4288.7995,234.9673,170.432,361.5445,112.2633,235.6956,302.6355,57978.7379,35614.1177,78.0803,0.115803,183.940909,235.234532,286.523651,252.108898,256.480188,0.071613,-0.440929,2055.494,away,0,0
67,67.0,0.0,1.0,,,5999.9995,5069.5091,,0.0,,0.0,,0.0,,0.0,,0.0,174.403656,225.620763,293.887577,218.738629,256.151499,0.074133,-0.456401,2054.494,away,0,0
68,68.0,0.0,1.24,,,6000.0,4936.7833,,17.4719,,0.0,,27.955,,0.0,,0.017448,148.102235,197.93638,230.079252,214.206477,242.65259,0.058085,-0.633002,2053.494,away,0,0
69,69.0,0.36,1.0,5999.9987,5659.0537,6000.0,4888.7189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.9585,0.078518,165.250549,190.010653,239.49013,177.331129,266.320233,0.060508,-0.611021,2052.494,away,0,0
70,70.0,0.0,1.0,,,5999.9996,5038.8624,,0.0,,0.0,,0.0,,0.0,,0.0,170.383729,178.350538,260.979276,173.446879,299.53614,0.064686,-0.563556,2051.494,away,0,0
71,71.0,0.0,1.0,,,5999.9996,4989.1469,,0.0,,0.0,,0.0,,0.0,,0.0,200.713721,171.631986,306.825595,163.499855,357.789162,0.063257,-0.493684,2050.494,away,0,0
72,72.0,0.0,1.0,,,5999.9997,4986.7966,,0.0,,0.0,,0.0,,0.0,,0.0,239.158462,156.298883,355.385168,115.36568,442.064595,0.056364,-0.454673,2049.494,away,0,0
73,73.0,0.84,1.24,6000.0,4580.52,5999.9994,4981.3639,59.4323,112.5931,0.0005,0.0001,110.587,180.149,0.0265,0.0,329.38,0.086801,307.651687,123.019335,443.015075,97.74284,417.575091,0.05747,-0.388002,2048.494,away,0,0
74,74.0,3.0,1.92,5366.7861,4527.039,6625.2446,5466.3619,720.1653,820.6104,956.3178,342.4899,942.5866,1262.5196,666493.5072,0.0,1599.6963,0.376016,365.127777,171.131582,610.832985,106.162779,723.48227,0.080171,0.103269,2047.494,away,0,0
75,75.0,2.96,0.88,5359.5945,4439.1597,6346.948,6786.974,871.3637,196.6441,835.6168,102.6764,1380.2062,297.4053,814626.3256,0.0,2531.0501,0.357868,315.826409,169.738707,484.05527,85.718523,752.93296,0.068204,-0.070794,2046.494,away,0,0
76,76.0,3.0,2.88,5469.8691,4218.897,6022.7446,4824.8983,940.3977,1553.0147,799.5038,1287.0513,1555.1904,2458.298,789363.9315,1996189.8507,830.8987,0.484206,293.655149,300.632317,371.043776,187.894174,1300.607152,0.079334,0.382034,2045.494,away,0,0
77,77.0,3.0,3.0,5866.5058,4133.0086,6209.1848,4405.4072,928.6172,1228.843,846.644,1288.9584,1386.2139,1822.1213,852365.7692,1784782.6546,438.3091,0.384861,223.186483,316.00629,290.067866,176.858559,1073.602749,0.077688,0.136885,2044.494,away,0,0
78,78.0,3.0,3.04,6262.8344,3929.7818,6514.3737,4251.3699,1192.7192,1333.9354,1113.3745,1405.0316,1858.514,2087.1827,1351623.7464,2167898.2245,412.8148,0.462288,231.369578,324.768346,285.400387,188.465875,863.981058,0.083686,0.061135,2043.494,away,0,0
79,79.0,2.6,3.0,6479.9908,3345.9387,6489.3117,3900.7763,1236.8617,1368.8572,1165.7663,1645.1429,1761.0442,1748.1432,1317673.8389,1799904.3265,570.7356,0.387588,200.165067,326.513339,246.565638,212.477006,746.304348,0.085049,-0.0377,2042.494,away,0,0
80,80.0,2.92,3.12,4688.2129,3309.8937,4820.4491,3384.1872,821.3906,416.0015,1517.3599,739.2393,259.2748,151.9036,119165.7575,15915.6995,369.4258,0.123643,230.923077,421.798917,261.569629,303.067367,668.44799,0.103592,0.170169,2041.494,away,0,0
81,81.0,3.56,2.0,6044.3138,2195.7047,6538.1473,3637.9152,1116.221,566.8569,954.2423,612.8498,1944.0139,723.8138,1507861.1524,451373.2688,1654.0761,0.288915,238.911489,436.884456,299.263123,315.706317,745.473281,0.120119,0.349893,2040.494,away,0,0
82,82.0,4.0,1.28,6668.3718,2505.4065,6228.8318,3322.6294,1751.3018,463.7527,1727.0741,289.8827,3173.1172,683.0355,4214658.5106,0.0,931.7826,0.439315,282.930309,447.194874,351.881855,348.003035,742.897753,0.135159,0.520692,2039.494,away,0,0
83,83.0,4.48,2.96,6521.1659,2514.9496,6970.9791,3437.8885,1729.17,1449.5247,1499.1209,1400.5041,3079.5217,2177.5181,2584378.9665,1275132.5268,1146.0607,0.401253,256.85046,534.51276,339.488982,459.065176,690.035787,0.130285,0.559808,2038.494,away,0,0
84,84.0,3.88,3.96,5218.9109,2399.9171,5582.2885,3064.0883,428.4286,484.7775,354.5066,540.7825,735.7769,511.2533,106153.8681,27299.3652,766.8513,0.190645,320.8513,560.185753,358.318682,510.78835,600.925095,0.122425,0.578715,2037.494,away,0,0
85,85.0,3.8,4.16,4452.7837,3457.0332,5297.8907,3634.4201,599.404,1432.1113,306.9837,2185.2862,956.3247,791.3867,78065.3077,30007.7625,954.0076,0.191512,322.829003,592.522497,351.000868,651.257363,526.505343,0.120697,0.620069,2036.494,away,0,0
86,86.0,4.0,3.6,4513.7423,3412.4848,4141.2594,3198.6847,125.9534,791.3359,93.1958,1204.7683,208.2139,446.5121,9778.5055,8369.7444,479.7112,0.167917,363.270655,520.962973,368.768365,630.87166,403.919845,0.110422,0.471831,2035.494,away,0,0
87,87.0,3.44,3.88,4508.6471,3372.6301,3912.9202,3119.5234,58.9526,1211.3525,50.8203,1845.7762,102.345,681.8292,3634.8113,17395.0828,665.0552,0.108944,368.79269,530.547466,368.291898,694.781729,383.195297,0.106385,0.483017,2034.494,away,0,0
88,88.0,2.0,3.32,6678.8423,2355.1671,6693.4956,2094.1396,1664.9474,1067.822,833.0722,942.8143,2529.5211,1884.3135,0.0,371985.4322,483.0308,0.336458,502.981973,534.391275,419.844039,773.470598,398.848315,0.121394,0.759922,2033.494,away,0,0
89,89.0,2.4,4.4,6830.1605,2939.1122,6881.142,2962.8999,1095.4309,1015.094,676.8074,1173.5611,1650.8185,1615.9438,22940.0875,512594.541,109.3761,0.338275,555.51937,536.171898,430.231326,772.534145,420.421705,0.114105,0.786847,2032.494,away,0,0
90,90.0,3.0,5.0,5822.1119,3229.2819,5812.8094,3309.4562,288.6865,472.8151,134.0794,335.2418,519.3767,803.189,34732.1761,311782.3445,133.8908,0.158019,594.646695,495.114208,449.344775,765.775717,402.742192,0.105736,0.741552,2031.494,away,0,0
91,91.0,3.0,5.0,6099.5787,2597.5256,6224.2112,3066.8857,893.7329,1312.3499,353.1261,445.5999,1675.9065,2801.3732,143949.7644,1040143.1177,486.01,0.416579,625.668292,563.98215,414.937693,764.172579,309.489081,0.115065,0.795205,2030.494,away,0,0
92,92.0,2.68,5.0,6091.1346,2930.8304,6176.9197,3151.9341,591.2827,1181.0539,307.9942,465.6714,1027.2169,2488.6365,112718.7024,773482.2812,313.7612,0.391668,592.405225,566.801335,342.167715,733.883012,254.484604,0.102516,0.612077,2029.494,away,0,0
93,93.0,2.4,4.24,5949.6294,3391.8046,6230.9368,3441.5708,1540.0845,782.5056,452.0083,189.1527,2774.0433,1533.1919,610574.5637,240875.0542,923.6204,0.364414,685.072231,508.078963,333.773816,650.472734,294.042709,0.101435,0.615654,2028.494,away,0,0
94,94.0,2.12,4.84,5273.1742,3329.4774,5462.0306,3387.9368,190.7167,17.0991,281.962,27.7342,121.1763,21.8168,233.8745,458.6032,199.4006,0.101789,689.934872,488.144888,236.317012,580.642428,328.543754,0.106637,0.558561,2027.494,away,0,0
95,95.0,2.0,4.0,3993.9739,3150.5896,4471.4736,3320.946,500.1774,32.37,738.5682,53.8047,308.1492,38.9324,0.0,1236.3279,506.9806,0.141773,703.783402,394.938596,277.225333,418.799111,340.586129,0.110549,0.466015,2026.494,away,0,0
96,96.0,1.8,4.0,5348.7612,2779.1148,5914.3522,3086.6967,501.2163,288.4591,668.3941,378.644,403.9195,454.3965,0.0,144330.391,734.6769,0.203211,656.542241,356.46997,262.863953,353.23126,315.926115,0.114333,0.358194,2025.494,away,0,0
97,97.0,1.0,4.8,6306.3634,1170.5711,6707.4758,2658.9791,0.0,1365.5231,0.0,1493.8707,0.0,2250.4697,0.0,2504461.0671,1541.6652,0.401099,699.96379,422.174702,325.465816,400.653144,378.090531,0.128225,0.618347,2024.494,away,0,0
98,98.0,1.0,5.0,6231.9301,1039.4544,6736.6786,2732.654,0.0,1456.7426,0.0,1515.9715,0.0,2382.1782,0.0,2834213.3074,1766.8686,0.418389,539.364311,416.943595,247.240629,312.567033,382.408427,0.107202,0.277425,2023.494,away,0,0
99,99.0,0.8,4.52,5626.3181,2385.2701,4877.0096,3146.2923,654.9669,416.947,876.6475,334.0714,444.1055,733.2656,0.0,433593.8599,1507.734,0.139577,547.909354,515.650345,319.278902,407.682355,370.95642,0.134902,0.592209,2022.494,away,0,0
100,100.0,0.2,3.44,9800.6629,5198.4477,6859.7721,2108.899,0.0,2474.0568,0.0,3991.9041,0.0,2107.3015,0.0,4103979.8336,2951.7213,0.361698,532.731607,667.133439,352.670845,689.633684,512.903676,0.139088,0.968554,2021.494,away,0,0
101,101.0,1.0,3.0,10421.8881,5256.2188,9024.7517,2719.0629,0.0,814.2316,0.0,1223.7535,0.0,1049.5524,0.0,1408925.7818,2909.8142,0.364267,472.226972,749.162479,330.76617,955.412924,481.882457,0.113489,0.951474,2020.494,away,0,0
102,102.0,1.0,1.0,11288.9979,5502.8828,10316.3446,3424.2826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.871,0.218104,441.981952,817.456035,326.252976,1075.781127,525.751908,0.125614,1.12766,2019.494,away,0,0
