second,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
15,15.0,4.76,4.04,4710.7432,4430.6721,4747.4984,4826.7069,1702.0415,1578.2694,1173.0885,1138.539,3512.8484,3128.9696,2635212.4235,2522913.1209,635.0108,0.375714,228.410744,402.099333,305.536938,507.473771,204.582455,0.098676,-0.150947,,,0,0
16,16.0,6.08,5.2,4882.2918,4851.9055,5497.5978,5086.1389,1306.9211,1140.5925,1325.4191,1414.8137,2673.4276,1918.4902,3299093.037,2735689.6567,730.6552,0.340359,246.934046,295.609635,288.514007,346.604152,192.478229,0.07938,-0.381619,,,0,0
17,17.0,2.4,4.88,6543.0142,4954.6141,6337.4109,4764.3176,865.1684,710.2419,1293.3345,1074.6669,852.8909,974.5148,317863.879,550234.1955,796.0801,0.25679,266.415914,244.29868,262.871062,262.298364,179.772899,0.057397,-0.559817,,,0,0
18,18.0,1.2,2.68,3628.3334,5972.3296,6239.0459,4678.995,527.6405,2686.6971,843.1865,4653.4334,32.2969,855.2759,0.0,1068011.0372,1950.5445,0.344503,223.796158,357.381793,199.311146,565.884699,273.585823,0.043276,-0.447913,,,0,0
19,19.0,1.44,3.72,7520.3823,5905.0079,8473.6231,4707.0721,570.6896,1555.2575,783.7708,2517.2821,712.5209,1531.3259,148705.5204,2383308.4861,1451.3309,0.376253,218.218183,444.776506,198.992658,749.085652,306.194888,0.045885,-0.293048,,,0,0
20,20.0,2.56,4.56,8284.1674,5701.9255,9107.0701,4983.9747,651.2384,1262.7248,652.2669,1751.2167,943.304,2052.4432,258891.341,3176257.3408,1096.742,0.34258,204.714121,465.465758,203.208266,825.505613,320.809604,0.044717,-0.255322,,,0,0
21,21.0,2.0,4.0,8623.5749,5663.9147,9409.8707,4919.1111,508.2021,1271.5103,170.2743,1182.7958,793.8971,2309.2938,0.0,2146763.7475,1083.7437,0.367355,208.024242,461.371657,244.047926,873.740379,300.049887,0.044202,-0.229468,,,0,0
22,22.0,1.6,4.44,8033.0269,5762.0537,8974.6645,4890.2717,353.5133,1926.3275,124.842,2610.1783,551.0274,2806.3382,0.0,6033458.4043,1428.5656,0.456968,185.981056,505.900012,248.327147,1006.90357,329.82923,0.049858,-0.119451,,,0,0
23,23.0,1.24,2.96,5330.216,6632.5721,6381.939,3271.1653,115.8902,3661.8677,62.7858,6009.2729,176.2493,2122.4783,94.1109,5836739.1001,3682.5025,0.409328,197.997648,675.120504,197.587988,1301.112924,551.619512,0.049014,0.181162,,,0,0
24,24.0,1.0,2.88,5236.3676,6840.5058,5238.7267,3330.4746,0.0,3440.211,0.0,6061.2712,0.0,1680.8811,0.0,1071668.994,3549.6681,0.407898,209.298927,692.276054,155.951098,1301.529732,520.125921,0.048674,0.169335,,,0,0
25,25.0,1.68,4.2,4660.363,4908.1961,4817.8721,3295.0226,138.969,1713.2625,233.7314,2782.0631,28.5963,1737.8203,2901.2682,3133452.9866,1743.258,0.268156,208.820625,861.620301,171.148104,1582.350909,672.033791,0.057526,0.504907,,,0,0
26,26.0,4.04,5.0,5447.9333,2686.0845,5650.0036,2960.4009,1078.8729,407.0108,1292.0735,247.9943,1245.7938,656.4616,511097.5963,35011.076,602.7005,0.221477,263.298966,948.477783,261.749251,1808.130316,776.525104,0.058659,0.774874,,,0,0
27,27.0,1.56,2.2,6259.5141,1007.6055,6451.4569,1519.7659,1564.2331,1500.3867,831.9601,652.5269,2466.8478,2445.9195,306813.348,99573.7404,687.3662,0.325975,267.659714,1014.780319,304.552127,1814.568891,778.449178,0.060752,0.854913,,,0,0
28,28.0,2.72,2.68,6226.0417,840.0451,6287.9736,911.5818,1034.4213,790.5828,711.5842,469.3994,1824.9101,1567.9542,293131.4024,168236.3205,114.2494,0.315196,286.888102,888.115192,271.574914,1475.004985,720.314412,0.053058,0.570779,,,0,0
29,29.0,5.0,5.0,6268.1717,1106.219,6402.5592,1258.4053,1051.0316,1006.9743,908.2713,652.9824,1993.8268,2087.4468,605607.1625,308766.7585,203.1952,0.3307,284.244219,796.610375,285.302053,1279.748157,679.287628,0.051433,0.410089,,,0,0
30,30.0,4.6,4.64,6199.4985,705.4421,6230.5656,746.1623,821.3579,612.3566,560.602,375.8741,1466.6442,1254.8887,147388.7891,92100.2357,63.6038,0.197638,299.156707,806.818868,306.9186,1230.852444,657.787872,0.061372,0.456345,,,0,0
31,31.0,3.96,4.0,6146.3597,472.9538,6164.9462,535.0203,557.0885,350.4882,334.0891,192.041,992.3276,683.2461,12293.7534,19899.543,66.3202,0.116298,311.280034,832.127163,281.370627,1192.393671,656.759686,0.067029,0.482304,,,0,0
32,32.0,4.44,4.0,6328.1348,2265.5464,6828.8457,2650.6958,1083.6581,238.949,1243.6258,221.4385,1652.7124,434.4187,981401.7422,59425.3251,647.2396,0.20147,348.468114,777.79936,367.781076,1052.595169,680.369431,0.066585,0.456784,,,0,0
33,33.0,3.84,4.16,6196.3704,1265.2941,6325.4585,1064.9401,1256.6269,682.0665,679.8218,389.1753,2360.594,1334.6877,1499302.5627,167024.7036,372.9162,0.250399,342.002681,648.557101,417.955857,729.459384,482.408088,0.066713,0.180934,,,0,0
34,34.0,5.92,5.72,5986.3421,2852.8312,6202.4722,2016.3152,1585.078,1483.4591,1145.3543,1480.9279,3395.2386,3112.9336,3716476.0695,4443082.0231,875.7187,0.483899,363.258779,706.530691,458.230531,833.434819,519.404894,0.08992,0.419826,,,0,0
35,35.0,6.84,6.68,5612.253,2871.1004,5933.3207,2140.7976,1537.829,1610.8193,1393.683,1832.4591,3369.5321,3487.4354,4481458.6055,6544554.2868,806.2238,0.545152,354.086785,546.571861,459.690262,540.667115,345.713379,0.082072,0.083228,,,0,0
36,36.0,6.92,5.68,5198.1748,4243.3964,5852.9933,3926.4899,1216.617,1467.9354,1617.7218,1368.9567,2316.1639,3013.2689,4411521.8068,6659096.7501,768.9979,0.46672,292.217594,430.235076,376.259933,333.610479,235.380217,0.085247,-0.182668,,,0,0
37,37.0,7.4,0.72,5352.8333,6651.1276,6310.1378,6284.727,630.8501,19.078,1352.7073,30.2573,618.2372,4.0321,740476.7658,0.0,1018.1544,0.161167,302.258264,465.783223,356.75005,427.027163,251.829299,0.105352,-0.018995,,,0,0
38,38.0,6.56,6.68,5181.8505,5043.3555,5287.8181,5097.7904,911.1378,979.7041,1483.6206,1135.8411,1412.3024,2323.1332,2298192.3625,5438150.4338,438.0411,0.341032,277.305856,490.865447,357.803784,519.27281,252.528956,0.122261,0.101277,,,0,0
39,39.0,7.96,9.76,4898.393,3886.3404,5272.1099,3959.3556,1011.0653,1453.1577,1531.177,1616.3495,1633.6708,3237.5106,2704336.1444,5704715.7717,399.4593,0.403902,285.63758,516.57166,342.890722,548.965349,247.492556,0.126998,0.151019,,,0,0
40,40.0,7.28,8.2,5224.7102,4675.2874,5489.9303,4046.9323,1228.3393,1723.0993,1691.0306,1739.112,2395.6159,3741.8818,3799306.2964,7293782.9851,787.6009,0.588388,284.397618,504.104059,324.109153,533.530762,272.347572,0.13214,0.16165,,,0,0
41,41.0,6.36,7.16,5564.3362,5023.9368,6000.6188,4466.2973,1228.1289,1711.0392,1531.9593,1660.29,2348.9666,3518.3517,3123175.1906,6269191.6063,763.9076,0.516766,257.991711,479.123224,317.364989,523.029645,274.445254,0.131168,0.11606,,,0,0
42,42.0,2.88,4.76,6066.7655,4148.5164,6086.8129,3614.7115,1172.61,2070.2279,469.5705,2470.0007,2142.7965,2318.085,572256.4762,3081886.4609,1033.8767,0.425751,210.886633,503.888179,332.650196,601.060962,243.350227,0.131753,0.130975,,,0,0
43,43.0,0.2,1.28,6765.6243,6507.5214,8705.4943,4365.4477,0.0,666.4168,0.0,979.8757,0.0,300.8132,0.0,0.0,4397.2765,0.086586,310.850759,599.957541,323.226843,733.299785,552.257857,0.160776,0.568914,,,0,0
44,44.0,0.0,2.0,,,7261.3513,2639.8515,,3544.3979,,4851.2233,,2919.4942,,0.0,,0.218104,308.895159,807.616396,307.415101,1011.259279,557.752896,0.150578,0.768226,,,0,0
45,45.0,2.0,3.6,7028.427,5267.4344,8174.9616,4126.9183,986.2,1837.1695,1620.2881,2756.7436,250.38,2023.7033,59905.4772,2603194.7153,1584.3442,0.346232,341.600923,965.603212,314.800897,1185.554131,618.785148,0.157265,1.026954,,,0,0
46,46.0,1.16,3.08,6711.0985,6292.2358,8674.6919,4284.0425,1410.6098,2241.0081,2250.8971,2409.1239,132.7206,3361.596,0.0,3419447.1627,2164.0049,0.37039,354.500653,991.698688,365.622178,1173.965862,686.589501,0.151838,1.069708,,,0,0
47,47.0,2.76,2.88,7203.686,4857.5689,7159.1733,3616.6129,1731.581,2175.5629,2042.3005,3341.3806,2099.3844,2561.8683,1290665.5928,8333585.2708,1274.5484,0.44679,321.401189,853.357464,358.569944,1133.32159,766.627003,0.128923,0.853012,,,0,0
48,48.0,5.16,5.0,6234.3432,4774.2764,6040.1198,4759.1731,847.0934,1199.5245,1142.2408,852.4793,1412.1567,2145.5706,1335488.8678,1721375.0606,235.5377,0.372198,396.926187,854.898685,454.713246,1271.653335,823.989186,0.118395,0.971346,,,0,0
49,49.0,7.24,5.84,5805.97,3993.9343,6265.8441,4198.7704,1604.9677,841.4955,2429.1939,1195.7254,1556.9371,1182.2985,2075212.7199,1407224.3117,549.2913,0.443407,479.169542,843.356227,609.637827,1257.927109,858.385677,0.119229,1.095115,,,0,0
50,50.0,6.84,8.08,5756.3399,4548.0644,5997.5603,3848.1583,1331.5359,1819.3015,1857.7369,2209.973,2385.7148,3755.1797,3697115.3186,8128645.6903,890.4744,0.57555,486.189268,914.142664,661.088259,1347.075628,852.515869,0.113995,1.178644,,,0,0
51,51.0,8.0,7.6,5602.6279,4573.1385,5919.4016,3684.2572,1566.7506,1852.7452,2548.5593,2456.6307,2731.6203,3832.4916,5264648.7136,9219677.946,954.6115,0.589991,515.564806,916.281023,727.557146,1363.859202,857.571346,0.108277,1.208835,,,0,0
52,52.0,6.28,5.88,5229.0075,4322.0213,5789.1075,3612.7025,1456.7162,2065.8994,1960.1276,2126.1859,2708.6472,4369.3131,4287453.1361,8316674.5174,941.1386,0.582962,522.379244,901.677569,668.3125,1315.93262,825.509326,0.099878,1.106145,,,0,0
53,53.0,5.96,4.24,5388.6291,4107.0305,5421.2004,4142.8413,521.3398,647.5037,365.5068,429.1759,980.5876,1265.8091,517066.3899,1373412.5728,198.0781,0.289678,492.725046,903.136022,808.943787,1336.621113,497.966912,0.09529,1.009993,,,0,0
54,54.0,6.68,4.0,3552.3338,3076.3843,3460.8187,2939.633,578.4028,506.9776,398.8462,332.1082,1182.1293,987.3663,153154.6643,37447.9212,275.4571,0.218617,444.318152,629.390527,722.765523,959.19313,451.234917,0.089244,0.554589,,,0,0
55,55.0,7.64,5.04,4503.0912,3236.6817,4489.2208,3021.8956,301.1778,488.9109,492.0257,648.9638,430.4702,585.9298,81395.1335,95071.6284,259.4011,0.20542,427.608835,460.474352,659.806921,781.430729,407.717023,0.077751,0.25728,,,0,0
56,56.0,7.96,5.68,5463.2939,4208.7992,5573.4948,4152.6907,318.5658,404.2622,346.4471,564.0895,467.42,429.9527,91056.1403,163069.4087,179.1206,0.163976,386.906657,428.555363,611.303885,755.156194,357.778999,0.07948,0.166781,,,0,0
57,57.0,8.04,6.24,5138.7734,3653.8592,5250.3445,3593.8455,307.9826,397.833,478.9041,717.4725,254.3855,216.1155,69108.4473,129910.3151,131.1944,0.170809,355.867864,422.653757,603.689927,677.268829,273.625965,0.072523,0.042279,,,0,0
58,58.0,6.36,3.04,4109.1803,2717.9904,2676.2889,2398.7671,2032.559,1036.7588,3024.8621,653.2534,2181.0299,1672.2661,6767652.2611,385053.675,359.3473,0.297766,439.876736,388.942494,768.279763,434.800606,192.540173,0.07776,0.041687,,,0,0
59,59.0,7.4,3.28,2793.6091,4388.6019,2742.1692,4658.9492,1086.8882,712.4156,1190.4957,1001.6393,1849.4317,853.6531,2114295.0291,536112.5718,447.4445,0.292201,458.656375,385.573912,823.021096,435.314586,169.974525,0.071196,0.035052,,,0,0
60,60.0,6.64,2.24,2881.3854,5409.2807,3089.0053,5779.956,1456.1954,472.9213,2079.3642,508.4622,2326.809,707.2252,4598944.7165,346912.8101,540.7515,0.309228,468.243915,311.742746,854.76224,383.207543,145.186919,0.059684,-0.081742,,,0,0
61,61.0,7.56,1.8,2415.2148,5388.0322,2672.7416,5916.1154,1404.6125,596.8305,1769.3516,437.0801,2659.5926,847.7709,4865326.6103,0.0,590.7002,0.379142,449.880739,320.78929,816.681266,365.679984,143.768082,0.065231,-0.084658,,,0,0
62,62.0,7.84,2.0,1945.9746,5489.7265,2171.6426,5802.6854,1224.1483,829.1349,1429.3431,561.5648,2410.6165,1201.0596,2515786.3256,0.0,410.4126,0.365329,456.923718,322.704316,791.838948,345.083976,160.449543,0.06591,-0.087985,,,0,0
63,63.0,7.12,2.04,2134.4646,5455.0359,2692.701,6107.0108,1829.8081,1502.5561,2775.8312,1310.4058,3037.6476,2026.5064,8912498.9087,115013.5335,876.9541,0.480461,423.95205,248.206866,767.02568,250.267083,132.797648,0.048095,-0.306125,,,0,0
64,64.0,7.4,2.0,1798.0741,5131.7385,2520.4795,5642.8626,1354.922,848.3233,1435.3803,802.9749,2815.8465,1091.2603,4525628.2442,0.0,900.9185,0.452916,465.734356,299.577531,897.736828,291.303407,127.456193,0.043743,-0.194165,,,0,0
65,65.0,7.88,3.12,3053.411,5229.0173,3642.4307,4612.8796,1855.0332,1500.2053,2361.0805,1676.2059,3229.4774,2225.001,8706099.2975,2928969.8171,1161.705,0.487836,488.022977,362.959068,980.988896,346.940944,151.929245,0.045915,-0.058382,,,0,0
66,66.0,9.2,6.32,2828.2794,4724.3469,3874.5089,4615.109,1467.4975,1761.8607,1779.8012,2092.1885,2570.6284,3321.0966,6886652.3909,6643678.5084,1064.8123,0.53284,525.03775,380.659734,1024.558957,380.051771,153.590462,0.046271,0.01243,,,0,0
67,67.0,4.92,3.08,4287.0435,3968.3849,3091.2724,3295.1915,2285.4459,1758.9414,3153.4912,2119.7569,3576.088,2015.725,8539076.4898,2298865.4256,1869.3997,0.521801,605.77427,380.308745,1148.682247,367.470307,229.256588,0.046692,0.143818,,,0,0
68,68.0,6.0,2.6,4631.0382,3874.456,4110.9034,3664.1577,2596.6836,1507.0581,3532.8469,1700.776,4437.1,1855.1203,15617326.6625,1489030.866,1777.7032,0.582906,464.440405,341.604503,932.022022,402.946487,215.610958,0.040106,-0.090926,,,0,0
69,69.0,10.04,5.04,3242.2819,4866.3842,4051.5135,4915.4033,1638.4766,1726.3196,1673.0264,1664.5379,2788.3292,3307.7452,8979176.7803,4926364.1415,876.8382,0.534234,465.69403,331.096339,934.567434,371.731702,296.887737,0.044417,-0.057318,,,0,0
70,70.0,9.12,3.6,2871.6757,4682.0854,3432.2374,5163.209,1549.8657,1328.1079,1865.9181,1291.0281,2548.9973,2290.9876,7461965.6675,1487927.0526,767.4661,0.447018,437.624395,346.96808,864.96975,359.764961,298.494243,0.051436,-0.064876,,,0,0
71,71.0,8.36,4.92,3816.0689,4535.3837,4481.2038,4813.6923,2109.4262,1872.8627,3577.0004,2711.2218,2184.9165,2675.5208,9674452.8433,4762636.8306,824.5859,0.497628,488.42214,389.052647,1005.076723,494.646115,299.211345,0.049506,0.102432,,,0,0
72,72.0,2.48,1.4,2190.5105,1624.8202,3959.9337,2639.5163,1356.4882,773.9737,1517.1593,823.4285,2146.4836,945.4629,4106505.5775,193828.4687,2236.7559,0.31272,545.669517,475.711108,1177.05999,670.97696,422.39959,0.066615,0.47302,,,0,0
73,73.0,1.0,0.0,559.8336,230.0712,,,0.0,,0.0,,0.0,,0.0,,,0.0,620.752363,453.743323,1194.127109,662.3254,417.494936,0.086374,0.604881,,,0,0
74,74.0,1.68,1.2,1999.339,1759.6012,5323.9187,3283.6775,63.829,661.3239,112.9756,944.4723,33.0968,782.3934,17243.2225,522381.5929,338.958,0.05869,579.646659,428.682137,1071.379584,681.687203,466.686252,0.089488,0.549709,,,0,0
75,75.0,4.0,6.08,5242.9192,2951.4139,5437.9844,3083.1979,914.4433,1022.0833,1032.6734,1140.1618,1491.4838,2036.9726,1285611.6231,2073656.6659,309.4397,0.354761,614.696973,392.291803,1070.779346,596.994522,437.777725,0.115603,0.628738,,,0,0
76,76.0,3.2,5.88,5882.1725,2125.2634,6152.9511,3194.392,1085.4569,1291.0752,994.5913,1195.3889,1742.5187,2300.0988,382097.0508,3201615.5959,1125.8549,0.396573,593.044754,393.208866,1016.459638,551.900073,527.718045,0.115284,0.606189,,,0,0
77,77.0,2.88,5.64,4780.5182,2969.6742,4710.3733,3103.4391,493.1771,484.213,586.1917,617.1547,595.7199,656.3566,63346.6813,289974.509,438.6095,0.209977,570.477894,493.701728,919.930601,620.733294,513.050296,0.13284,0.7262,,,0,0
78,78.0,0.88,4.0,7609.9761,4454.4591,6418.3607,4531.4303,427.3537,2727.2345,42.2812,4430.0361,682.4304,2643.0124,0.0,6832223.4416,2401.2,0.394596,545.936458,742.593993,936.386068,1044.970854,746.912039,0.145191,1.206608,,,0,0
79,79.0,3.0,6.0,8249.8711,4839.0768,9056.9068,4009.994,1437.8512,1435.7701,1508.6285,2037.3995,2061.6218,2244.8341,2331867.8536,4959242.2283,1157.5579,0.473175,551.165507,876.61934,897.038734,1339.520662,789.75918,0.148182,1.43457,,,0,0
80,80.0,3.0,7.0,8362.7154,4535.9447,9262.5385,3393.4918,2236.5784,1741.7574,2785.5699,2501.0004,2743.0031,3080.9421,5255501.1807,8913808.2932,1454.79,0.600806,622.177139,865.091281,1005.443715,1350.782053,813.241686,0.152224,1.552581,,,0,0
81,81.0,2.96,7.0,10189.8658,4357.5621,10529.8262,3755.1943,1285.8904,1030.1836,1392.2504,1283.3885,1710.526,1878.9633,1814984.5838,3158827.3698,699.6206,0.384781,661.289898,885.943647,973.667436,1325.459337,900.497891,0.168765,1.681824,,,0,0
82,82.0,3.0,7.04,10440.9371,4537.0696,10873.381,3856.2031,1685.4827,1085.7608,2208.2463,1461.2723,1932.3888,2062.6543,2934374.2732,3125530.1963,812.2753,0.383325,625.955336,755.529669,849.282913,1111.720654,738.058468,0.15042,1.280072,,,0,0
83,83.0,3.0,7.0,10902.1545,4518.3459,11193.777,3922.7427,1441.8421,919.0773,1785.0076,1310.1582,1818.9811,1730.8276,2056742.0305,2367758.4908,663.4716,0.299559,514.670578,690.102323,739.890852,1004.986589,672.585716,0.127525,0.936857,,,0,0
84,84.0,2.16,4.12,10411.382,4705.1895,10341.5156,4799.0399,1132.0316,2241.133,1002.1798,2421.3548,1948.3209,4785.335,47591.1522,119758.2666,470.6435,0.251496,539.268726,753.297665,806.876068,1015.607591,624.609948,0.126462,1.006032,,,0,0
85,85.0,1.84,0.0,11249.4497,3097.053,,,791.4573,,576.0053,,1127.7471,,0.0,,,0.183208,488.264722,796.913037,757.523738,1106.709593,690.731243,0.103683,0.932914,,,0,0
86,86.0,1.88,0.0,10906.6601,3767.9167,,,835.5856,,608.3474,,1190.5099,,0.0,,,0.191932,475.5762,862.903178,756.949729,1238.144914,675.020743,0.100375,1.000621,,,0,0
87,87.0,1.72,0.0,10646.4452,4277.3282,,,491.147,,378.5274,,740.5883,,49.0946,,,0.140356,450.792075,870.909038,739.091769,1332.417879,673.274361,0.086873,0.954246,,,0,0
88,88.0,1.44,0.0,10436.2143,4688.4976,,,258.0003,,187.8646,,367.5747,,0.0,,,0.087242,467.52441,642.223638,703.767008,919.007297,458.388339,0.073722,0.482187,,,0,0
89,89.0,0.96,0.16,10576.4255,4414.0674,10930.1096,3722.2579,271.7643,0.0,197.9134,0.0,387.1707,0.0,0.0,0.0,809.7203,0.032716,367.851058,512.375501,558.137171,624.281444,301.337585,0.071317,0.075706,,,0,0
90,90.0,1.32,1.48,9434.2179,3808.9979,7396.1888,3429.641,416.4055,1412.9183,826.7866,2449.8047,198.4466,470.6242,373489.7015,2674905.0513,1565.9727,0.093744,302.44246,733.761722,493.330341,1021.52221,393.14164,0.064657,0.319381,,,0,0
91,91.0,3.52,7.0,4612.3226,3209.7443,5046.9952,3208.3267,1852.4311,2420.3872,2790.1643,4501.8232,1378.9759,766.2154,403327.3606,2949356.5952,803.2158,0.425011,350.976222,792.940734,550.336156,1188.403534,394.659142,0.076181,0.539753,,,0,0
92,92.0,3.04,6.6,6297.6188,2824.0765,5760.0651,2653.5202,3538.1021,1975.9181,5954.762,3680.3533,1616.7344,1887.718,4533367.8747,5030191.521,1432.6412,0.528788,479.584081,870.719109,785.196326,1317.120766,498.013276,0.086413,0.918243,,,0,0
93,93.0,4.6,9.44,3303.6091,4330.7508,2770.5444,3139.0575,1858.0562,1712.9926,1346.5765,1678.0503,3010.34,3751.3664,0.4437,0.7483,1305.4849,0.454682,623.224599,889.967496,1203.691004,1687.358551,493.683783,0.085447,1.347146,,,0,0
94,94.0,2.72,6.68,6211.5422,5077.4225,6357.8846,3272.5026,619.3538,1736.777,375.4446,1511.4485,1023.9439,3357.146,473092.3213,1846760.7844,2070.8594,0.419806,716.113792,630.313238,1222.521415,1498.439605,608.19306,0.084128,1.198972,,,0,0
95,95.0,2.16,7.4,7568.5788,3047.3351,7575.906,3474.8467,1259.5649,2716.0347,1647.4616,4919.4623,704.0957,3412.1121,479785.594,19644732.2205,993.8869,0.538355,746.07747,688.470636,1307.105666,1816.701976,686.322956,0.089154,1.476591,,,0,0
96,96.0,2.36,8.04,8590.6364,4594.6731,8858.7466,4292.4597,1895.0629,1715.1495,2575.249,3158.9887,1182.6874,1950.6229,2237721.0364,6515701.2233,954.8576,0.487222,805.214435,733.101276,1396.650193,1808.669344,593.852433,0.093395,1.566743,,,0,0
97,97.0,2.92,9.24,9258.0996,3632.6787,9453.4393,4017.5801,2147.719,1434.5443,2327.8951,2302.8778,3147.5831,2352.3129,2988656.2512,5987228.0348,870.2992,0.571304,796.036189,676.539277,1398.40358,1689.599546,530.19068,0.096646,1.466326,,,0,0
98,98.0,2.44,9.04,10527.1648,3900.184,10034.3356,3659.3085,1226.5023,1271.0844,731.8532,1998.7137,1983.091,2364.1695,923511.6938,4395818.791,726.0692,0.42922,864.843187,619.530451,1538.941492,1535.66227,487.30616,0.105543,1.49721,,,0,0
99,99.0,1.96,6.12,11301.575,4194.8255,10906.5801,4254.5634,915.2852,988.0485,111.2121,1351.6507,1458.9558,1784.559,0.0,2407034.2226,460.7981,0.282055,894.588503,585.881,1600.000717,1446.802344,465.102652,0.114807,1.520309,,,0,0
100,100.0,1.0,2.44,11707.2979,2987.2094,11476.3011,3265.2762,0.0,1123.3967,0.0,386.2375,0.0,2024.5622,0.0,645732.552,432.6562,0.2678,971.6529,458.123987,1548.234606,1298.363187,392.291606,0.110129,1.351623,,,0,0
