second,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
13,13.0,7.24,4.12,4545.8346,4477.724,5208.3981,4988.1163,2664.7377,2095.2778,4626.2976,3132.9698,3872.575,2761.7235,17496380.269,7590214.4321,1273.2081,0.550785,600.69082,587.39834,1576.977821,739.144371,286.191094,0.077298,1.259523,75.44,home,0,0
14,14.0,7.2,5.56,1959.0406,2762.6267,1805.2043,2788.1479,1087.6835,1904.9867,1272.8352,1825.5783,2120.0073,3013.099,581494.6063,577149.0417,677.1638,0.366366,757.869979,602.090425,1875.660842,863.16503,341.868432,0.094432,1.759249,74.44,home,0,0
15,15.0,7.12,6.88,2230.2648,1881.7707,2323.3346,2123.8069,1245.1776,1833.8775,995.2926,1248.8788,2714.8939,3373.2085,223884.309,208893.9741,419.1764,0.379715,761.751815,598.747952,1889.242642,891.985613,363.918282,0.095622,1.802601,73.44,home,0,0
16,16.0,6.96,7.56,2256.8526,1950.4571,2322.3373,2119.1029,1326.0244,1330.9055,993.4423,988.7576,2645.3452,2603.3703,208836.2754,192581.5211,481.8849,0.400745,749.229506,645.810709,1886.821228,875.124872,362.373179,0.092702,1.804768,72.44,home,0,0
17,17.0,6.16,7.72,2196.1034,1835.8988,2312.2426,2120.7722,1305.37,1226.7993,1004.9597,973.5048,2533.8575,2489.9371,353213.3448,314118.4815,373.7009,0.396777,692.139483,635.903709,1855.161033,792.405165,311.709015,0.089537,1.636123,71.44,home,0,0
18,18.0,7.0,6.92,3994.9681,3045.5553,4009.5556,3079.0458,615.1315,826.0694,469.3233,650.6404,1097.7789,1435.0826,105299.4307,292531.3053,153.6676,0.270283,615.213298,485.367537,1335.970321,704.488149,289.210499,0.09314,1.11859,70.44,home,0,0
19,19.0,6.12,3.96,4601.6075,3728.989,3630.9179,3348.1213,775.2263,313.8602,1089.5075,450.0973,897.1357,367.2351,596680.3546,233162.9662,226.2392,0.183067,519.467171,394.577998,1050.353059,631.966443,265.785752,0.07704,0.671914,69.44,home,0,0
20,20.0,6.76,3.92,4242.0447,4102.6107,4955.0394,3407.8832,2246.2412,2376.7169,2691.0643,2571.7256,3663.1928,3860.622,12540219.757,8771852.2774,1252.3969,0.579269,611.781087,568.992856,1063.639044,774.560471,354.616028,0.10672,1.182096,68.44,home,0,0
21,21.0,6.96,3.04,3856.6397,4047.8341,4317.3975,4390.1576,2282.9755,2296.9781,2905.1755,2210.1457,3146.9565,3253.6575,11601610.0883,2452456.2259,938.225,0.494407,566.516714,515.275043,1009.688613,739.239351,337.321586,0.106558,1.037175,67.44,home,0,0
22,22.0,8.8,5.96,3387.3202,4350.3689,4822.4057,4382.3377,2056.1045,2806.7534,3496.0866,5379.042,1765.5836,2315.4827,7879477.8542,10662070.9013,1441.5575,0.451128,584.852401,553.484809,1039.765801,1053.134768,382.126214,0.109079,1.30767,66.44,home,0,0
23,23.0,9.44,7.4,4525.2959,4177.6483,4736.3416,3987.037,2204.5783,1951.4548,4164.9884,3076.9548,2412.9822,2467.141,8204778.431,6102295.8191,314.3981,0.465835,456.947665,528.908705,787.567438,1063.706421,428.835054,0.097552,1.01591,65.44,home,0,0
24,24.0,8.04,6.16,3386.1849,3484.5612,3184.6242,3167.2136,877.7133,568.7562,723.0504,398.0697,1404.4123,969.7128,379280.6755,152183.2724,395.276,0.200398,431.928743,648.149452,796.414999,1200.855767,377.318421,0.105654,1.173699,64.44,home,0,0
25,25.0,1.84,1.6,2631.4855,4265.811,1630.4422,3066.9792,1160.6678,256.8393,1303.1362,130.0331,1464.0828,389.8139,242463.7051,0.0,1569.1029,0.233737,444.474787,672.230213,826.669325,1169.989493,468.902365,0.107653,1.274391,63.44,home,0,0
26,26.0,1.28,1.0,4937.7342,3815.815,4195.9121,3512.0697,691.8207,0.0,642.6636,0.0,901.0721,0.0,0.0,0.0,1147.4477,0.17531,483.274817,647.616952,892.531554,1156.980674,504.797036,0.111393,1.359431,62.44,home,0,0
27,27.0,3.04,2.2,1433.8243,3332.5959,1172.6879,3224.7862,1084.0891,755.684,1512.5018,880.8036,1316.9292,958.5265,402181.1134,24040.1574,966.9211,0.186169,520.436222,712.774731,978.363635,1243.535752,512.031295,0.112082,1.546551,61.44,home,0,0
28,28.0,4.8,3.6,2043.6977,3403.6584,1978.1768,3235.329,1374.756,1130.9315,1398.6682,1067.6969,2259.2383,1772.6389,347772.9086,81045.3429,443.5072,0.247742,480.479062,710.226493,936.183354,1229.938647,542.36936,0.10559,1.466866,60.44,home,0,0
29,29.0,4.8,3.84,2214.9227,1924.5113,2572.7472,2685.7125,1414.2684,1389.679,1127.9532,1093.8348,2720.7416,2585.811,21515.2946,33769.2904,997.868,0.423412,468.420816,684.880322,901.236422,1212.498126,590.54829,0.114435,1.481135,59.44,home,0,1
30,30.0,5.4,4.68,2251.174,1990.0862,2808.626,3208.2953,1303.6666,1733.2574,1076.5316,1489.0017,2560.6007,3443.4483,32547.001,19837.0788,1463.0125,0.448953,332.379501,512.952494,746.222906,1039.851988,534.446967,0.077369,0.826815,58.44,home,0,1
31,31.0,3.16,2.6,3628.1056,3354.7951,6419.8673,2807.7954,2237.0763,3186.3843,1817.7587,4467.3102,3442.7644,2410.9119,2648103.7493,18916.1154,2853.2474,0.453478,422.047044,650.291308,798.934498,1301.524854,642.053261,0.069336,1.218301,57.44,home,0,1
32,32.0,3.04,1.64,2989.0576,3867.9582,8913.0549,3124.6409,2482.2043,2657.5306,3311.834,3894.0431,3308.6414,1702.3828,7829045.9691,0.0,5983.8396,0.483142,423.87274,652.199146,889.250912,1041.961942,904.779236,0.067974,1.298853,56.44,home,0,1
33,33.0,2.44,1.68,5029.5354,2972.3623,7739.1435,3853.5911,2985.8004,2834.7163,3569.4357,3982.7309,3947.3301,2136.0326,8074314.9824,0.0,3103.4802,0.409369,459.384978,584.387852,848.120902,820.622003,1080.099244,0.073881,1.279547,55.44,home,0,1
34,34.0,2.92,3.16,5684.0039,3928.7288,5450.9415,4081.4151,1452.9075,1440.9141,1210.533,1517.0214,2944.8975,2282.1638,4214042.4581,2187441.6186,1468.3648,0.285541,479.987762,585.498223,739.817371,799.304446,1235.52299,0.05972,1.26247,54.44,home,0,1
35,35.0,7.84,6.8,4984.7388,4069.1418,5486.745,4552.2186,2288.5812,2070.2295,1799.4911,1823.8086,5535.4254,4553.2658,10609145.3888,7527899.23,707.3857,0.606181,535.259677,617.238071,740.704603,803.179496,1194.238211,0.08845,1.45271,53.44,home,0,1
36,36.0,7.2,7.0,5144.8421,4319.3731,5549.2431,4310.6421,1864.5679,1802.341,1748.1569,1951.8127,3900.5562,3787.3809,7330038.613,7043354.8251,467.2117,0.598245,530.7763,618.342982,679.790761,802.976602,1176.090091,0.083401,1.380353,52.44,home,0,1
37,37.0,5.04,7.32,5422.7654,4369.6822,5785.1634,4559.247,1679.4203,1838.7299,1080.6652,2114.1674,3437.9541,3717.1867,3006879.7132,7975975.626,477.5569,0.54763,510.064216,546.413473,659.556109,731.131718,1159.07195,0.087376,1.261822,51.44,home,0,1
38,38.0,2.68,4.16,5925.1715,3372.9601,6629.9829,3973.2325,1644.9943,1555.0622,393.047,1076.2642,2797.63,2986.6773,648974.133,2494065.8124,1074.5451,0.3909,484.44012,537.255491,716.934563,816.232712,1166.429378,0.096892,1.357488,50.44,home,0,1
39,39.0,1.4,2.8,5537.3784,3675.6012,5324.2819,2620.7515,1859.9063,1580.1946,217.3955,1443.758,2967.6857,1894.4458,0.0,140418.1847,1296.1244,0.274036,501.980089,513.893982,707.428215,850.368311,1133.151222,0.091012,1.316842,49.44,home,0,1
40,40.0,1.24,3.0,5946.6532,2292.5418,5597.0486,2662.546,1326.0487,1211.4254,205.8156,975.387,2111.6544,1749.6542,0.0,97969.889,958.3344,0.353604,544.305681,516.413065,703.444049,857.688728,1120.415765,0.096414,1.37663,48.44,home,0,1
41,41.0,2.0,4.36,6024.612,2174.6422,6578.9954,3857.2074,1417.3626,2253.9328,215.7535,1650.6893,2257.4669,4564.8021,0.0,5825628.3658,1790.0352,0.510728,460.096104,475.351116,630.31513,627.388107,1064.562358,0.111674,1.143377,47.44,home,0,1
42,42.0,1.64,2.0,5579.6427,3894.3696,6494.6759,3694.7806,2181.3982,1909.9441,786.3974,1581.9546,4628.5216,3895.7794,3055082.4784,5893909.3765,945.7477,0.627587,511.986877,456.864619,537.971991,576.934864,835.931884,0.120394,0.9916,46.44,home,0,1
43,43.0,0.0,0.0,,,,,,,,,,,,,,,512.919186,487.940053,569.12425,631.184535,608.773267,0.125574,0.940145,45.44,home,0,1
44,44.0,0.0,0.0,,,,,,,,,,,,,,,385.422482,374.707278,345.401945,401.868917,480.480501,0.125792,0.407681,44.44,home,0,1
45,45.0,0.0,0.0,,,,,,,,,,,,,,,321.100887,338.334694,310.608199,415.452023,440.409277,0.097957,0.14753,43.44,home,0,1
46,46.0,1.36,1.6,5523.2854,3102.8081,5989.359,2832.66,1319.7728,1840.7966,847.5504,1260.71,2821.5096,4019.4277,2334654.2491,4337944.6728,576.6949,0.467643,303.948814,350.075734,353.820527,463.360007,473.781819,0.11296,0.284311,42.44,home,0,1
47,47.0,4.36,6.0,5367.8327,2386.2877,5732.0382,2462.4745,1168.2163,1695.8523,627.8912,1128.2887,2433.6203,3742.7127,1318198.2951,3784900.6409,443.2895,0.428294,298.350302,368.168296,279.181756,458.371104,494.291858,0.111082,0.255509,41.44,home,0,1
48,48.0,3.88,5.16,5420.9861,1774.5049,5848.2308,1912.5756,937.1409,1439.3236,587.8602,1040.0382,1792.2962,2973.1398,708848.4529,2680940.7412,472.0174,0.410391,331.125203,363.645134,171.250562,300.095628,399.581809,0.087944,-0.033365,40.44,home,0,1
49,49.0,4.16,5.0,5430.9608,1609.1769,5863.188,1720.1757,929.9376,1366.7608,581.6836,941.3882,1788.5217,2774.975,755259.4518,2503050.8864,447.9395,0.380628,296.507071,371.550187,143.004754,255.288325,366.664913,0.073428,-0.188433,39.44,home,0,1
50,50.0,4.24,4.96,5422.3015,1655.5937,5812.8307,1755.7675,973.1324,1280.9411,590.882,867.0901,1902.8438,2617.529,825770.4938,2152831.0015,413.1558,0.368495,214.729913,324.391932,142.607835,189.609494,316.163868,0.062188,-0.423052,38.44,home,0,1
51,51.0,4.68,4.92,5697.6267,2234.3697,5787.6437,1766.1052,1270.1017,1283.0532,915.7024,1056.3089,2564.9958,2512.4893,1169448.452,2020272.7708,564.5004,0.397197,249.005808,150.992698,195.088239,108.595563,202.771169,0.040785,-0.726149,37.44,home,0,1
52,52.0,4.0,4.36,5523.487,1951.537,5910.8387,1970.9879,883.6984,1226.7036,370.1446,1019.5696,1806.083,2304.995,167191.4551,1818922.5852,429.143,0.390449,186.067065,103.052833,190.907209,103.262998,84.616158,0.022433,-0.993162,36.44,home,0,1
53,53.0,4.0,4.0,5531.8665,1933.8119,6019.9374,2103.5577,892.1189,1163.4758,341.0662,693.6984,1811.5579,2245.3594,291365.2389,1295880.3544,517.1255,0.395048,160.688981,97.363551,167.788816,135.06416,85.09707,0.019885,-1.028565,35.44,home,0,1
54,54.0,4.0,4.0,5566.4986,1934.9748,6098.8001,2168.5525,898.7089,1159.367,311.4045,577.2317,1797.6271,2240.3603,395307.9904,1161243.0343,581.4571,0.406573,141.426601,85.706701,150.522924,132.739485,82.50139,0.01884,-1.072865,34.44,home,0,1
55,55.0,4.0,4.0,5574.8107,1873.6906,6131.2661,2141.9224,915.787,1209.3888,395.1706,642.2129,1793.4016,2323.4383,566730.6624,1268464.4043,619.4441,0.415628,127.610103,81.741714,143.105498,125.210788,77.555341,0.017753,-1.105055,33.44,home,0,1
56,56.0,4.0,4.0,5504.8017,1337.1598,6131.7101,1953.4441,970.5716,1253.5668,447.7341,612.369,1766.2148,2336.5417,689306.3779,1326334.4461,880.6664,0.391187,120.327552,77.985334,134.051296,115.6741,95.922043,0.018422,-1.109428,32.44,home,0,1
57,57.0,4.0,4.2,5520.271,1364.309,6078.1475,1853.6616,996.8553,1373.4055,449.1769,593.0707,1825.9366,2660.2602,749196.7037,1486462.0663,770.8123,0.362043,107.800277,75.474779,112.229666,104.361799,93.566911,0.017401,-1.147014,31.44,home,0,1
58,58.0,3.96,4.76,5488.6259,2031.0305,5924.7023,1880.7283,1031.4144,1475.342,470.4578,995.3704,2051.0194,2985.6688,898554.5866,2207373.4085,477.0435,0.415068,88.148643,60.015563,110.354648,135.766734,120.071001,0.020913,-1.12781,30.44,home,0,1
59,59.0,4.44,3.76,5777.4571,2862.5587,6050.7165,2481.4243,1539.1965,1221.2345,1246.763,1041.162,3019.242,2226.4239,2191803.2791,1666965.8779,504.4209,0.486464,138.206533,78.17004,187.367508,130.480885,120.40095,0.025077,-1.008459,29.44,home,1,1
60,60.0,1.0,0.6,6424.9757,4467.0939,6226.6681,3111.0646,841.7218,987.0684,558.5588,797.5579,1667.9882,1647.1255,958377.5699,712637.9119,559.2157,0.235154,203.634533,93.004681,255.268082,147.411486,122.402059,0.048994,-0.774849,28.44,home,1,1
61,61.0,2.8,0.12,6276.6513,5821.0357,5232.6968,5241.0296,837.1868,0.0,1251.8211,0.0,862.8836,0.0,501099.5512,0.0,1108.0807,0.224006,174.391104,191.500319,292.112283,208.245398,162.154098,0.047239,-0.650898,27.44,home,1,1
62,62.0,0.68,1.0,6037.4307,5825.6985,6010.5843,5969.2765,156.5184,13.0499,185.705,20.7803,154.6859,1.9562,0.0,0.0,1090.089,0.098218,203.817617,187.170354,344.168128,206.649495,150.417528,0.059143,-0.550808,26.44,home,1,1
63,63.0,1.52,1.08,6067.9627,5963.9653,6479.1149,6333.4707,455.1082,10.5517,677.0075,15.7958,508.1503,5.2465,336483.6252,0.0,675.175,0.125018,232.834549,181.097385,390.390539,174.560835,183.110679,0.061363,-0.489402,25.44,home,1,1
64,64.0,2.32,2.16,6242.8545,5838.6717,6466.5294,5264.4326,441.8486,722.4842,567.9762,598.0267,578.8877,1319.0321,310050.5098,1220948.0222,863.1288,0.282325,233.501521,251.879761,398.327504,221.137247,195.472898,0.075941,-0.323424,24.44,home,1,1
65,65.0,1.2,3.56,5255.158,4044.4732,4547.0857,3465.8944,255.7156,544.0569,358.4328,771.8538,187.2585,639.0442,0.0,507785.1703,2375.3249,0.327303,250.407011,264.720309,410.90524,232.021837,342.893809,0.079534,-0.171565,23.44,home,1,1
66,66.0,0.0,1.6,,,7749.6444,3992.9597,,1794.6128,,917.8602,,2715.5592,,0.0,,0.130863,272.142835,385.358103,450.720992,243.638093,351.968416,0.096734,0.063876,22.44,home,1,1
67,67.0,0.0,2.0,,,7633.2935,3897.2551,,2305.9487,,1327.0876,,3440.7715,,0.0,,0.218104,302.875223,424.507828,506.880762,282.630995,382.232703,0.102543,0.222479,21.44,home,1,1
68,68.0,0.0,0.96,,,9683.847,3126.6005,,0.0,,0.0,,0.0,,0.0,,0.0,341.206101,644.909045,576.252179,375.109773,394.870404,0.119051,0.612469,20.44,home,1,1
69,69.0,0.0,0.0,,,,,,,,,,,,,,,313.443426,688.331437,542.910007,411.700687,456.119239,0.124346,0.689787,19.44,home,1,1
70,70.0,0.0,1.6,,,6636.7911,5989.8177,,689.3292,,231.9116,,1071.9075,,0.0,,0.113794,236.637161,745.102103,513.851172,432.712763,536.384128,0.108476,0.638213,18.44,home,1,1
71,71.0,0.0,1.16,,,8334.8439,3988.2332,,175.6634,,99.0057,,263.0317,,0.0,,0.034897,294.662703,685.926783,468.998379,349.631266,533.263911,0.116944,0.612917,17.44,home,1,1
72,72.0,1.8,2.8,6136.24,3459.2801,7050.6345,3583.1839,16.037,5.5653,25.2954,9.3685,15.8458,6.3101,230.7004,44.4875,4.6684,0.051619,165.994157,705.557809,269.959119,358.23837,705.021312,0.103311,0.455964,16.44,home,1,1
73,73.0,3.0,3.84,5238.8567,2608.0435,5226.948,2431.5314,348.3218,250.4075,191.968,203.1479,609.4167,445.3074,52947.9418,25485.6042,186.9116,0.084826,177.225822,735.850814,161.749135,381.837725,627.464353,0.104112,0.398241,15.44,home,1,1
74,74.0,5.0,4.04,6157.895,1425.4462,6452.2835,1189.2414,1061.4148,940.1467,999.1192,830.9865,2098.7839,1697.1551,1840132.4476,398729.8792,520.5904,0.378203,410.503586,733.076655,394.455756,387.538692,676.039357,0.121121,0.849389,14.44,home,1,1
75,75.0,6.0,3.0,5963.5732,1459.3443,6179.9605,660.1808,1165.1083,642.9378,1195.1217,820.4085,2432.0164,914.1768,2704210.6091,396816.3021,828.8254,0.382275,383.023748,747.924359,389.942109,367.132559,274.719003,0.116008,0.53716,13.44,home,1,1
76,76.0,4.76,2.48,5678.6309,2138.7207,5984.9402,962.2772,865.9117,456.8022,902.8989,610.7847,1731.2693,628.8978,1893369.9648,324252.0565,1216.6466,0.340305,362.066963,614.871824,365.512295,375.084721,302.99454,0.096699,0.324989,12.44,home,1,1
77,77.0,0.96,1.0,5074.9709,4470.2826,5959.0603,2597.7947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.048,0.20938,462.835903,608.055104,472.989613,400.279395,414.075925,0.102159,0.580614,11.44,home,1,1
78,78.0,1.04,1.0,5992.529,3552.2171,6113.4356,2730.0232,98.5334,0.0,121.5814,0.0,100.3616,0.0,0.0,0.0,1228.1286,0.103264,402.118821,319.811512,414.421578,234.39345,486.216519,0.088161,0.149228,10.44,home,1,1
79,79.0,1.44,1.0,6286.6582,2824.4603,5982.727,2667.5445,402.6036,0.0,622.0063,0.0,164.4958,0.0,0.0,0.0,564.941,0.210263,388.11187,284.276899,426.707762,208.349733,511.498101,0.090254,0.126859,9.44,home,1,1
80,80.0,7.92,4.16,5790.0323,2144.9914,6004.0117,1588.1677,1295.4624,927.832,1282.2778,1003.5599,2466.4814,1693.8966,3547941.318,1200911.8427,610.7959,0.418229,451.205234,348.632408,455.903237,287.870753,453.292705,0.102025,0.313223,8.44,home,1,1
81,81.0,8.84,5.36,5636.8091,1755.8057,5788.1663,1400.2238,1171.313,994.469,938.4083,1163.0741,1997.8475,1821.6696,2537072.89,1636972.8351,415.0772,0.422465,414.865692,303.929521,443.455048,290.531572,424.673374,0.094559,0.183558,7.44,home,1,1
82,82.0,8.48,5.96,5536.129,1764.6218,5732.8296,1651.4163,1087.8782,1001.4264,844.2766,1238.3078,1750.8891,1894.1383,2174477.8622,2348594.8587,228.6038,0.412817,381.722606,287.615452,408.522709,289.091227,400.853372,0.093851,0.101571,6.44,home,1,1
83,83.0,9.72,5.0,5572.6003,1746.5522,5639.9706,1768.2801,1017.8702,1012.5641,807.9721,1203.6472,1452.504,1891.6536,2366991.1085,2025434.1583,76.2322,0.397131,355.494928,264.245008,395.485898,273.179346,397.866216,0.092099,0.032816,5.44,home,1,1
84,84.0,10.48,5.0,5611.8715,1802.1182,5769.7368,1739.004,1040.6796,1017.0432,859.8558,1192.2059,1875.8765,1899.2461,2885128.3421,1880764.2884,175.0037,0.403766,286.466573,195.718987,319.959148,211.539609,374.375485,0.063425,-0.312799,4.44,home,1,1
85,85.0,9.52,5.12,5798.1151,1767.8019,5857.0086,1380.4085,1087.8017,855.0602,967.8232,834.0337,2029.0885,1643.2671,3090977.9156,929555.9487,401.2717,0.390221,280.809434,182.196391,311.155639,246.299027,366.178783,0.064373,-0.316331,3.44,home,1,1
86,86.0,7.8,4.8,1701.0886,2660.9435,1750.4873,2340.3771,1471.5369,1175.0773,1804.4196,1089.0872,2390.4041,1777.8736,6225741.9208,1797494.2594,538.3534,0.366303,289.2633,195.584546,365.592986,250.842002,341.104833,0.062567,-0.290922,2.44,home,1,1
87,87.0,8.16,4.64,2130.1571,2733.8979,2254.5391,2686.0076,1681.847,1550.222,2247.9301,1700.3044,2290.4702,2461.1835,6906759.4062,3581760.9831,192.6648,0.485557,223.703143,187.418792,319.654146,250.885245,289.833545,0.0614,-0.420811,1.44,home,1,1
88,88.0,7.12,3.6,1014.0332,2726.3001,1210.2114,3165.4299,913.1481,1104.513,1034.1614,914.6231,1747.2593,1943.2267,2174297.4647,1466111.1796,527.4878,0.247171,290.719696,231.989685,428.872873,329.453372,238.623901,0.074627,-0.192855,0.44,home,1,1
89,89.0,7.16,3.36,720.6831,3148.7158,706.2757,3519.2113,707.9614,906.0228,757.3551,864.358,1394.4602,1433.0631,1109144.047,929400.6825,375.3193,0.186747,280.831349,251.838705,406.511019,334.479882,187.521997,0.06997,-0.250698,520.84,home,0,0
90,90.0,7.0,4.0,723.4769,3032.3129,593.1644,2884.141,740.351,921.942,834.2951,674.1461,1444.3482,1614.0307,1209968.88,965801.6785,201.5761,0.217148,194.784434,160.647419,348.177863,253.145078,200.31082,0.052214,-0.555098,519.84,home,0,0
91,91.0,1.68,0.48,1755.7941,4837.8176,600.7655,2631.1764,100.8602,946.1748,113.4013,616.1711,198.0241,1728.3793,179643.6413,806885.7858,442.6408,0.022391,246.318577,156.407003,385.880285,242.991163,204.845417,0.071266,-0.402107,518.84,home,0,0
92,92.0,1.0,0.08,1869.0283,4958.4753,2996.2228,4531.2981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1139.9019,0.0,248.061118,250.328739,387.807249,297.084906,255.924189,0.07254,-0.254308,517.84,home,0,0
93,93.0,1.2,0.92,1584.0944,4986.5945,1125.0983,5386.6867,218.8228,0.0,124.6757,0.0,324.1091,0.0,0.0,0.0,723.5314,0.220356,262.942601,249.214962,396.644365,293.61885,282.324072,0.093007,-0.122894,516.84,home,0,0
94,94.0,1.36,0.92,2052.0804,4518.3269,1576.3197,5221.874,655.1889,0.0,579.7069,0.0,788.436,0.0,0.0,0.0,1051.8321,0.230159,304.298265,248.76706,436.959123,292.474725,305.276982,0.093324,-0.048175,515.84,home,0,0
95,95.0,1.0,0.96,3020.0813,4652.4465,1798.8212,5135.9828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.0129,0.183208,365.104944,232.568762,484.133074,256.657502,310.96827,0.096664,0.019991,514.84,home,0,0
96,96.0,1.32,0.0,2263.8926,4958.9538,,,79.4258,,114.0594,,55.971,,0.0,,,0.0,334.673995,222.852277,411.87938,256.835723,330.289005,0.112593,0.034934,513.84,home,0,0
97,97.0,1.0,0.0,2411.1841,4856.5822,,,0.0,,0.0,,0.0,,0.0,,,0.0,321.585563,203.81573,378.934269,212.538046,328.364058,0.100668,-0.0924,512.84,home,0,0
98,98.0,2.16,5.92,1527.9743,5103.2895,977.5988,4458.4846,280.0895,486.6003,302.0714,740.3425,365.8325,750.0848,38715.53,532115.0255,805.4997,0.108824,272.724617,169.259558,287.764544,130.660443,327.441346,0.087711,-0.320377,511.84,home,0,0
99,99.0,3.0,5.84,1354.1259,5249.9613,1025.9132,4531.486,423.2591,459.5441,703.8884,603.861,423.9744,670.126,54147.2058,277300.485,790.2592,0.16882,266.522911,144.768986,300.265613,142.977071,307.880199,0.087669,-0.345889,510.84,home,0,0
100,100.0,3.0,3.92,1448.3006,5254.0082,1053.3925,4606.5295,413.2563,451.737,728.5785,543.7178,340.0209,624.9259,17778.303,106202.0386,759.4862,0.189213,264.284225,143.610131,295.040623,124.39583,287.455881,0.086668,-0.379597,509.84,home,0,0
