second,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
17,17.0,6.88,8.88,5028.7087,3516.6037,5419.1154,3708.71,1380.2389,1706.0655,1843.5002,2546.9325,2454.3297,2869.1939,4757155.1521,8964815.7698,437.6084,0.553098,287.02809,351.389994,367.718624,506.212432,173.566716,0.102524,-0.07513,2104.494,away,0,0
18,18.0,8.16,8.56,4730.9496,3755.1374,4959.9842,3834.3878,1508.2519,1752.0945,2173.3046,2601.3826,2500.802,3157.1936,6719963.7449,9600010.5448,286.3146,0.581902,289.556933,348.477134,379.330332,479.409562,187.159488,0.103913,-0.067982,2103.494,away,0,0
19,19.0,6.96,6.32,4489.9826,3966.9954,4696.4644,3696.4425,1084.579,1361.0532,1211.9342,1656.847,2046.059,2482.6486,2615104.3079,3583110.3107,391.0245,0.448374,320.451586,376.945751,471.916595,556.251224,178.357822,0.111152,0.085984,2102.494,away,0,0
20,20.0,6.96,6.76,4877.8389,4215.1355,5112.8008,3847.9428,1665.5914,1846.2312,2232.2737,2528.767,3017.7595,3463.7399,6629666.9434,8467991.4744,473.1158,0.586247,347.488341,412.228186,568.541476,632.154894,183.763221,0.11607,0.239724,2101.494,away,0,0
21,21.0,4.88,6.16,5636.0513,4329.6528,6052.7966,4212.3959,1383.7388,1771.9986,1393.7917,1916.2878,2630.8249,3576.581,2654080.3191,6580511.0229,484.1284,0.545084,370.79717,403.289903,611.030676,670.843287,184.351844,0.116107,0.288138,2100.494,away,0,0
22,22.0,4.72,6.0,5943.6788,4395.6637,6340.3835,4331.4714,1661.1919,2033.4932,1316.996,1736.1787,3347.1094,4341.162,2955532.3579,7292293.4165,411.2986,0.537558,344.53937,417.74621,542.614178,603.171471,184.383489,0.106904,0.172052,2099.494,away,0,0
23,23.0,5.0,5.96,5983.3754,4624.0758,6456.5676,4392.5551,1648.9973,2039.6962,1115.1412,1631.0867,3413.9795,4398.3095,2970590.1585,7318310.1039,526.9631,0.550482,265.46921,295.319181,489.828854,515.701219,162.308111,0.085852,-0.159647,2098.494,away,0,0
24,24.0,5.0,7.16,5893.6923,4867.5835,6004.166,4248.7559,1607.1477,2093.9634,1054.2235,2323.2377,3325.552,4694.181,2895810.0402,9402821.2969,647.0772,0.544446,218.222237,159.643556,448.116966,425.745572,121.006474,0.056698,-0.522991,2097.494,away,0,0
25,25.0,3.48,3.64,5533.5781,4776.232,5070.372,3878.3402,1011.6618,1414.1877,891.9162,1348.1802,2039.5638,3007.4877,2363000.5146,4348049.4617,1063.147,0.270879,251.839995,219.430886,375.366054,509.274534,143.824809,0.07039,-0.370694,2096.494,away,0,0
26,26.0,6.28,6.72,3957.8436,5487.2435,3617.5512,4525.4142,1517.1518,2227.5162,2689.5321,2938.5703,2086.1911,4196.0488,5430791.4082,11726107.0659,1077.9765,0.521003,299.99262,295.726355,552.58809,656.045895,128.522905,0.092958,-0.024164,2095.494,away,0,0
27,27.0,2.88,2.48,3313.9418,5171.105,2302.3981,3961.856,1247.9161,1548.1956,1060.6677,2304.321,1860.9771,836.8032,1641852.8322,1992854.932,1599.268,0.372611,311.625977,349.087065,707.835188,666.043387,160.990676,0.103994,0.174542,2094.494,away,0,0
28,28.0,2.88,2.4,2731.5259,5276.6736,1871.3139,4257.5763,1160.2357,1303.4565,737.1865,1988.7749,1744.3102,621.772,1220822.2274,1106887.3155,1344.4321,0.341282,307.592724,368.958075,707.202876,692.152993,171.344884,0.104246,0.204558,2093.494,away,0,0
29,29.0,6.76,4.96,2517.4209,5949.3,2277.6457,5527.4342,1348.3478,1754.4858,1960.3404,2514.3424,2212.8931,2844.0038,3965180.2387,4752926.4866,491.35,0.321999,284.036654,374.956878,733.381229,650.256187,246.18211,0.092822,0.167917,2092.494,away,0,0
30,30.0,6.44,5.0,2312.8966,6094.4691,2143.5955,5512.4794,1107.8468,1617.5818,1612.968,2344.2487,1871.5207,2683.836,2761173.376,3661030.8524,607.0077,0.296073,249.985514,340.129486,666.084513,580.073558,249.538753,0.081627,-0.000524,2091.494,away,0,0
31,31.0,7.0,4.32,2181.5053,5946.3962,1931.5093,5443.3241,1225.1968,1531.9396,1620.7608,2117.3382,2178.6977,2487.4595,3117095.5016,2508634.0107,573.8416,0.3182,233.535251,341.270444,583.015587,541.516686,251.754094,0.079723,-0.076707,2090.494,away,0,0
32,32.0,6.64,4.92,2654.3888,5953.4608,2609.671,5593.9442,1457.3371,1777.7032,2407.1174,3150.6033,2075.0186,2389.7647,4392166.8076,3759496.2482,391.8959,0.393131,229.003982,339.697342,653.971675,626.832296,262.665696,0.086464,0.028679,2089.494,away,0,0
33,33.0,5.16,3.72,2926.4312,6085.7857,2838.3671,5888.3728,1322.3896,1644.9911,2304.6484,3081.0104,1797.4992,2037.1203,4276296.833,3332365.8054,492.7907,0.332659,241.279274,352.348241,644.033088,623.28239,261.188737,0.091219,0.063872,2088.494,away,0,0
34,34.0,0.0,0.88,,,3249.8955,6633.058,,205.5598,,171.7506,,280.4342,,0.0,,0.0,263.438134,490.864645,708.823685,844.99327,276.863695,0.123881,0.483656,2087.494,away,0,0
35,35.0,0.0,0.4,,,3124.8856,6841.7603,,0.0,,0.0,,0.0,,0.0,,0.0,221.932156,443.443058,777.138235,764.662578,259.462935,0.096524,0.270082,2086.494,away,0,0
36,36.0,0.0,0.0,,,,,,,,,,,,,,,181.423885,402.344675,631.35572,672.915072,294.410566,0.079458,0.032619,2085.494,away,0,0
37,37.0,0.0,1.2,,,3000.1516,7048.5979,,156.535,,131.4979,,213.1444,,0.0,,0.0,166.788579,367.722675,465.104285,677.748296,256.597068,0.070841,-0.143531,2084.494,away,0,0
38,38.0,0.0,1.36,,,3095.1112,6882.9562,,124.0651,,108.0814,,174.0002,,281.5317,,0.0,182.610204,341.189026,493.428888,641.232101,256.949297,0.066925,-0.173672,2083.494,away,0,0
39,39.0,0.0,1.36,,,3079.7499,6919.7291,,129.2336,,108.1567,,176.2029,,0.0,,0.0,181.234712,285.456414,310.997639,575.545584,107.916087,0.064514,-0.421652,2082.494,away,0,0
40,40.0,0.2,1.08,3198.2895,6702.8672,3251.7166,6638.8651,0.0,135.3173,0.0,118.272,0.0,184.5354,0.0,63.756,336.8636,0.0,161.479277,269.103862,298.872747,555.54828,105.335546,0.061274,-0.480864,2081.494,away,0,0
41,41.0,0.0,2.32,,,3000.9105,7040.5045,,389.503,,366.2749,,588.7846,,3866.887,,0.0,183.543924,290.171808,444.412758,558.18483,141.420299,0.058508,-0.372732,2080.494,away,0,0
42,42.0,0.0,2.64,,,3097.6354,6889.0695,,441.4898,,440.4655,,701.1677,,5786.4163,,0.0,134.947502,265.949721,102.468933,438.300512,100.894838,0.049141,-0.71005,2079.494,away,0,0
43,43.0,1.4,4.12,1465.9227,5733.3343,2819.201,6438.8387,1230.5466,678.8431,2120.7874,865.4795,1675.4976,1192.019,2695696.8912,1077042.9624,607.4882,0.120706,,279.029877,,482.728134,,0.056671,-0.332944,2078.494,away,0,0
44,44.0,4.96,7.0,5587.0249,2501.4617,5842.5237,2886.9427,1231.9225,1734.1869,685.2604,732.0907,2447.7213,3304.3192,2235391.4258,3624833.8178,537.8876,0.438203,1.375913,231.018941,1435.527037,135.74425,69.600552,0.054775,-0.325683,2077.494,away,0,0
45,45.0,4.68,7.0,5354.2999,2032.3284,5805.1986,2210.4017,1529.7912,1600.7254,1362.8411,1198.9456,2825.3503,3054.4262,3874390.2944,5208459.2511,515.2893,0.452545,149.622306,222.00665,1056.55387,172.632287,46.099424,0.056568,-0.388278,2076.494,away,0,0
46,46.0,4.88,7.76,5406.5623,1799.1916,5749.4592,2323.1291,1408.0621,1663.4537,1380.5324,1510.6459,2612.0136,3713.6166,3691516.7662,6543478.0621,651.4314,0.462777,140.324596,204.309057,710.26635,188.084283,76.113641,0.05142,-0.57645,2075.494,away,0,0
47,47.0,5.0,7.88,5451.099,1671.556,5744.0643,2332.0954,1310.4543,1628.3562,1347.832,1583.2115,2395.8123,3666.6736,3325087.9721,6514186.2689,725.7161,0.463042,129.645388,187.387899,540.874845,176.532414,75.656409,0.046304,-0.708394,2074.494,away,0,0
48,48.0,4.6,6.8,5315.0063,2041.4348,5666.6151,2312.6454,1142.0649,1725.4169,1079.2455,1229.1428,2140.0931,3663.9313,1952680.681,4176638.0094,779.3339,0.441186,137.394191,193.84698,486.417185,209.597619,71.248678,0.04849,-0.700459,2073.494,away,0,0
49,49.0,4.92,5.52,5027.9629,3254.618,5282.2598,2920.1084,292.4584,745.1085,274.7183,665.2781,489.3926,1269.2526,154970.9128,508773.6915,429.4787,0.245359,256.096238,291.360969,539.435512,265.976554,117.683098,0.068072,-0.366381,2072.494,away,0,0
50,50.0,6.0,5.88,5035.7726,3442.0643,5171.7552,3366.5329,109.4035,292.3611,130.9651,414.1317,200.0209,477.0925,27099.5459,124517.5016,155.6603,0.201,245.661761,336.027351,482.909476,290.079671,139.988143,0.072508,-0.322946,2071.494,away,0,0
51,51.0,4.32,4.16,4084.6185,3277.437,4545.8839,2609.3371,1602.4074,1982.461,1020.4592,2380.9333,2468.7008,2191.1628,115875.1725,1254589.8769,966.9056,0.25981,401.579524,479.618771,533.732556,461.959537,223.895284,0.078389,0.076603,2070.494,away,0,0
52,52.0,3.12,3.64,5076.902,3532.9246,3901.375,3543.1592,2073.4404,3023.6298,2891.6929,5286.2651,2524.6731,3047.9024,5918830.1401,10512141.8354,1896.3286,0.547784,409.296581,578.536967,682.343799,745.073659,302.287258,0.107187,0.535344,2069.494,away,0,0
53,53.0,2.8,3.32,5235.156,2287.327,3766.0895,3579.5325,1793.9914,3193.5909,2669.2133,5328.4536,1850.3637,2909.7533,3575300.0873,7988709.5717,3045.0795,0.551312,396.31182,571.797748,636.357383,706.791115,386.933621,0.095469,0.467761,2068.494,away,0,0
54,54.0,4.28,4.76,4638.3125,4189.9603,4586.1285,3607.8996,1090.2282,1585.9335,1330.2202,1789.2789,1677.9959,2495.148,2684548.8808,4959599.6489,755.6824,0.396876,466.550553,627.029105,626.703987,1047.369716,608.913274,0.079163,0.742965,2067.494,away,0,0
55,55.0,7.24,9.04,5244.4492,3665.0081,5840.9466,3312.6531,1889.7493,1794.9204,1883.7235,1954.9035,4106.7393,3877.26,7953038.2454,8329579.5448,764.6048,0.596839,516.715789,634.581647,614.296246,1017.246686,607.545683,0.097725,0.857524,2066.494,away,0,0
56,56.0,7.96,8.44,5550.7673,3264.9139,6198.9963,3541.4261,1709.8491,1509.3571,1914.2891,1962.138,3568.412,3178.022,5986453.2298,6719046.8585,708.0384,0.569011,522.532886,656.86515,615.583672,986.800113,599.588109,0.099484,0.870727,2065.494,away,0,0
57,57.0,7.12,8.16,5739.3983,3325.2055,6440.2353,3689.0587,1744.9603,1571.6383,1494.7043,1950.8924,3675.9221,3379.3907,4765847.7283,6754615.0908,794.8284,0.586708,516.283229,659.583525,654.272115,980.668113,600.83863,0.101228,0.892981,2064.494,away,0,0
58,58.0,9.6,8.4,5535.0855,3863.3238,6102.2999,3761.2546,1685.6644,1534.9289,1695.2408,2089.1939,3760.4193,3252.024,6855963.7792,6756490.9295,621.251,0.565178,505.373877,653.548392,647.467113,959.091402,612.834591,0.101195,0.873389,2063.494,away,0,0
59,59.0,10.0,8.0,5343.3464,3993.2825,5772.0737,3771.8811,1675.6079,1568.4105,1835.3186,2078.5949,3860.9439,3417.9161,6995165.2573,6712422.4937,482.8504,0.525054,421.418886,558.865711,581.022174,903.764836,591.689136,0.085625,0.594355,2062.494,away,0,0
60,60.0,10.0,8.0,5207.6701,4041.9046,5654.3972,3825.1383,1733.9772,1618.3649,1989.164,2256.0199,4052.0223,3437.9476,7843844.2044,7359240.0877,497.0848,0.511247,408.950326,518.586401,582.031389,896.392691,565.730737,0.082569,0.522944,2061.494,away,0,0
61,61.0,10.0,8.0,5138.7214,4020.0319,5577.3888,3812.335,1714.1705,1691.7008,1895.2295,2343.4462,4133.1182,3498.8961,7992868.1227,8102519.9714,485.4829,0.530176,261.630609,356.910003,502.47543,708.455169,485.766398,0.078581,0.106518,2060.494,away,0,0
62,62.0,10.0,6.88,5119.3093,3978.1429,5342.8119,3430.3184,1695.1785,1817.7222,1502.8809,1772.4416,4140.7232,3709.3189,7263662.4565,6225440.8386,607.5954,0.503309,216.426497,265.395259,354.586913,475.022445,405.03534,0.052471,-0.340504,2059.494,away,0,0
63,63.0,8.8,6.0,5104.6075,3739.8384,5243.8729,2943.0825,1573.5656,1668.1956,1396.5897,1543.8527,3242.9371,3352.7837,5554280.0031,3117400.7939,810.4628,0.448519,200.642895,263.351806,342.968072,493.662484,310.446996,0.057597,-0.374754,2058.494,away,0,0
64,64.0,9.2,6.6,5469.8239,3964.2505,5470.9613,3484.2001,905.9544,1547.5447,686.3485,758.2433,1877.6386,2803.0986,2149086.8926,1135335.2499,480.0786,0.349171,197.027687,114.651165,280.092886,218.305952,114.545711,0.052088,-0.770818,2057.494,away,0,0
65,65.0,10.0,7.0,5111.7111,3523.3566,5077.8204,3402.7503,372.5524,481.967,551.9382,469.5794,446.768,780.2613,439071.8274,376104.4237,127.0774,0.216696,170.415789,200.310238,238.18358,230.609887,148.95359,0.045339,-0.754872,2056.494,away,0,0
66,66.0,5.92,3.76,5032.402,3667.0368,5286.4987,2462.0615,1300.0179,556.3581,1067.7925,368.0813,2651.305,1035.0769,1519565.0496,190662.1471,1250.5557,0.306969,245.172328,179.193013,286.712456,240.036244,255.644782,0.051584,-0.602218,2055.494,away,0,0
67,67.0,0.0,0.0,,,,,,,,,,,,,,,268.512454,192.183213,271.948866,265.457428,274.406433,0.055349,-0.542395,2054.494,away,0,0
68,68.0,0.0,0.0,,,,,,,,,,,,,,,294.664524,211.617441,280.875409,281.351916,287.010067,0.059576,-0.46935,2053.494,away,0,0
69,69.0,0.0,0.0,,,,,,,,,,,,,,,335.322805,237.065423,300.98936,320.030898,308.239984,0.062355,-0.368062,2052.494,away,0,0
70,70.0,0.0,0.0,,,,,,,,,,,,,,,381.481723,268.250596,325.513351,343.798551,357.240911,0.070447,-0.222415,2051.494,away,0,0
71,71.0,0.0,0.0,,,,,,,,,,,,,,,453.816728,307.233528,371.829117,395.072992,426.368716,0.08075,-0.007411,2050.494,away,0,0
72,72.0,0.0,0.0,,,,,,,,,,,,,,,562.522933,352.536569,366.69925,351.090082,502.432777,0.094221,0.192394,2049.494,away,0,0
73,73.0,0.56,1.08,4742.8537,3977.4493,4670.7372,4040.0982,636.9989,2812.4892,193.4853,1847.175,1000.6584,5544.4778,0.0,770052.4481,319.564,0.418502,709.492926,420.206578,453.501924,391.923814,602.28789,0.107365,0.529919,2048.494,away,0,0
74,74.0,8.56,8.04,4823.2257,3327.5767,5454.1304,3331.7203,1506.5846,2209.2376,2072.3668,3026.5637,3030.9263,4124.0479,6243754.4624,12721628.8985,636.102,0.685996,776.817762,581.073451,843.048692,523.183585,597.672469,0.163414,1.219426,2047.494,away,0,0
75,75.0,9.0,6.68,4800.9459,3228.3998,4784.2024,3064.679,1320.5251,1847.3827,1661.3976,1689.9905,2464.3034,3381.5459,5047360.6113,5760756.2525,223.6976,0.552856,661.036895,346.499187,935.23502,872.486678,617.473538,0.163635,1.161317,2046.494,away,0,0
76,76.0,8.2,6.16,4931.2201,3109.5622,5564.1302,3620.0133,1273.7145,1551.2668,1566.9926,2223.451,2213.7219,2454.7815,4439313.8035,5315968.5931,867.1275,0.592555,367.485277,420.407467,794.751911,1016.474126,457.457397,0.146777,0.829264,2045.494,away,0,0
77,77.0,7.08,5.0,5539.4481,2902.1401,6298.9174,3789.717,1413.8206,1231.8815,1165.1703,1709.6766,2934.9165,1956.5228,3489294.0892,2868678.3501,1169.2057,0.541243,310.640496,395.151926,696.519505,890.799201,418.612604,0.122911,0.528083,2044.494,away,0,0
78,78.0,7.0,5.0,5966.6466,2700.2255,6645.1188,3644.7997,1538.8179,1422.9963,1264.2214,1830.7937,3196.5182,2405.8985,4422083.479,3839290.3373,1163.3163,0.508119,273.511846,354.344517,577.02583,736.862794,336.067974,0.104954,0.213683,2043.494,away,0,0
79,79.0,6.4,4.76,6184.3093,2138.0263,6675.745,3368.2929,1493.419,1401.9947,1271.1694,1788.1931,2927.1169,2257.5215,3870876.0572,3646695.9063,1333.0318,0.483438,235.493014,298.787374,482.01286,621.152426,308.342562,0.091575,-0.033612,2042.494,away,0,0
80,80.0,5.8,5.04,4794.2221,3453.3176,4704.1426,3404.1367,774.927,381.4921,1256.669,639.7075,418.0487,152.7047,451542.2387,63383.1076,290.5857,0.228886,304.49287,401.889551,415.225367,696.485747,413.214496,0.114857,0.266953,2041.494,away,0,0
81,81.0,5.72,3.84,6049.8215,1957.2308,6220.2163,2441.0186,996.6373,1069.6947,921.9558,991.7732,1881.8546,1730.595,1738088.2414,1197269.9421,612.1383,0.271466,294.145048,437.678693,405.161353,653.433245,401.756762,0.105823,0.212748,2040.494,away,0,0
82,82.0,7.64,5.04,6378.1551,2212.4965,5868.63,2262.8397,1460.1011,1159.8856,1970.4131,1307.4574,2239.0693,1951.971,5314217.8721,3003504.3222,555.8546,0.423773,312.958242,399.06893,476.638688,615.905578,363.370866,0.110988,0.220212,2039.494,away,0,0
83,83.0,6.96,7.6,6512.5382,2012.4394,6579.1322,2185.2065,1683.6235,1675.4442,1713.9426,1974.8346,2849.944,2821.0486,3458572.9353,5327216.9349,279.9771,0.451234,304.014657,410.717901,454.621872,621.052737,354.621527,0.102635,0.168833,2038.494,away,0,0
84,84.0,6.4,7.16,5271.7989,2427.2346,5435.5998,2725.4279,679.2088,730.4192,555.3348,659.5042,1226.3414,1174.9664,325601.7552,394271.7675,358.647,0.22946,317.49756,444.895247,382.5945,634.646903,330.834723,0.098063,0.142376,2037.494,away,0,0
85,85.0,6.72,7.16,4537.6562,3499.3921,5007.8029,3562.7515,537.6287,1162.3402,349.3224,1318.6563,821.4293,598.0168,337442.1545,315927.8798,527.5068,0.2414,313.049617,451.901869,362.098823,566.904788,306.480259,0.085943,0.032895,2036.494,away,0,0
86,86.0,7.0,6.4,4594.346,3496.7604,4410.2656,3314.8364,292.1311,511.3499,242.7085,572.243,458.5592,255.8776,111478.522,48695.785,289.6365,0.163617,332.918314,487.389309,363.319711,588.200072,265.924306,0.089751,0.082893,2035.494,away,0,0
87,87.0,7.04,6.96,4607.9821,3554.6835,4106.1108,3206.4384,498.4173,1239.6722,313.9335,1383.0796,598.3381,555.4937,109685.5663,146225.4434,616.9571,0.158825,339.536326,528.283013,330.25998,617.906287,268.448547,0.0851,0.0952,2034.494,away,0,0
88,88.0,4.88,7.56,6475.3582,1464.2389,6468.9579,1380.0911,1245.8266,975.0063,827.4756,820.4161,2427.4755,1917.8097,379814.3573,749269.4432,334.569,0.291638,401.777524,535.638115,371.709078,662.06092,296.098411,0.095068,0.249893,2033.494,away,0,0
89,89.0,5.4,8.28,6778.8083,2445.5859,6834.9767,2623.4714,1080.2253,892.2577,892.062,990.0196,2139.4213,1620.2652,610744.9665,985480.6669,188.84,0.294558,413.797764,541.812815,377.472918,674.761221,293.699762,0.092892,0.260131,2032.494,away,0,0
90,90.0,5.6,9.56,5937.2511,3502.543,5910.6408,3474.4216,241.3621,360.2157,137.8675,300.8856,477.971,779.8525,23471.1054,540106.8402,88.1109,0.189666,425.834889,492.966747,451.442328,628.826056,199.528056,0.077926,0.124828,2031.494,away,0,0
91,91.0,4.96,8.36,6275.0939,3273.6906,6432.0999,3655.0697,1580.9174,1563.9871,781.7629,791.0694,3145.4856,3345.6164,1007517.0837,2622140.5572,493.257,0.371686,537.619398,544.523616,482.360546,642.637863,207.887404,0.09187,0.341908,2030.494,away,0,0
92,92.0,5.68,6.52,6188.9909,2968.578,6475.8714,3718.8595,1841.3453,1001.3347,1012.5792,344.1479,3927.5026,1903.0545,1974585.7022,661491.6419,805.9991,0.410999,517.315805,591.769771,400.596439,655.761598,233.533243,0.080571,0.287704,2029.494,away,0,0
93,93.0,3.96,7.08,6395.8278,4130.031,6667.1748,4362.7548,1265.7577,1179.4936,798.7755,598.588,2450.0051,2369.4227,1792531.1608,1070706.9592,515.1004,0.35045,552.522323,558.029799,396.329758,614.467893,235.035362,0.08388,0.284985,2028.494,away,0,0
94,94.0,5.12,8.84,5406.6346,3371.0081,5485.436,3392.3188,159.2933,43.1727,245.8582,56.4515,120.2519,39.8127,9112.9131,3209.1821,81.9023,0.103147,562.727299,577.159383,335.760709,537.1485,270.488186,0.086432,0.275176,2027.494,away,0,0
95,95.0,5.0,7.64,6388.5587,3378.3985,6540.4779,3404.0338,292.4085,128.0686,453.9726,145.529,335.0494,196.7546,96911.0263,28285.152,154.6713,0.174622,561.880819,542.45686,335.970904,480.141043,260.879119,0.092386,0.247038,2026.494,away,0,0
96,96.0,4.6,7.84,5724.4709,2887.1759,5891.4877,2937.5363,610.3362,339.1189,767.7831,371.8182,674.2523,555.8263,137817.3103,274063.4795,213.6154,0.152233,569.123821,498.462856,356.690568,428.128636,242.986495,0.086846,0.169245,2025.494,away,0,0
97,97.0,4.64,7.84,6452.2295,1274.8465,6676.7629,2164.9428,890.0593,1273.7764,808.1364,1137.4192,1438.317,2110.9322,220330.6447,2823795.9015,920.1409,0.363565,576.467502,519.096369,353.6034,423.605076,280.90698,0.1075,0.307818,2024.494,away,0,0
98,98.0,4.72,8.68,6431.3477,1215.5928,6669.5746,2138.078,827.3998,1389.9,825.3955,1098.3892,1390.8708,2000.4728,241478.223,3244626.5107,954.2715,0.368903,507.992528,504.242141,303.9751,371.241721,256.081234,0.094753,0.123005,2023.494,away,0,0
99,99.0,3.2,8.32,4945.4491,2970.4697,4878.9113,3039.1524,455.1559,479.3928,409.6096,304.8773,577.6757,663.9414,85709.6719,532651.5123,429.5951,0.138124,528.656789,587.01799,339.095055,433.632559,293.975976,0.117539,0.377469,2022.494,away,0,0
