second,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
10,10.0,11.84,6.08,6155.6964,3800.598,5350.8445,4020.9014,1735.5152,1609.721,2844.5633,1729.4689,3020.8736,3208.1472,10241220.9818,5817225.3616,876.2293,0.565247,91.581045,272.506036,330.244074,411.357494,206.288808,0.065237,-0.479465,1617.793,home,0,0
11,11.0,10.6,4.32,6677.2178,4288.2588,5615.8221,4046.7405,1953.9394,1524.7428,2359.8836,1610.5507,3913.3508,2752.8551,12058608.6485,3804360.4078,1093.3802,0.637803,104.138893,268.414296,374.615518,396.810486,220.454549,0.066555,-0.44252,1616.793,home,0,0
12,12.0,9.68,3.0,6928.5349,4404.0867,5970.1216,4250.8418,2045.5431,1609.2012,2253.409,1343.6289,4146.1968,2575.2084,11488115.8739,2567208.7959,974.6048,0.621733,109.877221,271.800835,383.792779,393.079123,223.672589,0.067915,-0.423812,1615.793,home,0,0
13,13.0,8.8,2.0,4875.6988,3513.4718,5192.0815,3862.2828,1241.0427,1080.6587,2021.8509,1222.6359,1550.9726,913.9263,3410809.2918,0.0,694.5802,0.413733,188.951062,321.143052,382.62473,374.002086,243.08886,0.088303,-0.215853,1614.793,home,0,0
14,14.0,6.28,1.08,7072.9851,2082.7318,7105.5462,3463.9454,1348.0632,563.9854,830.1391,0.0005,2919.963,902.3767,1876170.397,0.0,2096.5185,0.318976,192.429832,372.473313,494.04651,472.032778,377.091641,0.097162,0.054784,1613.793,home,0,0
15,15.0,1.68,0.0,7871.9066,2484.8353,,,2538.808,,779.1034,,3982.4948,,0.0,,,0.148311,307.555798,305.445787,497.929926,494.719906,363.121037,0.112225,0.185611,1612.793,home,0,0
16,16.0,3.0,0.2,7648.7247,3637.7653,8693.3617,2085.0045,3573.5378,0.0,2458.6389,0.0,5429.4281,0.0,645398.8193,0.0,1632.1151,0.25082,391.562123,290.37816,549.388383,388.660621,364.024049,0.098931,0.155504,1611.793,home,0,0
17,17.0,7.04,1.0,8008.9135,3533.8934,8758.7918,2023.1226,2116.4634,0.0,2588.5736,0.0,3864.9175,0.0,3218737.6079,0.0,1686.6794,0.381706,518.960391,236.753626,522.144827,284.462153,335.657673,0.099812,0.148855,1610.793,home,0,0
18,18.0,8.16,1.2,3956.828,3121.0497,3877.839,3113.8097,880.1818,41.5361,1487.9036,60.784,690.1449,26.866,342705.5096,0.0,171.6275,0.230538,635.328502,183.705968,542.916722,246.715101,458.895313,0.101378,0.285203,1609.793,home,0,0
19,19.0,7.48,2.0,6224.0627,3506.9212,5853.3396,1979.8274,1769.87,661.5217,1860.3466,757.6896,3573.4437,693.0627,5423201.8934,0.0,1616.5586,0.448099,714.29927,244.019642,539.337299,327.251132,637.085457,0.117317,0.626347,1608.793,home,0,0
20,20.0,10.92,2.0,6488.6366,3906.2981,6221.1146,2474.0627,1954.3217,674.8686,2299.2907,1078.0293,3636.3264,54.346,11231401.7038,0.0,1459.5285,0.597185,721.451934,236.190109,578.698711,350.937206,648.683338,0.131326,0.732894,1607.793,home,0,0
21,21.0,10.6,2.0,6475.0655,4159.1725,6123.8646,2447.211,2190.8727,627.4357,2374.3793,1003.1252,4403.424,31.2234,12697638.3438,0.0,1748.6341,0.614166,723.264611,231.49695,537.739605,345.435446,657.677671,0.125768,0.686826,1606.793,home,0,0
22,22.0,8.2,2.0,6887.1892,3721.4451,6173.6854,2435.1601,2134.5025,566.2977,1618.7816,890.5042,4627.8907,156.3323,9710045.177,0.0,1473.0465,0.559214,719.74125,228.581906,602.651916,326.147843,677.279196,0.129657,0.733331,1605.793,home,0,0
23,23.0,8.48,2.68,6822.604,3572.3407,5934.8827,2526.0643,2152.1403,703.4637,1690.2193,1118.7581,4479.2422,658.3152,10862611.3387,339300.1235,1385.9473,0.508549,641.054982,179.659842,586.639869,339.55545,653.163525,0.113923,0.534376,1604.793,home,0,0
24,24.0,9.2,4.0,6652.2211,3482.9822,5533.0449,2194.2802,2147.0814,941.3095,2113.2533,1511.4879,4258.0658,1282.5862,12880495.6771,1651727.5208,1708.7606,0.532368,630.858819,144.806416,509.772094,235.817256,518.27291,0.106829,0.291913,1603.793,home,0,0
25,25.0,6.8,2.8,6758.0583,3120.1019,5900.7158,1870.0583,2021.119,767.5124,1202.9717,1049.9228,4484.4369,991.4994,5212975.9798,631572.5593,1520.0461,0.466558,524.38058,148.027603,595.696686,260.900354,481.655311,0.096344,0.18079,1602.793,home,0,0
26,26.0,7.44,2.4,6427.3339,2302.6487,6048.4171,1795.5077,1617.2052,477.565,1811.7328,675.9007,3239.2877,442.1394,5695947.3495,125778.6392,644.3094,0.470403,461.298985,162.219586,488.61924,272.212529,521.063449,0.086477,0.064913,1601.793,home,0,0
27,27.0,7.88,3.48,6369.7862,2089.9313,5757.0671,2076.8768,1546.23,1044.8337,1757.5346,1032.8828,2947.1093,1440.0841,5560874.1003,1026757.4915,792.6436,0.511097,322.689065,218.946458,481.045592,307.910742,530.440437,0.077458,-0.039622,1600.793,home,0,0
28,28.0,7.72,4.08,6195.5941,2434.6078,5604.1615,2777.1313,1760.7865,1424.5106,1736.1447,1012.9238,3485.9854,2577.7196,7046439.4822,1489287.0226,697.0649,0.560613,220.516562,252.760544,373.117585,303.82824,388.493116,0.067293,-0.294666,1599.793,home,0,0
29,29.0,6.44,4.48,5522.2452,3049.0957,5264.3608,2718.038,2181.9501,1490.6503,1612.4813,1298.1327,4375.7501,2827.701,5974557.6838,1776143.5372,714.5823,0.510299,173.664102,197.37594,348.239621,262.658582,245.751748,0.050568,-0.578836,1598.793,home,0,0
30,30.0,5.04,3.08,4646.0705,2734.784,4714.5246,2424.0309,1902.1986,1126.8697,1291.8849,744.7532,4046.3072,2029.2655,915659.0953,261806.5158,433.0604,0.386966,183.194083,232.419315,336.404854,285.962554,258.200937,0.047993,-0.542184,1597.793,home,0,0
31,31.0,3.6,2.68,5441.9966,3421.3745,5135.828,3330.5365,3003.4454,2357.0623,4532.6879,3134.8672,2522.2685,1911.1654,7620349.9827,2408562.7926,897.8303,0.472574,269.663675,350.695285,652.976282,517.483539,275.767372,0.054856,-0.056369,1596.793,home,0,0
32,32.0,6.48,5.0,4292.0016,4181.5908,3796.0534,4857.6688,2245.7616,1425.3151,3444.6352,1842.1464,4124.6516,2465.9925,11921296.564,3753323.0102,868.5623,0.566478,339.795044,437.756199,686.22178,635.493523,251.135415,0.058751,0.154625,1595.793,home,0,0
33,33.0,5.84,4.92,4437.8286,3953.1216,3778.4488,4456.3484,2789.6917,1865.4851,4110.5207,2615.0469,4465.7066,3054.9316,12579027.2595,7442898.439,952.3146,0.57885,392.424286,468.056596,745.666573,689.958187,250.800725,0.054921,0.263599,1594.793,home,0,0
34,34.0,8.88,6.0,3490.3197,4158.9236,2596.0437,4086.3673,1841.5848,1320.8846,1953.0609,1891.5443,4230.2163,2087.6169,7837103.3019,3638830.5893,900.178,0.558766,486.729096,498.732066,919.109149,723.03547,223.733057,0.054548,0.454989,1593.793,home,0,0
35,35.0,9.04,6.0,2641.101,4067.338,2041.0044,4125.5628,1677.9664,1233.9575,1429.6565,1536.3827,4002.646,2262.0334,5803416.0374,3163560.9161,606.4977,0.532085,490.494696,490.045063,880.421431,712.395117,234.229635,0.050635,0.414897,1592.793,home,0,0
36,36.0,8.6,5.56,2489.7226,4320.3993,1834.6726,4408.7872,1716.8725,1338.4446,1702.5838,1625.0149,3992.6949,2513.724,5534447.9668,3453216.0807,696.8262,0.556644,453.993922,471.499032,846.838045,683.856127,155.688822,0.052707,0.299593,1591.793,home,0,0
37,37.0,6.28,5.0,2200.5089,4706.5025,1549.0189,4644.7804,1802.9965,1391.9333,2045.8351,1454.0906,3533.5954,2712.5327,5946369.1474,2974045.294,670.498,0.505306,455.508798,420.12103,875.74337,665.250346,143.488223,0.053771,0.264098,1590.793,home,0,0
38,38.0,7.0,5.0,1576.3066,4435.6803,1108.0889,4619.6129,1599.1728,1158.0109,1680.1491,1048.8615,3395.4544,2348.7925,4213179.686,1871753.242,527.1883,0.457492,454.435517,405.545575,910.172987,703.777354,148.261318,0.053601,0.29102,1589.793,home,0,0
39,39.0,8.44,5.52,1417.2909,4270.8975,1059.7116,4510.1444,1540.4309,1104.4113,1519.3472,1052.1041,3634.0108,2250.7439,4299913.8941,1967482.7281,436.0047,0.423408,418.193342,404.291572,913.886834,675.580726,155.627929,0.051978,0.241087,1588.793,home,0,0
40,40.0,8.96,6.0,1671.3209,4493.5519,1208.0751,4495.3795,1749.8151,1187.9347,1611.2559,1291.4989,3898.8168,2314.1277,5886749.7909,2963329.016,468.76,0.484071,411.156604,376.265851,891.018066,644.182258,130.751254,0.045711,0.140807,1587.793,home,0,0
41,41.0,8.88,6.0,1290.0033,4259.3745,997.2225,4321.7856,1271.2881,978.6738,987.0688,965.7208,3000.5041,2026.8561,2048514.425,1824362.7429,302.4801,0.364391,348.884619,274.172686,629.356477,437.748671,100.902251,0.049118,-0.229056,1586.793,home,0,0
42,42.0,8.84,6.0,1381.8843,4217.6339,1102.0852,4234.2151,1307.7889,927.7363,1140.8867,1021.6256,2864.0307,1820.3008,2109889.9532,1777179.8987,286.6483,0.365655,276.766321,186.091727,535.932995,314.067074,99.558631,0.039854,-0.516254,1585.793,home,0,0
43,43.0,8.92,5.88,1471.6081,4048.6204,1246.7666,4098.8052,1091.1065,846.5729,953.6327,1030.7658,2310.5744,1549.8531,1710378.2109,1551411.9173,237.5056,0.324669,244.041547,150.191069,488.069835,237.691047,96.097664,0.042715,-0.62439,1584.793,home,0,0
44,44.0,9.4,6.0,1856.6622,4158.7866,1537.0533,4105.6363,1106.6525,903.5793,1204.0878,1210.2357,2143.7835,1499.0486,2633727.476,1952473.1034,325.7542,0.388701,150.785451,101.431656,297.369363,183.287771,99.708853,0.04711,-0.842769,1583.793,home,0,0
45,45.0,10.32,5.64,3934.7057,4855.3915,2403.61,4244.3322,2480.077,1175.7749,5022.3929,1548.5736,3096.4814,2013.196,15306205.9572,2601906.4729,1676.6338,0.580135,271.766063,119.958514,626.859433,181.605395,205.428788,0.063585,-0.418127,1582.793,home,0,0
46,46.0,10.08,5.6,4544.5415,5260.6847,3396.4422,4248.9544,2457.1913,1289.1665,4526.0316,1721.7116,3854.4202,2318.8153,17362264.6833,3180631.0979,1622.3745,0.55272,270.164018,120.848962,649.202842,190.055973,201.821863,0.063871,-0.404425,1581.793,home,0,0
47,47.0,7.16,5.2,5414.9693,4781.8396,4840.9101,3401.4669,2756.9906,1831.1171,5180.303,2851.3228,3898.8115,2815.1675,18908328.3429,7464558.607,1583.0794,0.652228,291.531547,169.695151,680.304841,285.924668,203.118551,0.068688,-0.258859,1580.793,home,0,0
48,48.0,5.8,4.36,6963.7292,4826.7156,5151.7096,3623.7737,3135.1238,2072.7688,6102.5548,2515.7381,3583.9009,3542.0131,20859108.2258,7798446.8475,2299.0313,0.613632,308.96249,170.468082,735.961415,278.960232,260.382768,0.067766,-0.189319,1579.793,home,0,0
49,49.0,11.76,4.0,5515.8943,3781.7249,4865.7153,3622.8876,808.3822,421.1257,1529.8761,383.3484,948.0584,810.6729,4813034.32,1195048.6709,676.9461,0.306368,535.762462,330.272427,1177.149093,491.874935,413.472927,0.095084,0.68491,1578.793,home,0,0
50,50.0,9.28,3.2,5636.1078,1753.2743,5123.2402,2504.0771,1269.2058,1124.5748,923.4684,695.5729,2804.3217,2220.555,3329849.5289,143602.9431,976.0413,0.370753,560.906403,392.26499,1228.598999,499.157908,440.106922,0.095456,0.801032,1577.793,home,0,0
51,51.0,11.24,4.0,5428.3307,3160.1135,4790.8031,2994.5229,1931.5128,926.9899,1750.2403,584.2445,4187.9511,1903.7416,8520585.9208,234177.1236,691.2993,0.494154,579.284405,391.097379,1248.85749,477.71294,451.953134,0.095828,0.824165,1576.793,home,0,0
52,52.0,9.52,4.0,5396.5966,2701.8664,4871.6322,2730.2262,1907.8395,932.8524,1405.6036,602.243,4484.9081,1911.7285,5525136.8878,318001.8049,539.4116,0.467277,578.001652,386.589872,1267.939375,473.922308,465.558723,0.09839,0.847388,1575.793,home,0,0
53,53.0,9.0,3.52,5446.3282,2262.0738,5107.0516,2407.5379,2240.3847,995.2635,1370.8244,595.8003,4872.2282,1936.0295,4816689.2502,150414.0912,372.4311,0.475539,589.58793,384.714644,1252.691902,473.652557,477.342511,0.095117,0.84015,1574.793,home,0,0
54,54.0,9.12,3.36,5793.2603,2040.2388,5011.71,1660.7584,1390.2349,975.0952,1549.2513,779.1109,3049.6595,1707.5788,4469694.0385,703539.0526,953.5809,0.467158,673.048307,381.030836,1245.489085,474.036634,526.632639,0.089552,0.911899,1573.793,home,0,0
55,55.0,10.84,3.96,6306.5914,2125.1434,5272.8182,1028.6543,1357.3746,1046.8029,1469.9643,1318.1018,3106.3232,1638.4216,5045656.6145,1567746.5559,1509.0774,0.500063,538.99189,360.982037,871.587267,494.101939,447.094325,0.073699,0.481188,1572.793,home,0,0
56,56.0,10.8,2.12,6563.2476,2061.5778,5927.007,289.423,1317.5897,307.0344,1157.299,357.8314,3201.3465,344.3625,3326880.5267,34820.6409,1886.6574,0.416867,540.68181,423.619718,853.217665,572.815181,479.426391,0.079278,0.60885,1571.793,home,0,0
57,57.0,9.04,1.04,6746.6246,2837.742,6205.4082,1165.748,801.7785,197.3947,830.2773,136.1265,1578.1406,284.8222,1069749.1805,0.0,1753.527,0.286757,562.283008,380.388638,820.492696,482.024542,488.809925,0.082338,0.552479,1570.793,home,0,0
58,58.0,7.32,0.48,6419.3857,2759.7735,7221.1036,3533.501,971.5758,0.0,1352.2103,0.0,1634.3063,0.0,1730121.2329,0.0,974.2895,0.332941,541.449424,375.962937,780.460811,462.078722,495.138486,0.083097,0.507994,1569.793,home,0,0
59,59.0,5.88,1.36,6438.901,2890.1695,7091.2594,3362.7419,831.2707,173.8928,1241.8921,167.7679,1279.4551,221.9422,1070784.1711,0.0,815.1921,0.296974,322.805777,228.187909,334.224762,265.616539,348.839709,0.055967,-0.33862,1568.793,home,0,0
60,60.0,5.8,1.6,6862.8107,3071.291,6878.0229,2742.8747,581.6055,360.0563,602.8408,312.0071,1007.2547,536.6618,347628.7904,2241.8454,482.0189,0.205105,301.689943,176.459353,337.489123,248.818016,352.24751,0.058715,-0.388714,1567.793,home,0,0
61,61.0,8.72,4.28,6727.1351,2544.2829,6515.6282,1748.6187,1458.9437,1012.8405,1749.4626,1519.6033,2594.2635,1413.4564,5299225.1572,1618184.7506,842.5406,0.483871,323.193063,221.979297,369.474113,358.444787,359.82548,0.074252,-0.182418,1566.793,home,0,0
62,62.0,10.24,4.96,6722.7273,3051.0331,6509.1213,1867.9523,1635.7248,1105.0135,2094.1295,1816.5122,2903.0997,1600.037,7339640.3428,1898083.5365,1205.3229,0.520293,338.503847,230.61034,369.477127,386.335836,380.91494,0.075206,-0.130212,1565.793,home,0,0
63,63.0,9.36,4.4,5904.2017,3133.9114,5744.8958,2345.9163,1120.8581,921.0737,788.3409,793.3001,1904.2581,1687.9215,2064255.1717,509280.5352,885.1116,0.255725,356.736004,242.763205,496.578057,488.012781,396.238019,0.100837,0.143147,1564.793,home,0,0
64,64.0,10.96,4.84,4377.7241,3279.9266,4387.2182,3402.8225,146.0659,379.3804,119.3392,255.9817,54.9821,644.8775,8037.5023,117318.8362,181.4157,0.130157,369.200249,294.915706,545.635537,523.413552,408.492616,0.112555,0.300093,1563.793,home,0,0
65,65.0,10.76,5.0,4266.906,3250.9785,4331.8072,3480.8637,211.1208,282.1964,260.2953,347.9107,115.0033,467.8658,18857.0732,154899.8016,241.1844,0.204579,372.41971,297.46334,551.802448,478.707362,358.919829,0.116707,0.27472,1562.793,home,0,0
66,66.0,8.68,4.0,5806.2111,4111.443,5614.5093,3244.2873,155.4368,336.3725,233.1674,436.3294,177.5536,572.5589,20062.9605,100791.06,303.5294,0.11468,374.009625,228.904114,523.248701,391.522194,327.396334,0.117377,0.148971,1561.793,home,0,0
67,67.0,7.44,2.0,7200.4886,4732.4233,5317.9931,3730.3853,2309.3091,2758.3969,3301.6241,3797.0522,3736.4189,2682.1934,16851572.496,1436939.7294,2122.7869,0.46904,537.815722,460.142572,797.392194,705.423979,496.009036,0.139802,0.978356,1560.793,home,0,0
68,68.0,8.68,2.0,7833.7229,4140.4032,6712.6144,3182.2082,2434.2573,1973.2082,3638.4958,2257.6463,3895.3507,2195.5544,18380805.1754,0.0,1586.929,0.560777,533.33081,518.921976,778.886072,845.751915,471.671077,0.144358,1.090795,1559.793,home,0,0
69,69.0,8.76,1.04,9833.2721,4359.9317,9870.7797,3732.2602,1421.6543,83.7218,1638.9522,92.1864,2901.9158,97.1883,6972962.9416,0.0,728.2252,0.481174,620.560602,690.481335,967.808619,1045.521112,541.631713,0.148721,1.558567,1558.793,home,0,0
70,70.0,8.36,1.0,10542.299,4821.8889,10378.4445,3760.3776,1085.0149,0.0,1408.903,0.0,2228.4372,0.0,3395635.4326,0.0,1074.3171,0.333759,629.258012,680.237169,926.908395,1040.315829,542.923576,0.154276,1.563653,1557.793,home,0,0
71,71.0,6.92,0.92,10529.9178,4984.0589,10172.0899,3510.288,1213.3032,0.0,1863.5261,0.0,2034.9848,0.0,4258168.3486,0.0,1521.6127,0.341467,554.353021,614.958741,857.708511,919.556216,551.600975,0.12717,1.224437,1556.793,home,0,0
72,72.0,0.0,0.0,,,,,,,,,,,,,,,596.305451,673.046055,914.71314,988.739242,572.580828,0.137253,1.431313,1555.793,home,0,0
73,73.0,0.0,0.0,,,,,,,,,,,,,,,606.48529,734.184342,865.828715,984.430126,604.127015,0.121339,1.403005,1554.793,home,0,0
74,74.0,0.0,0.0,,,,,,,,,,,,,,,553.870016,761.683059,893.94686,1048.303234,589.9029,0.120735,1.412162,1553.793,home,0,0
75,75.0,0.0,0.0,,,,,,,,,,,,,,,635.339195,872.432902,1019.445333,1207.698939,678.25861,0.128454,1.804026,1552.793,home,0,0
76,76.0,0.0,0.0,,,,,,,,,,,,,,,751.270231,1036.084252,1217.908835,1431.55498,801.441328,0.136165,2.356994,1551.793,home,0,0
77,77.0,0.0,0.0,,,,,,,,,,,,,,,400.619731,689.599222,755.271888,949.263043,546.987296,0.081616,0.886088,1550.793,home,0,0
78,78.0,0.0,0.0,,,,,,,,,,,,,,,492.510235,657.736064,894.738599,752.548757,550.6971,0.078242,0.895024,1549.793,home,0,0
79,79.0,0.0,0.0,,,,,,,,,,,,,,,232.463837,41.860908,342.336072,46.093223,396.693767,0.077561,-0.539235,1548.793,home,0,0
80,80.0,0.0,0.04,,,11984.1748,3241.8828,,0.0,,0.0,,0.0,,0.0,,0.0,128.288335,0.0,454.623023,0.0,447.295692,0.007708,-0.940989,1547.793,home,0,0
81,81.0,4.0,0.0,9921.8428,5652.6688,,,759.6374,,1221.0476,,827.8455,,343640.1562,,,0.302739,,,,,,0.302739,6.637922,1546.793,home,0,0
82,82.0,4.04,0.0,9953.1321,5430.7826,,,675.1979,,1148.9242,,649.4623,,359568.7093,,,0.312697,84.43949,,72.123398,,,0.156348,-0.055982,1545.793,home,0,0
83,83.0,3.32,0.0,10238.5336,5441.3069,,,427.3356,,392.0535,,721.5099,,170116.3413,,,0.287412,166.150906,,414.49707,,,0.112661,0.001322,1544.793,home,0,0
84,84.0,4.08,0.0,10123.471,5674.7524,,,624.7909,,428.4513,,1157.4851,,377776.5986,,,0.328472,176.58572,,288.463997,,,0.09476,-0.274783,1543.793,home,0,0
85,85.0,3.16,0.0,10146.1163,5282.0738,,,413.0557,,477.4532,,597.9023,,128837.2711,,,0.342722,185.373107,,228.598457,,,0.078658,-0.472366,1542.793,home,0,0
86,86.0,2.76,0.0,9412.0004,5026.5917,,,797.3164,,1009.6094,,1078.1228,,658937.8578,,,0.291746,225.150642,,289.310008,,,0.074045,-0.386482,1541.793,home,0,0
87,87.0,3.24,0.0,9258.2506,4843.3435,,,967.8944,,1212.5321,,1448.6438,,1194655.8291,,,0.34124,216.055202,,274.912122,,,0.070537,-0.45064,1540.793,home,0,0
88,88.0,3.32,0.0,9243.7061,4847.1494,,,983.3695,,1226.5838,,1471.2078,,1299183.6215,,,0.339757,187.400891,,237.646345,,,0.061906,-0.621593,1539.793,home,0,0
89,89.0,3.68,0.0,9229.7373,4943.603,,,968.0739,,1216.9752,,1498.3848,,1406094.091,,,0.333086,165.887722,,209.141621,,,0.055768,-0.747137,1538.793,home,0,0
90,90.0,3.76,0.0,9197.8529,4982.264,,,966.4511,,1190.6871,,1507.5991,,1420835.5221,,,0.301069,147.636062,,188.824557,,,0.053393,-0.822579,1537.793,home,0,0
91,91.0,4.08,0.0,9177.6225,5053.2768,,,951.636,,1195.6271,,1505.5298,,1485133.68,,,0.264708,134.353967,,170.436094,,,0.026756,-1.121317,1536.793,home,0,0
92,92.0,4.2,0.0,9120.3535,5095.904,,,945.3911,,1177.1116,,1490.7624,,1477849.9362,,,0.216837,126.534513,,165.075297,,,0.030547,-1.103998,1535.793,home,0,0
93,93.0,4.0,0.0,9110.4488,5056.6342,,,969.1479,,1245.7984,,1520.7279,,1565134.1446,,,0.218104,104.123968,,96.256895,,,0.028145,-1.234189,1534.793,home,0,0
94,94.0,3.72,0.0,9057.6704,4970.389,,,985.2753,,1258.0518,,1513.0042,,1536936.3944,,,0.213115,85.991167,,93.842453,,,0.024538,-1.30395,1533.793,home,0,0
95,95.0,3.48,0.0,9001.9995,4895.1015,,,1008.1325,,1285.4155,,1502.3037,,1511180.7613,,,0.208838,67.10336,,91.678641,,,0.023541,-1.349648,1532.793,home,0,0
96,96.0,3.64,0.0,9025.9635,4873.3295,,,1019.6827,,1404.8184,,1500.5402,,1694511.1261,,,0.307655,29.832308,,50.403305,,,0.028325,-1.41054,1531.793,home,0,0
97,97.0,3.6,0.0,9021.929,4898.5134,,,978.2025,,1405.5853,,1446.239,,1778156.4549,,,0.315441,16.92253,,30.187732,,,0.024154,-1.4936,1530.793,home,0,0
98,98.0,0.96,0.0,8918.8845,5632.3177,,,0.0,,0.0,,0.0,,0.0,,,0.0,113.19528,,169.341097,,,0.05555,-0.88261,1529.793,home,0,0
99,99.0,0.48,0.0,8987.5835,5623.2952,,,0.0,,0.0,,0.0,,0.0,,,0.0,111.665726,,168.380241,,,0.054883,-0.89273,1528.793,home,0,0
100,100.0,0.96,0.0,8639.7126,5743.6046,,,33.8948,,24.4878,,46.8486,,0.0,,,0.0,114.892926,,168.200221,,,0.051681,-0.917992,1527.793,home,0,0
101,101.0,1.44,0.0,8789.8202,5711.782,,,73.0312,,36.5996,,109.8739,,0.0,,,0.008724,117.325058,,168.917401,,,0.048917,-0.939588,1526.793,home,0,0
102,102.0,0.92,0.0,9005.52,5503.3068,,,0.0,,0.0,,0.0,,0.0,,,0.0,124.003684,,170.725815,,,0.045003,-0.963593,1525.793,home,0,0
103,103.0,1.0,0.0,8952.9323,5269.9875,,,0.0,,0.0,,0.0,,0.0,,,0.0,121.627998,,163.857144,,,0.044876,-0.975747,1524.793,home,0,0
104,104.0,0.64,0.0,9037.6329,5122.0093,,,0.0,,0.0,,0.0,,0.0,,,0.0,120.015264,,162.6318,,,0.044377,-0.98465,1523.793,home,0,0
105,105.0,0.0,0.0,,,,,,,,,,,,,,,130.810604,,177.661587,,,0.048832,-0.907672,1522.793,home,0,0
106,106.0,0.0,0.0,,,,,,,,,,,,,,,145.718147,,184.943929,,,0.042584,-0.934083,1521.793,home,0,0
107,107.0,0.2,0.0,8499.9941,5660.5259,,,0.0,,0.0,,0.0,,0.0,,,0.0,160.60928,,211.254924,,,0.047556,-0.833827,1520.793,home,0,0
108,108.0,0.08,0.0,8634.2056,5727.4395,,,0.0,,0.0,,0.0,,0.0,,,0.0,20.866061,,10.45702,,,0.002493,-1.714636,1519.793,home,0,0
109,109.0,0.0,0.0,,,,,,,,,,,,,,,24.343738,,12.199857,,,0.002908,-1.702682,1518.793,home,0,0
