frame_index,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
30,30.0,7.56,4.36,6762.0281,2798.4227,6824.0676,3463.568,1058.9399,1230.3607,847.0254,983.8936,2077.1157,1936.4799,786670.9079,1259322.7226,716.9809,0.36904,501.057596,690.260274,958.966376,1215.348755,576.900191,0.094632,1.334976,760.722,home,0,0
31,31.0,6.96,5.8,6518.3427,2815.3555,6086.2924,3498.9909,1519.2923,1391.0009,1245.6872,1797.9451,2695.394,2621.1051,3817262.5045,4422382.6636,835.7771,0.513779,413.724014,700.331818,747.451584,1180.43086,559.222295,0.092095,1.123383,759.722,home,0,0
32,32.0,7.0,6.08,5989.4687,2694.3423,5435.9433,3276.654,1650.9984,1208.5231,1347.9263,1699.0564,2716.4241,2181.938,4895786.4409,3638346.4454,803.9726,0.541616,418.849604,679.435112,731.652373,1107.322076,557.38797,0.089626,1.045122,758.722,home,0,0
33,33.0,6.2,5.52,5681.1419,1744.6286,5163.7825,3146.7973,1102.0008,1090.8362,1296.176,1343.2267,1797.9251,1966.2157,2089278.0924,2580621.8224,1508.6903,0.454733,425.219773,639.769338,672.247938,1035.701367,592.785495,0.090444,0.969512,757.722,home,0,0
34,34.0,5.92,4.16,5628.4297,1194.4004,5315.5454,2516.2434,905.7771,846.7326,830.3262,579.6872,1746.1469,1698.804,432418.9514,706043.0519,1358.5201,0.355472,403.427291,643.221882,629.738137,1064.626295,565.620128,0.091524,0.939786,756.722,home,0,0
35,35.0,6.0,4.6,5676.5983,953.8124,5465.6381,1948.0003,686.2512,1588.6155,566.0624,809.2046,1403.0781,3054.7414,200836.9366,692824.6493,1016.456,0.291281,394.643295,711.290056,647.202145,1068.047661,513.771548,0.089814,0.966109,755.722,home,0,0
36,36.0,7.28,4.64,5011.262,3209.5517,5080.5279,3273.1698,350.4133,414.8224,318.672,478.4002,709.7233,606.9968,242018.7435,138695.9524,115.5256,0.164967,427.840849,778.36416,613.350727,1040.001711,479.172971,0.090435,1.005993,754.722,home,0,0
37,37.0,7.44,5.0,5051.9095,3414.0679,5053.9479,3450.2652,119.676,91.0398,86.1807,87.7372,261.406,149.6645,23354.6592,10862.8482,44.8776,0.173935,442.938374,633.47847,576.418266,879.763092,307.516993,0.088418,0.666023,753.722,home,0,0
38,38.0,8.0,5.0,5070.5593,3398.3658,5054.2349,3473.7233,145.339,39.4171,86.827,36.2728,325.8877,74.551,23816.0826,2140.5367,77.1146,0.16998,416.407631,540.698524,511.418109,850.731084,300.045775,0.085465,0.489751,752.722,home,0,0
39,39.0,9.68,5.24,5134.6567,3406.6779,5095.3968,3416.727,306.3252,256.4128,529.6581,289.5888,439.0279,290.1913,289927.2407,63899.609,164.4926,0.209071,371.199077,525.617337,501.240252,791.376141,262.433739,0.086192,0.382244,751.722,home,0,0
40,40.0,8.16,4.36,5524.8794,1577.7632,5438.516,1934.1322,679.5781,1394.0911,600.7663,960.1587,1361.4281,2426.7824,289798.1645,177164.1121,555.9096,0.237567,268.328288,435.066398,227.723203,395.864471,283.016325,0.062974,-0.257762,750.722,home,0,0
41,41.0,8.88,5.0,5153.1098,3340.376,5215.5043,3314.1718,406.6987,489.8415,766.0589,701.7338,483.8299,584.0192,497328.8656,158944.0027,71.433,0.205395,249.580993,509.427333,204.386273,340.301803,319.584368,0.051717,-0.287609,749.722,home,0,0
42,42.0,8.32,5.24,5322.3791,3249.2852,5342.7672,3272.0827,761.4674,663.9729,1112.2092,1021.8392,815.1558,724.8475,1429788.9055,302258.5063,155.8981,0.327996,271.887251,508.592689,228.777406,362.423461,324.850432,0.061193,-0.190646,748.722,home,0,0
43,43.0,7.16,6.0,5352.9816,3310.0893,5321.4476,3274.112,752.5924,624.6041,1063.0596,1012.7203,698.2099,795.6733,1093516.5389,377213.162,273.6413,0.351351,217.874991,500.760873,228.517348,327.752385,266.152977,0.05484,-0.331002,747.722,home,0,0
44,44.0,7.88,5.32,5205.1614,3368.3735,5118.9318,3398.9931,401.7648,272.8485,644.5387,379.0435,498.163,384.6652,459507.6431,82950.1038,96.4194,0.211252,233.33539,511.526071,223.784455,314.766113,268.858139,0.058924,-0.294045,746.722,home,0,0
45,45.0,7.4,4.84,5142.6541,2906.5015,5028.8217,3196.0958,597.2179,739.0849,615.8817,547.0971,1067.7235,1470.4527,342632.7244,259336.6264,334.4973,0.255102,230.928113,483.961414,200.223775,308.619732,258.45952,0.05689,-0.353696,745.722,home,0,0
46,46.0,6.32,2.84,5514.312,2583.9554,5128.4655,2322.7898,1873.9161,777.1935,1624.2948,792.2081,3266.4064,1106.0106,5124992.0114,444403.0033,648.354,0.413651,325.014153,370.392966,276.326047,300.050395,199.752149,0.060114,-0.364072,744.722,home,0,0
47,47.0,5.64,2.0,6317.6029,2902.3575,5347.7786,2716.4494,1637.6278,532.5967,1524.9406,824.2431,3205.3272,195.7965,4977951.9053,0.0,988.3201,0.476624,325.569252,362.474392,263.012338,264.187598,226.683954,0.065514,-0.352352,743.722,home,0,0
48,48.0,5.0,2.0,6745.4141,3498.3776,5682.5292,2807.9565,1936.1571,597.6601,903.6752,943.4028,3983.818,149.3259,3418666.6017,0.0,1267.9951,0.443922,352.855879,363.818465,325.074256,270.957127,251.427761,0.068389,-0.263832,742.722,home,0,0
49,49.0,5.0,2.68,6937.0659,3795.5624,5769.3384,3717.6366,1985.6129,871.7458,777.3709,1035.5388,4131.7644,994.7839,3040753.0007,746588.6469,1245.7466,0.411104,341.702838,369.527476,293.421574,254.839125,244.914805,0.067762,-0.299748,741.722,home,0,0
50,50.0,5.0,3.0,7052.1749,4031.6225,5880.7688,4582.0098,1629.9482,878.18,795.3881,1089.6916,3433.7034,1134.3772,2474993.6809,949811.0403,1297.5445,0.441555,339.944014,256.403058,288.112484,193.197408,210.952885,0.067957,-0.461147,740.722,home,0,0
51,51.0,4.2,2.6,7173.6865,3856.1465,6358.5673,5525.4459,1142.06,891.956,930.0936,925.6225,2167.029,1190.3925,1124437.9205,668441.545,1931.1182,0.37895,361.444896,167.355692,285.053773,183.761826,225.862585,0.071001,-0.50676,739.722,home,0,0
52,52.0,4.12,2.92,7222.385,4636.8654,6444.6669,5839.6572,1550.8899,950.7084,681.5107,1338.2275,3115.8325,1029.8081,2121786.4387,1048679.2486,1447.282,0.412826,366.851016,155.817798,275.297029,193.011793,265.799686,0.062128,-0.537688,738.722,home,0,0
53,53.0,3.16,3.04,5601.8938,4910.3195,5553.4908,5592.0316,1565.5642,1084.3793,1548.8976,1244.2421,2332.2198,1484.9648,1623939.0311,1085070.1061,834.1174,0.383229,367.430952,165.248003,357.120756,201.498441,315.341827,0.062752,-0.450866,737.722,home,0,0
54,54.0,2.2,3.12,5003.5281,4616.9548,5460.0634,4703.0989,955.9108,1428.456,917.0158,1522.1581,1497.4283,2148.0365,1319031.1709,1013848.9472,709.392,0.29917,393.313529,164.480113,378.456853,165.922363,310.092185,0.057148,-0.473132,736.722,home,0,0
55,55.0,4.0,6.0,5441.8566,5498.4377,5576.2854,5629.091,1398.0625,1086.8635,1292.8329,1493.344,2653.9054,1975.7486,2488007.9501,2677172.0825,188.5362,0.384074,417.983378,152.015725,413.172867,151.998416,338.369974,0.061254,-0.415837,735.722,home,0,0
56,56.0,3.6,5.88,5360.7582,5099.4128,5407.8559,5262.7926,960.5616,1045.8788,1316.1566,1436.5602,1282.2409,1790.545,1230536.2893,2571454.0344,247.5718,0.367674,334.063646,152.303332,314.66393,133.165686,312.887858,0.047039,-0.636869,734.722,home,0,0
57,57.0,2.92,4.4,4943.2115,5560.5644,4946.2043,4803.8586,675.2791,1223.0063,1163.7224,944.0253,485.3448,2258.9883,249651.8319,1063809.4406,951.5765,0.372205,338.96306,145.556404,319.971932,179.21568,349.291724,0.041194,-0.621288,733.722,home,0,0
58,58.0,4.0,4.32,5323.6445,3610.1314,5047.2759,3568.5443,407.3152,104.6827,779.139,147.6428,166.4026,155.9565,96870.9973,18970.3573,280.3215,0.202053,335.906521,250.882428,296.303723,246.937959,388.449727,0.054939,-0.402882,732.722,home,0,0
59,59.0,3.28,3.84,5240.993,3573.3853,5059.8187,3527.4736,315.9695,98.0241,568.9941,144.3544,132.1583,124.4939,42037.9086,7456.8772,202.483,0.171723,340.095512,224.139714,304.687785,238.053198,394.008724,0.054691,-0.422943,731.722,home,0,0
60,60.0,1.0,0.4,5154.1119,3609.1531,5478.3608,3532.1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.4218,0.017448,336.125999,233.298701,359.785467,247.073363,403.122812,0.067073,-0.312507,730.722,home,0,0
61,61.0,1.0,0.4,5149.6525,3599.1081,5183.2423,3539.9368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6474,0.0,287.337179,231.921105,346.314918,230.666455,367.042883,0.062557,-0.415708,729.722,home,0,0
62,62.0,4.12,4.04,3812.1285,3506.1961,3523.293,3897.4866,1371.0301,1007.6425,1539.8786,1523.535,1903.4319,1045.8284,3283914.6509,1764860.649,616.3725,0.415155,383.557197,326.810109,475.444486,341.759448,373.031771,0.100685,0.089013,728.722,home,0,0
63,63.0,5.4,4.88,2700.6353,3466.0123,2659.208,3865.1698,2309.7077,1682.9895,2514.819,2990.2945,3767.6352,1198.2304,9202782.2315,3249070.707,693.8836,0.530052,475.957529,380.977726,486.19983,479.036858,319.466422,0.109215,0.312684,727.722,home,0,0
64,64.0,5.08,4.84,2536.6468,2909.2012,3014.6501,3325.8731,1735.9778,1872.4687,1768.9146,3324.9702,3115.2736,1547.0326,5649097.633,4039468.5165,766.0655,0.554315,472.36518,365.517978,497.602074,484.712829,314.212068,0.103235,0.268608,726.722,home,0,0
65,65.0,4.44,5.0,2349.7204,2914.4867,2983.0191,2829.2073,2644.3042,2022.3535,1259.1288,2575.6247,5388.0563,3158.5576,4623561.3494,5020899.7326,715.1409,0.564126,518.982657,346.347213,510.998946,556.765964,267.218954,0.095726,0.268043,725.722,home,0,0
66,66.0,3.16,5.0,2224.6451,2323.9148,2804.4971,2825.3397,2108.0499,1773.1339,937.7695,2090.8629,3828.0064,2999.3818,2327878.0038,3437277.5385,958.8519,0.541321,528.858002,367.170701,540.802503,599.563769,285.686497,0.096367,0.348368,724.722,home,0,0
67,67.0,2.88,4.88,2209.4024,2649.5867,2655.8631,3357.6146,1251.8591,1225.6096,1272.7953,2028.9501,1887.7829,1472.3483,1275551.5436,1932492.663,910.7375,0.477865,585.948826,404.210377,559.061665,556.501561,220.097477,0.102259,0.40852,723.722,home,0,0
68,68.0,2.68,4.4,2496.1321,3025.4057,2679.6037,3376.0278,1809.9415,1294.4016,1908.4815,1596.7689,2509.725,2118.6101,3668055.2819,2483636.1003,1056.1992,0.430212,614.960675,299.257214,584.171948,520.081429,167.518145,0.090009,0.230476,722.722,home,0,0
69,69.0,2.96,4.0,5081.7697,2770.4564,2748.8043,3345.8022,4353.731,1369.9014,7296.9918,1377.7217,2138.4128,2535.8671,11958307.6416,2619076.0172,2456.6423,0.441801,860.205051,306.141332,1102.008481,541.65731,299.778611,0.088135,0.775603,721.722,home,0,0
70,70.0,2.96,4.0,5233.7963,2400.1392,2693.929,3018.0781,4462.2406,1380.0951,7420.5577,1472.4923,2335.4844,2498.6391,13352342.7928,2761984.8782,2650.0041,0.438708,839.459064,297.358296,1057.465662,536.698931,304.820916,0.073017,0.645905,720.722,home,0,0
71,71.0,2.84,5.28,2412.7457,3600.6503,2516.4836,2756.5381,1774.6971,1662.7185,503.119,2470.1422,3349.3947,2487.532,348951.1241,5124658.3921,1057.4094,0.498288,1108.213421,325.620631,1749.209528,636.46392,436.802943,0.07723,1.39321,719.722,home,0,0
72,72.0,3.0,6.56,1870.7075,3610.4159,1645.8967,3057.2503,1066.6728,1015.6334,252.7905,1725.6597,2068.1734,1438.4117,347754.7561,2235948.2901,600.7492,0.35753,1041.912837,289.564893,1620.25452,558.55867,428.096456,0.049791,1.042775,718.722,home,0,0
73,73.0,3.0,6.8,1604.9299,3237.3068,1270.0974,2801.6423,1104.5408,935.5067,273.4951,1386.0294,2127.3148,1575.2374,412423.8425,1652866.4621,565.0964,0.308453,951.831862,230.042859,1524.830941,445.845747,423.91063,0.043209,0.764752,717.722,home,0,0
74,74.0,3.0,7.0,1537.238,3437.6356,1202.1853,3195.0193,1069.6341,695.048,199.174,1211.7563,2033.4776,975.412,233139.0351,1167189.2517,416.3108,0.220388,897.949536,235.140806,1457.672616,429.805487,431.571,0.049589,0.72189,716.722,home,0,0
75,75.0,3.0,7.0,1446.1145,3234.3826,1169.3163,3146.1162,1379.2186,745.5318,207.2797,1337.1765,2565.0678,1056.1659,184966.8776,1152222.1927,291.5982,0.337108,838.075349,225.200705,1407.504603,367.412956,438.949801,0.06028,0.666109,715.722,home,0,0
76,76.0,3.0,7.0,1407.2402,3164.8043,1243.9335,3244.7578,1370.8902,738.0824,268.257,1308.1759,2504.8224,1037.0398,53228.1207,1134820.5739,185.7644,0.375242,785.282757,201.023693,1381.4664,321.836834,425.162076,0.061813,0.562108,714.722,home,0,0
77,77.0,3.0,6.96,1234.302,3025.3238,1235.8441,3112.5979,1534.384,884.8327,258.3825,1379.2646,2775.0399,1426.164,45975.8029,1582568.9108,94.2043,0.366188,716.013071,160.94629,1348.95127,322.754418,429.506638,0.056372,0.425157,713.722,home,0,0
78,78.0,3.0,6.08,1457.0376,3388.9878,1576.3072,3048.7835,2209.4935,1355.9178,648.1427,1002.6524,3959.8516,2998.3063,199260.0913,2429101.7525,362.9545,0.477246,727.715776,201.175599,1324.358675,317.197521,441.835486,0.062713,0.498355,712.722,home,0,0
79,79.0,3.12,6.0,1588.1881,3093.2232,1537.0938,2908.955,2274.6828,1399.472,609.7252,669.0992,4133.191,3209.1459,506783.7058,2181027.3404,353.527,0.381469,479.855763,197.981043,789.349403,328.648117,302.733937,0.071132,-0.003856,711.722,home,0,0
80,80.0,4.36,5.24,2047.5609,2420.9614,1362.9494,3031.7842,2706.1371,1209.1217,1890.3858,774.3775,4718.4533,2503.5156,5924702.1573,1805015.2603,1133.3469,0.433965,512.15023,215.996699,905.05888,329.698891,361.379751,0.076072,0.158628,710.722,home,0,0
81,81.0,5.28,5.88,3180.9488,3015.5918,1719.9686,3015.3925,3039.5011,1238.9614,4645.6607,1096.982,4294.0244,2405.5253,17139936.9934,3038729.8282,1535.4804,0.533362,276.732269,190.718335,488.842505,262.194349,242.333638,0.080054,-0.351352,709.722,home,0,0
82,82.0,4.12,7.0,4088.9226,3890.0376,3056.2136,2902.0725,3633.6134,2547.1124,5598.1092,3687.6266,4147.6879,3425.1834,19134934.3581,14515869.7632,1580.4331,0.605388,265.341075,256.824925,559.0545,446.810565,201.162887,0.07318,-0.223441,708.722,home,0,0
83,83.0,5.56,7.0,3678.1243,3583.5488,2811.454,3838.26,2762.9031,1770.8,3839.5101,2541.0219,5044.8665,2570.6151,16286419.6201,6324379.4405,959.4078,0.664227,348.625306,326.443502,732.843951,527.508007,259.700137,0.074157,0.080346,707.722,home,0,0
84,84.0,6.0,7.0,3618.984,3212.9949,2721.4709,3759.1807,2961.1659,1731.0499,3716.6824,2415.8197,5553.1113,2528.8429,18712453.8137,6020220.1234,1050.8139,0.643231,364.960915,306.372643,737.694616,522.600922,253.962187,0.06745,0.035091,706.722,home,0,0
85,85.0,5.12,6.96,3809.2658,2483.8574,2694.1076,3611.0498,3011.3062,1756.7583,3868.3375,2349.4506,5328.4388,2510.8966,17016974.2189,6100155.3873,1589.3547,0.621688,339.016487,303.895102,752.049562,516.695811,295.34501,0.057932,-0.01263,705.722,home,0,0
86,86.0,4.6,7.0,4204.2762,2298.4061,2771.2995,3466.2093,2985.3756,1772.3035,3836.2676,2318.6024,4954.8313,2379.0288,15688059.8093,6441242.7889,1875.7109,0.616321,340.776708,304.70467,749.158824,516.88058,313.397247,0.054655,-0.019108,704.722,home,0,0
87,87.0,2.12,7.0,5405.2093,2591.262,3218.1994,3216.4981,2613.186,2435.4273,2857.3896,3381.8266,2978.4584,2232.867,2257501.8992,8462469.7968,2680.8783,0.561219,361.646274,356.342026,846.059167,616.094137,384.757974,0.05926,0.216018,703.722,home,0,0
88,88.0,2.6,0.56,5240.3535,4950.0753,3605.3687,2960.322,2572.9754,3151.0791,3704.2626,4567.0269,2800.8607,1891.6221,4659420.814,10043959.7302,3880.1001,0.335798,298.156394,380.798695,891.770437,696.952939,477.805136,0.070696,0.370652,702.722,home,0,0
89,89.0,2.6,0.0,4998.136,5713.7427,,,1718.1301,,2854.2476,,1218.4727,,637760.3909,,,0.277206,377.121989,418.270299,972.930172,737.33069,529.847085,0.066978,0.543373,701.722,home,0,0
90,90.0,2.4,0.4,5184.0727,5385.9318,2808.7965,3302.8516,2108.9156,1501.1913,3688.0538,764.2424,1462.8403,2276.9735,3141187.8829,0.0,1221.9729,0.31688,373.055103,446.760304,928.244726,816.337235,498.600478,0.065696,0.562996,700.722,home,0,0
91,91.0,1.8,2.8,1926.6886,4458.5724,2316.1357,2469.0348,623.4975,1541.9904,143.5156,713.0073,987.1771,2788.1708,0.0,1200299.864,2058.2808,0.375401,488.260513,448.130232,1007.171059,782.416061,552.872271,0.061608,0.689109,699.722,home,0,0
92,92.0,2.0,2.96,1634.4518,4737.9163,1933.3359,2513.3717,792.721,1547.3265,152.4953,873.6629,1259.0194,2831.3819,0.0,1561410.782,2249.2576,0.400649,445.771626,285.278374,912.824179,478.667439,571.125283,0.05693,0.272583,698.722,home,0,0
93,93.0,2.0,3.76,1568.6448,4406.1929,1568.4749,2036.7957,837.301,1390.9206,244.1672,603.5999,1316.3195,2816.4842,0.0,1278756.5298,2372.9858,0.384526,363.158612,207.79006,746.131463,369.099728,508.963144,0.052659,-0.070621,697.722,home,0,0
94,94.0,2.0,4.0,1643.6334,4312.1878,1523.9444,2104.5717,901.3478,1302.6527,348.7453,454.9225,1399.263,2664.168,0.0,936057.5205,2211.4312,0.359741,349.737007,213.854785,744.306503,372.034125,517.731704,0.053038,-0.06822,696.722,home,0,0
95,95.0,1.4,5.0,2404.7048,4029.3813,1724.6786,2599.3013,898.0172,1598.4136,1232.7549,472.8688,473.2253,3538.5886,0.0,1436444.8002,1999.4987,0.358461,345.056035,247.611347,817.54195,365.981279,476.905656,0.051011,-0.042992,695.722,home,0,0
96,96.0,2.0,5.72,5115.7699,3721.99,2672.5893,2694.2648,3492.2316,2567.5963,5491.4136,3027.5848,1008.6736,3383.7752,0.0,11056861.0614,2671.0769,0.52226,601.884411,366.816039,1240.200827,681.464753,525.058409,0.066855,0.779827,694.722,home,0,0
97,97.0,2.0,5.96,5662.9156,4152.6013,3509.7288,3061.2121,3789.654,2781.214,6012.2079,4253.7325,784.2967,1866.4727,0.0,8470133.2371,2414.6163,0.45643,594.4077,310.627771,1194.39246,701.830187,456.470068,0.067927,0.676426,693.722,home,0,0
