frame_index,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
51,51.0,1.0,0.0,4325.5163,2960.8844,,,0.0,,0.0,,0.0,,0.0,,,0.0,91.84986,0.0,139.143056,0.0,245.827862,0.046905,-1.09714,1278.04,home,0,0
52,52.0,3.16,1.92,3623.7806,3441.3684,1949.6152,3888.0846,980.7458,1572.8672,1944.7986,2773.9873,629.3876,822.8196,1079904.8741,1580358.2297,1344.9701,0.283177,177.875786,0.0,318.805041,0.0,245.827862,0.073478,-0.790276,1277.04,home,0,0
53,53.0,3.48,2.48,2480.1245,3763.8055,1384.5344,3765.9181,1046.3771,1333.9049,1807.3496,2137.3562,547.3036,764.2081,514283.2107,547612.0769,1114.3772,0.263086,184.193188,59.740582,321.606667,159.15778,242.019137,0.071179,-0.675505,1276.04,home,0,0
54,54.0,4.8,5.8,1441.8334,3341.5879,977.2115,3240.1952,1039.105,940.5964,1461.7207,1384.0035,1352.2267,1153.076,1618302.6373,1521858.4274,498.9395,0.306302,181.406703,126.454155,353.858038,277.996758,316.702841,0.074839,-0.492288,1275.04,home,0,0
55,55.0,6.0,8.0,1060.8836,3311.9708,727.3564,3183.0565,1089.214,797.2242,1650.5124,1152.7085,1553.0792,1092.4077,1520536.4304,1820064.5968,357.8252,0.280714,171.25832,155.1286,338.053026,324.255774,312.544351,0.063941,-0.524963,1274.04,home,0,0
56,56.0,5.84,8.28,1271.9545,3247.6672,894.6397,3108.8575,1161.2204,825.9547,1758.5657,1205.3759,1669.6981,1217.0505,1878699.2471,2015859.4323,432.5118,0.296091,169.188385,160.874699,339.501983,334.789253,252.387193,0.058773,-0.576449,1273.04,home,0,0
57,57.0,5.96,9.6,1705.4239,3405.6048,1423.3123,3049.3755,1434.9315,1355.7881,2116.9395,1979.4454,1891.348,1663.9528,3463437.092,4211273.7526,478.1828,0.37257,166.979187,266.841374,339.794513,489.603168,221.500501,0.052001,-0.474256,1272.04,home,0,0
58,58.0,6.6,9.24,1955.078,3258.3223,1564.2863,3061.8146,1569.0664,1082.4985,1425.2531,1565.077,2947.72,1865.5567,4465338.4535,3926279.3274,489.071,0.501252,158.361059,267.916078,377.478175,477.064048,186.398438,0.059261,-0.446787,1271.04,home,0,0
59,59.0,5.56,8.64,2458.9474,3348.5811,1628.2673,2983.2291,1404.2837,902.0363,2407.7533,1782.2785,1624.8933,939.8718,3472094.2269,2346506.4155,921.9464,0.427523,174.839332,255.422669,475.728204,439.940834,221.609435,0.066634,-0.350855,1270.04,home,0,0
60,60.0,6.0,9.0,2465.2443,3167.1389,1580.1069,2829.5675,1748.521,998.9898,2987.1766,1866.6621,2478.1406,1354.5135,7190072.1798,3532758.967,949.0336,0.483836,209.263063,235.614025,533.670529,395.496171,197.294154,0.072265,-0.311878,1269.04,home,0,0
61,61.0,6.0,8.88,1958.435,3334.8051,1455.7313,3108.9463,1340.3132,817.7485,2213.6748,1353.7741,2084.2851,1102.2412,3963454.6969,2385711.8687,554.6186,0.397677,250.083839,229.572609,611.020705,408.539707,219.196468,0.080881,-0.178527,1268.04,home,0,0
62,62.0,5.88,8.0,2336.977,3011.986,1426.1173,3161.7707,2221.3481,1025.1816,3732.4392,1167.5914,3105.1876,1875.3788,10484754.4171,2646977.6135,927.1779,0.535234,240.112747,227.358656,568.417275,386.304005,234.532748,0.066319,-0.290954,1267.04,home,0,0
63,63.0,5.12,8.56,1830.1893,2661.2857,1314.7935,3099.4534,2185.1341,1100.0336,2598.8092,1045.358,3486.2588,2274.9038,8665065.6184,3075205.8841,692.4237,0.470085,237.171021,210.947629,668.035367,334.864231,234.948867,0.070825,-0.254216,1266.04,home,0,0
64,64.0,5.2,9.08,1832.1342,2424.8548,1424.7241,2704.9267,1741.4662,1080.0252,2236.3929,1032.2538,2576.1245,2329.4488,5544027.0155,2719886.9744,547.3917,0.42106,280.810599,173.617628,669.714114,260.839382,187.908305,0.071406,-0.304177,1265.04,home,0,0
65,65.0,5.36,8.76,1803.5389,2355.7943,1564.4133,2823.0167,1293.5259,1196.3273,1546.0341,1129.2292,2058.429,2576.1371,2765703.7095,2927858.3211,533.2388,0.422983,320.59373,170.910615,719.870825,247.407406,175.212165,0.069039,-0.273249,1264.04,home,0,0
66,66.0,4.72,7.0,1828.9449,2603.4295,1371.6149,2857.4254,1389.1103,958.3404,1906.2752,1457.1612,1597.5697,1360.87,2598105.4129,1983493.4418,617.7296,0.339156,322.951526,191.836252,745.089609,274.933869,176.192593,0.075884,-0.191458,1263.04,home,0,0
67,67.0,4.64,5.12,951.2202,2888.3143,907.9052,3296.9242,893.724,796.7113,589.4234,1119.7804,1546.0042,1254.5785,667594.9413,1221641.3262,501.0107,0.260549,345.119045,155.015827,840.937411,231.264992,183.297375,0.076097,-0.167782,1262.04,home,0,0
68,68.0,4.68,4.52,572.3406,3563.139,589.1068,3989.5301,738.4131,650.1685,588.0842,918.5269,1222.2881,942.9297,351560.8172,802356.0733,447.241,0.216294,347.236649,142.341146,771.902685,209.953491,187.585541,0.067655,-0.2651,1261.04,home,0,0
69,69.0,3.2,4.92,515.5755,3622.4723,554.4262,4022.6726,486.2904,842.6592,459.4862,1099.3037,761.151,1398.7383,138775.0417,1350657.3869,429.3974,0.201066,355.970648,143.544,686.51246,206.311013,146.082354,0.061804,-0.357048,1260.04,home,0,0
70,70.0,3.0,4.08,706.1207,3559.6394,549.3397,4363.5384,334.1644,820.0869,400.2108,1202.0935,487.5141,1193.7876,132666.2102,1243030.9674,832.5354,0.163433,336.759515,136.105883,634.497672,208.15164,183.687437,0.059936,-0.394757,1259.04,home,0,0
71,71.0,1.84,1.56,1644.6631,4899.3389,636.8392,4535.4943,218.8535,827.9645,227.4035,1204.7969,349.7653,1113.587,126877.181,1075051.4332,909.6152,0.09926,307.469831,118.769515,574.428224,157.133181,151.953922,0.057738,-0.516943,1258.04,home,0,0
72,72.0,1.04,0.0,2188.9996,5968.9705,,,6.6748,,6.7717,,8.2584,,0.0,,,0.0,240.584206,108.918008,444.614971,153.905458,127.442216,0.053908,-0.682789,1257.04,home,0,0
73,73.0,1.0,0.0,2132.3792,6021.4594,,,0.0,,0.0,,0.0,,0.0,,,0.0,237.630288,113.176252,331.929146,157.864467,114.028225,0.047393,-0.781039,1256.04,home,0,0
74,74.0,1.0,0.0,2124.0674,6024.8842,,,0.0,,0.0,,0.0,,0.0,,,0.0,193.2635,126.485938,295.687515,178.544509,109.599109,0.042491,-0.844799,1255.04,home,0,0
75,75.0,1.0,0.0,2111.3076,6040.005,,,0.0,,0.0,,0.0,,0.0,,,0.0,148.469472,128.183247,226.651635,192.139374,125.506816,0.042298,-0.902399,1254.04,home,0,0
76,76.0,3.28,5.12,2058.4598,3923.1815,1478.3071,3256.5249,1008.7719,778.2949,1691.7133,1307.1571,1303.7292,978.0602,2033475.1413,1651551.2441,701.2935,0.378075,239.788223,106.222523,359.798852,164.980843,133.710016,0.071723,-0.625992,1253.04,home,0,0
77,77.0,5.0,8.0,2181.4321,3703.4658,1544.3997,3213.4676,1109.0363,772.1062,1968.0915,1557.1064,1348.9581,883.8351,2361835.1083,1518019.6483,806.9227,0.420544,200.276032,75.134431,255.751488,147.494549,131.492065,0.068109,-0.766155,1252.04,home,0,0
78,78.0,5.0,8.0,2218.9773,3703.0682,1575.7898,3228.7272,1281.408,825.0443,2434.1193,1783.2396,1395.3873,878.8779,3144819.8788,1604604.021,802.6388,0.413417,201.982113,56.413485,302.220353,152.470502,121.594883,0.064396,-0.777985,1251.04,home,0,0
79,79.0,5.0,8.0,2075.2072,3727.8848,1468.2601,3291.1974,1221.729,738.8672,2280.035,1530.7388,1456.8467,780.4218,2845236.0448,1308079.1515,748.3365,0.397626,182.73774,35.150758,304.768982,166.815317,128.886637,0.064453,-0.798135,1250.04,home,0,0
80,80.0,4.96,8.44,1762.5084,3377.0724,1162.1092,3065.8632,1040.9214,671.3618,1791.5384,1020.9889,1368.2659,1106.2686,2118094.3718,1371004.386,677.4646,0.304231,185.605907,44.137363,347.691101,248.207339,62.433415,0.070029,-0.7336,1249.04,home,0,0
81,81.0,5.28,9.0,1929.2657,2827.0808,1273.0212,2909.2466,1669.5894,851.5205,2539.2193,975.2533,2285.2516,1551.0316,5257918.7219,2380773.1766,675.1358,0.403134,236.94162,78.593578,405.178457,256.813768,47.483212,0.073502,-0.619654,1248.04,home,0,0
82,82.0,5.0,9.0,1831.2958,2685.3464,1221.8238,2900.8813,1621.1789,877.6721,2029.4451,912.8725,2396.9494,1715.0773,5117530.1479,2283171.0172,646.8175,0.387311,220.56481,69.853252,434.092688,224.408272,44.289059,0.065158,-0.686587,1247.04,home,0,0
83,83.0,5.0,9.24,1823.6633,2929.0396,1276.4313,3029.7917,1341.9551,924.1998,1541.9468,956.5846,2007.8616,1834.5329,3788321.5924,2375720.8963,562.8906,0.412487,247.819708,66.521026,482.165346,198.594527,49.951604,0.067676,-0.637387,1246.04,home,0,0
84,84.0,4.92,9.36,1897.0471,2870.1936,1233.6387,2915.5828,1609.4468,1111.3978,2218.8456,1231.3017,1906.6622,2169.4996,5202703.6715,3396135.8204,675.9305,0.46324,274.568883,81.605658,549.855225,208.109855,57.837642,0.072751,-0.532219,1245.04,home,0,0
85,85.0,4.0,9.08,1130.7236,3189.3458,1064.706,3082.3859,982.0697,965.3976,801.3343,1017.1414,1725.566,1954.2731,912932.0403,2308363.332,134.1619,0.289241,337.306593,88.760612,691.606355,208.782124,111.607755,0.090151,-0.278497,1244.04,home,0,0
86,86.0,3.24,8.44,747.3426,3512.7835,892.957,3130.9829,1067.5426,1164.1372,821.7397,1252.0355,1792.0721,2365.2855,569673.5003,2609137.5057,449.0298,0.307272,244.976693,99.758508,524.475567,211.393318,131.933775,0.054147,-0.613615,1243.04,home,0,0
87,87.0,2.96,7.28,456.7586,4077.8024,624.4703,3652.8207,984.5115,976.4279,578.4273,1009.6678,1720.2884,1949.5797,54916.3209,1568146.9945,457.6736,0.275639,243.253365,117.910571,521.168999,210.635159,122.235241,0.053063,-0.613879,1242.04,home,0,0
88,88.0,0.6,2.92,861.7688,4425.0409,861.3329,4195.4849,102.2429,1604.6232,12.9359,1429.6363,163.0751,3157.7549,0.0,3416346.5817,881.1397,0.253461,314.243056,175.436295,531.115346,230.018694,164.153463,0.054568,-0.465314,1241.04,home,0,0
89,89.0,1.0,0.0,726.8561,7425.3471,,,0.0,,0.0,,0.0,,0.0,,,0.0,318.499444,185.35398,517.000508,227.520678,176.359145,0.078335,-0.328855,1240.04,home,0,0
90,90.0,1.36,0.56,927.3567,7290.4612,2424.7317,6404.6392,267.531,0.0,364.6004,0.0,224.0216,0.0,0.0,0.0,1617.7401,0.140199,327.171781,200.085056,504.610886,192.242023,189.545052,0.083016,-0.301232,1239.04,home,0,0
91,91.0,2.0,1.0,1044.2479,7235.0448,2399.9727,6417.6571,394.1221,0.0,528.3052,0.0,344.3014,0.0,0.0,0.0,1583.1084,0.200284,276.964087,177.565222,446.213285,186.525079,193.58291,0.079134,-0.412042,1238.04,home,0,0
92,92.0,1.08,1.04,794.3868,7392.5608,2214.0359,6540.3163,32.6689,8.2886,43.8377,11.4431,28.4682,6.7029,0.0,0.0,1656.0803,0.207242,308.268352,175.332339,443.682623,180.157865,199.164612,0.078247,-0.39416,1237.04,home,0,0
93,93.0,1.84,0.28,1884.1108,6745.9481,1675.5609,6866.4395,580.1888,0.0,786.5072,0.0,492.9235,0.0,0.0,0.0,543.0746,0.206529,335.09796,170.55245,469.199745,176.124242,327.799466,0.075801,-0.308228,1236.04,home,0,0
94,94.0,1.8,0.0,1926.3438,6710.2274,,,513.474,,698.8662,,431.2122,,0.0,,,0.174483,315.02027,168.174502,410.273966,162.039541,358.479403,0.07393,-0.35759,1235.04,home,0,0
95,95.0,1.72,0.0,1766.8527,6793.8817,,,682.0314,,943.0519,,548.9877,,0.0,,,0.157035,269.138304,171.870212,292.941402,153.352752,327.931193,0.058275,-0.558117,1234.04,home,0,0
96,96.0,2.08,0.0,1598.9438,6914.9591,,,745.9662,,1046.1044,,623.9089,,0.0134,,,0.181782,266.984492,166.496339,301.206112,137.04449,330.543842,0.058947,-0.562523,1233.04,home,0,0
97,97.0,1.92,0.0,1874.0957,6732.4359,,,590.7039,,809.6035,,487.3908,,0.0,,,0.200656,274.207611,161.193103,300.524955,110.713676,411.018849,0.057671,-0.53708,1232.04,home,0,0
98,98.0,1.92,0.0,1855.987,6743.5802,,,611.3854,,840.9615,,499.4766,,0.0,,,0.200656,188.048899,5.525705,247.111626,7.628717,406.869767,0.055453,-0.821157,1231.04,home,0,0
99,99.0,4.08,8.64,4883.6306,5762.4863,5086.8894,5307.2037,788.1541,1299.3392,1305.2519,1368.183,1015.4661,2629.8454,1076350.882,3971048.8567,538.7004,0.39588,195.501485,5.525705,292.247073,7.628717,406.869767,0.049629,-0.822576,1230.04,home,0,0
100,100.0,5.0,9.0,5704.0247,6069.9494,5883.1163,5404.1005,662.1491,1035.5207,1099.7113,1316.8784,963.1657,1877.9891,996779.4857,3272496.6073,689.7084,0.409466,181.348889,70.098899,276.341094,18.547681,342.904328,0.036968,-0.888805,1229.04,home,0,0
101,101.0,3.84,8.96,5732.3784,5854.3087,5786.2825,5328.3461,567.631,930.9033,982.4437,1298.8524,578.2897,1461.5156,456976.8237,2848041.6369,533.8941,0.413004,178.141585,96.253247,271.697373,23.05418,373.199985,0.031313,-0.885114,1228.04,home,0,0
