second,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
61,61.0,0.64,0.0,11313.2997,6227.4869,,,0.0,,0.0,,0.0,,0.0,,,0.0,235.279262,158.767395,460.781051,204.787396,115.070145,0.064696,-0.54013,,,0,0
62,62.0,2.28,2.28,10349.2738,4903.1481,10720.5548,3182.6989,562.1855,1863.3399,530.1234,1401.9713,1021.8419,3788.2572,987788.2303,5112995.8197,689.1441,0.240972,273.18244,166.175887,486.652169,210.768638,123.19072,0.087474,-0.349302,,,0,0
63,63.0,4.0,6.0,10040.4076,3431.91,10828.0407,3206.5539,1182.808,1938.7095,1046.5432,1760.2108,2220.4052,4022.2337,1867437.313,7061999.3597,819.3137,0.555176,320.262049,137.49656,523.162605,247.068756,133.099326,0.111177,-0.151894,,,0,0
64,64.0,4.0,6.0,7528.1807,3379.6897,7992.7454,3286.3925,597.4164,845.6238,605.3055,708.9042,1046.0772,1739.495,726037.5986,2475766.484,485.1849,0.347078,367.149599,248.405727,553.609798,347.975477,170.894201,0.1283,0.165557,,,0,0
65,65.0,4.88,5.72,4557.9381,3113.1968,4811.6427,3434.945,1285.9029,1492.1671,2335.7434,3279.1704,635.9486,267.1826,877028.1563,1132828.2951,878.7568,0.364744,420.70377,311.358724,702.611794,656.384328,206.315794,0.128967,0.53024,,,0,0
66,66.0,4.0,5.24,6273.2387,3294.8423,7011.0931,3152.6001,1713.7387,1607.8838,941.9592,990.0669,3456.6763,3458.9713,2726447.9877,2493126.2626,887.4398,0.467517,463.171352,316.764021,785.045762,910.818597,190.408602,0.13887,0.791883,,,0,0
67,67.0,4.92,5.8,6218.0008,3984.2934,7068.8809,3760.579,2318.3154,2124.5937,1217.558,867.5626,4993.0288,4699.9833,4314849.5046,3336203.5866,940.4796,0.579687,513.986823,366.113129,791.171406,868.611344,191.401738,0.142763,0.887206,,,0,0
68,68.0,4.16,5.92,6391.7068,4552.238,6952.8829,3810.0605,1969.615,2041.3788,1222.9603,1283.4698,4071.6799,4434.7383,3426536.4593,4113377.0956,1168.5457,0.510136,543.924286,364.346545,760.274061,896.679957,197.914339,0.14812,0.942215,,,0,0
69,69.0,4.48,5.84,6307.7238,4296.2231,7033.0949,3889.9907,1979.0338,2110.4596,1217.8209,1007.7477,4144.2665,4632.5807,3274982.8196,3534432.4186,992.4318,0.511665,526.850895,365.699915,681.666682,929.190506,212.369733,0.146847,0.894993,,,0,0
70,70.0,5.68,6.44,5937.7696,4119.6744,6817.2408,3777.2711,1677.0514,2171.3007,1360.8221,1219.8827,3452.9013,4748.1148,4092148.9367,6512699.1034,1069.04,0.586531,474.963984,332.570261,581.301109,911.898072,175.04765,0.125827,0.611282,,,0,0
71,71.0,7.88,5.72,5523.7401,4079.3939,6286.0179,3858.1401,1753.1909,1941.5714,1776.8054,2047.1529,3640.9436,3701.5734,7257406.8845,6173943.4326,929.9141,0.574093,422.533981,321.14349,545.712801,902.494979,171.056352,0.115427,0.465417,,,0,0
72,72.0,8.2,4.32,3998.8716,3943.3944,3786.961,3924.0395,1597.6991,1423.6747,1750.4699,1348.7256,2976.0385,2529.284,5339742.5607,3202295.6036,687.2646,0.405409,381.864612,340.81881,495.334003,882.088212,178.215668,0.108198,0.365717,,,0,0
73,73.0,8.2,5.8,3264.7646,5099.6745,2980.2127,4493.4714,1622.1181,1928.8681,2189.147,2870.4248,3339.3905,2968.7404,6096631.5337,8809537.09,671.2839,0.492082,322.244265,383.80118,487.559735,998.434184,166.796775,0.085445,0.26178,,,0,0
74,74.0,8.28,6.16,2611.2442,5032.831,2367.3756,4433.2035,1581.1787,1731.7836,2427.4467,2728.9803,2904.1628,2699.8866,6442471.8151,7062051.593,653.4574,0.545299,267.799045,294.201053,467.265941,907.44797,135.166545,0.069957,-0.022329,,,0,0
75,75.0,6.6,5.84,2892.4442,4678.5764,2541.3379,4232.111,1882.7013,1891.3361,2915.6194,3232.8368,2434.3825,2630.8725,7700014.8837,7516532.0882,613.8586,0.520435,229.102652,245.501963,343.039407,700.806993,99.76924,0.070677,-0.290048,,,0,0
76,76.0,7.76,6.44,2893.879,4186.8139,4015.0094,4079.1973,1358.1431,3476.9008,2811.9364,7082.654,1747.3969,1822.1013,4342781.627,12575398.5917,1131.5709,0.528756,238.774892,392.486775,214.029283,856.87835,150.672166,0.061231,-0.189278,,,0,0
77,77.0,6.56,4.52,2971.8426,4139.0627,2712.3209,4540.2712,1512.5439,1765.5379,1433.8081,3369.7071,2271.4623,1323.7295,2598321.6644,2225413.7125,735.791,0.370371,193.757291,511.952075,324.282232,1215.922614,184.946164,0.065853,0.146175,,,0,0
78,78.0,7.84,4.88,2740.4492,5313.5764,2442.2842,5273.9648,1182.223,1067.8938,1034.0006,1804.8934,2202.3738,1192.6083,3679465.8418,2408700.483,508.5775,0.311456,191.919326,573.394996,363.722744,1330.813267,184.860912,0.064789,0.266952,,,0,0
79,79.0,2.32,2.44,2919.4078,4213.5044,3085.5717,4109.4763,610.2203,675.3486,679.5706,1018.4236,852.6199,531.3209,373157.4607,343880.9265,452.701,0.174353,248.177718,605.741438,398.651812,1381.888038,172.837171,0.078347,0.460863,,,0,0
80,80.0,4.2,5.96,4461.6518,4385.9863,4883.7747,4490.9256,1602.8715,1669.4515,1121.6139,1766.1828,3195.62,3234.2959,2689605.1415,5660995.017,519.411,0.458329,317.244594,699.067615,428.55602,1435.450455,171.84734,0.099258,0.761389,,,0,0
81,81.0,3.2,5.24,5303.7005,4908.2069,5612.0902,4515.2978,1527.4004,1568.5078,1318.4433,1760.5843,2597.3386,2988.3217,1654036.1037,4735278.0515,605.4221,0.460304,317.17775,686.189056,406.640635,1353.283277,166.535857,0.098211,0.68981,,,0,0
82,82.0,1.68,3.2,6132.3646,4834.4797,6333.1541,4021.9402,387.6899,1072.716,603.0654,1304.777,127.4705,1523.8618,0.0,1870771.7926,1002.132,0.263924,415.59962,683.978559,475.544875,1329.021282,181.941893,0.100981,0.838929,,,0,0
83,83.0,0.64,2.12,7253.8306,4722.2128,8065.3594,4894.8948,5.5401,1134.4424,8.4426,1653.0908,2.7008,803.2846,0.0,424434.2278,570.9319,0.165046,451.372701,639.631864,491.139453,1211.682748,223.46383,0.102201,0.822504,,,0,0
84,84.0,0.64,2.72,8505.8806,5913.0522,8431.3369,5314.9172,35.8847,2062.16,15.7026,3144.1898,55.2264,1214.2672,0.0,1383817.1506,1179.994,0.292808,450.313224,712.69517,468.035479,1346.64819,282.587385,0.109656,1.005015,,,0,0
85,85.0,1.08,3.0,8480.1138,5749.2904,9281.2945,4854.8592,55.8573,1111.2198,37.5718,1212.2331,81.0903,1706.2285,0.0,1490001.7183,1214.2857,0.324905,422.158229,791.833938,421.405139,1489.458209,282.056679,0.110379,1.084224,,,0,0
86,86.0,0.8,2.92,8316.4162,5506.1505,9465.4057,4484.8228,0.0,1233.3179,0.0,1413.213,0.0,1764.8004,0.0,1329396.9024,1570.7407,0.30592,375.288143,645.487272,414.794022,1124.57449,265.930952,0.111445,0.739834,,,0,0
87,87.0,0.4,2.68,7919.1886,5690.5996,9196.6052,4086.5274,0.0,1554.6764,0.0,2052.4185,0.0,1662.2985,0.0,1431814.8112,1881.2865,0.325006,359.84807,506.486821,276.981194,817.200345,257.40755,0.097516,0.30093,,,0,0
88,88.0,0.8,3.84,6439.0437,5692.1204,7678.9638,3892.1551,0.0,3067.8408,0.0,5307.4304,0.0,2185.0801,0.0,8946198.8988,2083.9819,0.476414,326.815987,588.038852,237.00045,986.220175,254.955739,0.106765,0.439284,,,0,0
89,89.0,0.8,4.04,7691.4481,4041.7655,8090.4057,2874.0008,0.0,2190.4161,0.0,2232.76,0.0,3435.2243,0.0,4470036.2837,1317.7123,0.407944,269.615713,636.5268,201.557445,1215.040235,325.995048,0.099901,0.512433,,,0,0
90,90.0,1.88,5.0,7216.6371,3203.2003,7592.1619,3309.0467,828.6535,1602.0598,531.0981,1722.5166,1134.615,2950.9389,0.0,2912816.1459,519.1613,0.368549,253.215945,595.952137,210.462925,1191.288648,399.179162,0.075443,0.366171,,,0,0
91,91.0,3.28,5.64,4988.2628,3002.157,5586.9115,3405.5262,1134.2185,1059.1467,1186.9098,1335.5524,1835.4051,1712.5845,1646919.4079,2113379.1649,863.4866,0.367214,276.225338,640.149078,256.361154,1229.425221,425.010582,0.075379,0.485252,,,0,0
92,92.0,5.8,7.24,5902.9974,3816.2257,6442.0235,3341.3305,1991.9971,2270.2632,1451.4911,2124.9031,4375.6991,4710.4434,5660456.0203,10764020.4327,750.2487,0.595381,248.032149,711.681562,211.281502,1262.779555,396.663381,0.078558,0.504948,,,0,0
93,93.0,7.8,7.64,5611.7182,3603.9009,6230.8615,3237.8689,1814.2541,1909.9262,1657.4866,2059.5292,4390.6255,3962.6517,6471209.4557,8261711.9642,736.5444,0.618782,227.591469,741.542625,172.41877,1234.485559,354.913814,0.071011,0.406776,,,0,0
94,94.0,6.28,7.36,5517.2195,2719.6375,6115.6989,2940.6889,1331.1888,1626.6987,1453.8976,1943.4879,2650.4049,3241.0622,3452280.9223,6265742.0414,671.4591,0.544609,272.863536,677.093626,192.051667,1096.979801,300.516138,0.065652,0.28521,,,0,0
95,95.0,6.12,7.72,5447.2935,2462.7473,5938.5847,2874.3333,1287.013,1656.7985,1297.9512,1934.6968,2574.366,3370.9601,3271345.3377,6278461.375,659.2964,0.532863,275.283851,585.009598,205.459383,904.663234,298.303241,0.063617,0.117824,,,0,0
96,96.0,6.12,6.76,5413.0289,2415.1606,6036.5551,2567.0781,1292.9187,1533.7904,1299.6865,1567.2366,2543.7845,3173.674,3250357.1571,5015257.5648,715.2326,0.515008,270.288692,585.100599,201.87573,921.311268,268.251365,0.063504,0.100804,,,0,0
97,97.0,8.0,6.2,5535.8727,3240.9466,6145.958,2493.3206,1674.3824,1317.5971,1421.8376,1384.7205,4038.4747,2590.6686,4742285.3173,3533416.3309,965.0911,0.565309,308.435057,574.58409,214.090838,875.64233,262.18264,0.066625,0.128984,,,0,0
98,98.0,7.68,6.48,5430.4717,3163.1232,6077.9762,2517.6897,1652.1428,1360.8153,1381.5244,1564.3016,3759.1283,2523.6269,4664643.7441,3995195.3884,929.8714,0.536101,310.659019,427.589477,218.122162,568.099246,245.435067,0.054405,-0.207363,,,0,0
99,99.0,6.24,5.48,5152.6062,2666.4803,5570.7996,2381.5245,1037.416,1162.2251,1332.538,1648.9959,1781.7898,1872.6097,2348568.3153,2474569.7018,522.9199,0.41782,372.131698,359.706031,223.020801,269.101629,209.503267,0.059386,-0.33415,,,0,0
