frame_index,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
16,16.0,3.0,5.08,10568.7315,4034.4506,10840.3207,4197.1401,986.2948,850.3263,1611.9502,1230.1661,916.8993,1133.2,498819.9341,1254590.2585,397.8965,0.270159,304.77582,216.250549,552.651239,432.795017,371.290717,0.073996,-0.07478,410.646,away,0,0
17,17.0,3.0,4.8,10624.5491,3843.6764,10414.1447,3731.3703,1057.6586,1174.6262,1736.8002,2142.7752,997.3338,883.3179,603561.764,1732909.4773,240.9822,0.348523,238.298361,200.012399,427.246681,435.935282,364.198668,0.054677,-0.29596,409.646,away,0,0
18,18.0,3.0,5.28,10368.4142,3860.1841,10003.2106,3515.8346,1452.1235,1922.9476,2260.057,3385.2655,1488.7687,1372.5637,1222408.9188,3271893.5207,657.9008,0.391903,272.982685,268.526433,466.32541,545.837963,400.94694,0.058922,-0.103811,408.646,away,0,0
19,19.0,2.04,4.96,9722.7972,3601.2763,9976.2289,3141.9203,1333.4825,1561.6985,1890.5967,3080.877,1146.2297,828.1214,273065.6366,2099474.8683,462.4806,0.323154,266.709996,269.462082,463.844306,446.828202,405.918439,0.055725,-0.167473,407.646,away,0,0
20,20.0,1.04,0.0,6930.4148,5551.7219,,,10.9117,,17.4555,,0.3343,,0.0,,,0.0,364.477432,243.05336,618.791125,448.158824,384.040455,0.073881,0.040214,406.646,away,0,0
21,21.0,1.12,0.0,6702.8218,5565.1091,,,78.1088,,124.748,,7.0275,,0.0,,,0.026173,291.629896,237.253927,488.219762,423.231237,386.152412,0.067342,-0.128069,405.646,away,0,0
22,22.0,1.4,0.0,6711.3162,5561.5983,,,215.2257,,356.3925,,15.0844,,1343.0228,,,0.02546,263.42182,255.95888,462.296312,435.84491,249.356115,0.06679,-0.22419,404.646,away,0,0
23,23.0,1.12,0.0,6868.2302,5551.6625,,,73.8511,,117.7135,,10.0552,,0.0,,,0.026173,247.823633,270.094538,417.113719,450.932929,268.654758,0.064444,-0.24097,403.646,away,0,0
24,24.0,3.76,4.08,599.6038,1789.4466,611.6442,1835.4801,122.4183,41.369,84.3394,48.7278,152.7217,51.2264,38032.5931,6374.4722,47.612,0.073315,243.58428,320.570952,390.084413,541.028421,248.843788,0.066528,-0.178355,402.646,away,0,0
25,25.0,1.16,1.12,147.1578,1738.6504,142.1451,1731.3777,100.0298,97.7394,124.2468,131.4199,135.9883,114.5993,13978.6593,7603.7634,9.8563,0.216445,244.746139,321.399438,382.830251,534.896456,219.654859,0.075138,-0.159418,401.646,away,0,0
26,26.0,0.0,0.0,,,,,,,,,,,,,,,258.187199,372.560209,393.511728,635.545023,201.752137,0.08128,-0.038427,400.646,away,0,0
27,27.0,1.2,2.72,8641.6273,4887.7594,8850.2296,4771.4713,422.3199,1693.513,371.8237,2280.4302,563.8544,1988.814,0.0,2537016.3814,850.4405,0.392414,281.540125,388.646955,427.094444,543.190303,216.69811,0.081644,-0.023303,399.646,away,0,0
28,28.0,1.4,2.72,10612.822,5367.8142,10626.177,4527.2442,456.2617,1293.3834,206.9229,1329.0712,699.5404,1830.2245,0.0,1597395.6979,970.4295,0.305408,236.47474,272.583014,382.299948,446.146558,117.721587,0.087097,-0.247473,398.646,away,0,0
29,29.0,1.0,3.92,11356.3311,5820.4955,11051.8757,4755.8788,0.0,848.9678,0.0,866.2389,0.0,1371.7664,0.0,952175.9489,1152.2618,0.20633,278.677332,300.305192,361.982781,498.961131,113.192292,0.090889,-0.162571,397.646,away,0,0
30,30.0,2.96,6.96,10501.7518,3601.4108,10873.9897,4413.3274,772.5057,952.5876,869.9311,1326.9363,1068.6695,1701.4783,540928.9711,2271295.1828,897.2881,0.325333,209.919188,251.133849,236.581523,489.395194,148.637625,0.06537,-0.421758,396.646,away,0,0
31,31.0,2.92,6.68,10996.0053,3021.707,11117.8195,4027.8851,921.7851,1049.3918,633.3095,1095.8237,1476.1857,2059.3835,567900.9748,2214679.3341,1017.5873,0.285391,220.179482,220.267916,252.747675,437.738686,142.969924,0.067091,-0.44861,395.646,away,0,0
32,32.0,1.28,0.92,10831.3448,3817.4833,11045.4088,4253.2398,211.5145,768.7194,229.4759,969.3856,190.8964,1053.256,74020.3736,872669.2089,2689.0922,0.091118,291.823705,230.335325,274.271308,385.855247,397.725754,0.091286,-0.136837,394.646,away,0,0
33,33.0,1.36,0.0,10752.7857,4981.3769,,,94.2409,,150.6196,,5.682,,0.0,,,0.0,288.811076,230.335325,254.293464,385.855247,397.725754,0.102587,-0.09588,393.646,away,0,0
34,34.0,2.12,1.68,10827.7808,4416.8801,11536.3534,2837.1916,335.1152,1127.5595,489.6766,1710.1916,573.2911,1665.288,1073251.1184,3739006.3493,516.7324,0.099049,312.849463,230.335325,292.503829,385.855247,397.725754,0.109075,-0.027259,392.646,away,0,0
35,35.0,7.8,7.36,11062.4866,2464.9577,11576.2703,2724.6214,1358.5678,1081.407,2328.4046,1436.7149,2286.5639,1841.502,4893707.2038,3279083.9607,586.1748,0.387576,437.982472,228.632364,517.356417,417.65268,403.006894,0.127249,0.285751,391.646,away,0,0
36,36.0,8.44,6.96,11182.2084,2383.7337,11578.0245,2697.0704,1197.8327,1036.4277,2001.0036,1358.0948,1789.5578,1816.0789,3991952.3107,2746730.7118,505.2299,0.32832,407.177201,202.396212,496.250262,369.219457,356.998039,0.119695,0.145937,390.646,away,0,0
37,37.0,8.8,7.0,11178.9079,2393.2603,11577.4767,2745.0916,1236.6509,1023.8037,2029.9836,1391.6245,1902.6597,1855.5598,4049719.6047,2593340.5429,531.9205,0.264195,370.341297,178.674686,449.523235,327.258245,315.709605,0.114138,0.005729,389.646,away,0,0
38,38.0,9.0,6.04,11138.8974,2407.4827,11414.7328,2771.578,1334.5383,1074.2236,1986.5611,1370.6211,2129.2179,2059.5147,4591309.2136,2442168.3479,458.2195,0.295695,376.735857,134.960976,437.375402,210.963786,309.923611,0.108587,-0.112458,388.646,away,0,0
39,39.0,8.4,6.0,11174.786,2448.3863,11313.8137,2636.0638,1367.4052,1235.0971,2012.7255,1563.8113,2219.4162,2422.226,4928344.2688,3001485.7077,251.3358,0.337675,334.396375,99.518205,419.299555,177.258532,313.055042,0.102877,-0.223377,387.646,away,0,0
40,40.0,8.72,6.0,11226.5345,2570.88,11152.6321,2458.8009,1473.3756,1454.6981,2148.7875,1867.1007,2758.5755,2842.8508,6563251.1395,4140520.6132,141.7658,0.373838,267.74284,114.015859,345.912633,157.582531,294.879584,0.094593,-0.360188,386.646,away,0,0
41,41.0,7.36,5.16,11282.8413,2885.0541,11067.3522,2532.8756,1212.6548,1524.9625,1995.5208,1863.911,2224.9446,2910.8566,5106983.1878,4362009.1348,381.0691,0.404594,278.886965,110.698387,337.577136,129.092166,309.755107,0.093675,-0.366984,385.646,away,0,0
42,42.0,1.0,0.0,10975.0644,4972.8993,,,0.0,,0.0,,0.0,,0.0,,,0.0,329.125385,86.416389,496.745852,129.471325,115.219423,0.114707,-0.279535,384.646,away,0,0
43,43.0,1.0,0.0,10959.654,4988.5007,,,0.0,,0.0,,0.0,,0.0,,,0.0,317.398028,86.416389,488.860227,129.471325,115.219423,0.105595,-0.33571,383.646,away,0,0
44,44.0,1.0,0.0,10913.0162,4994.2047,,,0.0,,0.0,,0.0,,0.0,,,0.0,293.310597,86.416389,454.954528,129.471325,115.219423,0.09569,-0.418337,382.646,away,0,0
45,45.0,1.44,0.0,10714.8325,4987.7755,,,253.5906,,405.6914,,5.9303,,0.0,,,0.095966,216.324408,93.127026,311.650867,105.470432,122.84891,0.076434,-0.642823,381.646,away,0,0
46,46.0,1.0,0.0,10950.832,4992.0976,,,0.0,,0.0,,0.0,,0.0,,,0.0,225.609969,102.756571,319.479906,110.840495,131.229711,0.080105,-0.599491,380.646,away,0,0
47,47.0,3.0,1.08,11111.6122,3684.2302,11225.4368,3297.2043,574.8399,1455.2066,650.2252,1391.4144,1119.4124,2428.8212,1509554.9284,460138.7245,1385.3038,0.139231,279.212141,125.289713,381.604428,130.168177,157.364497,0.087616,-0.449216,379.646,away,0,0
48,48.0,6.72,2.96,11478.541,2034.8198,11212.215,3268.0357,1247.4557,1534.1073,1336.6638,1483.3277,2475.6046,2541.3801,2925550.1467,640187.4634,1264.3187,0.329141,336.684978,132.409913,445.906039,147.895654,169.185528,0.103457,-0.276436,378.646,away,0,0
49,49.0,6.28,2.64,11488.3373,2139.1897,11000.6743,3419.3339,1178.9495,1586.76,1260.4754,1669.3758,2280.3194,2386.2973,2718905.972,674407.3548,1373.7674,0.380089,340.248906,105.354726,450.908437,146.110127,144.826781,0.104353,-0.302665,377.646,away,0,0
50,50.0,5.96,3.88,6000.0,3697.3479,6000.0,4061.9402,673.0676,316.3336,0.0,0.0003,1152.771,629.6981,0.0776,0.0762,364.5924,0.164386,380.240058,368.061067,563.349781,487.631665,369.728044,0.122307,0.360438,376.646,away,0,0
51,51.0,4.32,5.08,6000.0,3538.4388,6000.0,3765.0521,1146.229,875.4982,0.0003,0.0003,2248.8773,1784.4192,0.4254,0.3384,498.4774,0.292525,401.484128,490.286122,548.02314,486.834245,343.373479,0.132046,0.494864,375.646,away,0,0
52,52.0,2.56,3.72,6000.0,4139.9969,6000.0,3914.4293,1145.9685,1085.6244,0.0005,0.0002,1999.2842,2159.3091,0.5283,0.1384,468.16,0.314587,280.244696,434.254122,348.471084,389.467427,280.76227,0.093792,-0.005177,374.646,away,0,0
53,53.0,3.0,4.24,6000.0,4549.4777,6000.0,4483.9809,1712.0681,1476.0128,0.0004,0.0001,3171.2021,3105.1992,0.6544,0.0854,510.0836,0.346076,336.854661,426.943182,348.471094,324.556206,240.955822,0.096941,-0.003788,373.646,away,0,0
54,54.0,1.44,2.12,6484.8855,3563.1163,6469.6184,3606.6661,339.5765,947.7398,89.3798,195.4891,543.512,1551.744,0.0,0.051,779.213,0.267119,474.103827,441.418879,357.409027,306.118045,244.980623,0.104837,0.152364,372.646,away,0,0
55,55.0,2.0,1.88,8391.6125,4026.7743,8316.8833,4207.0469,643.3618,1113.9355,563.3774,923.1648,861.4817,1524.5593,0.0,0.0,224.708,0.290121,479.123291,407.01599,364.239646,358.81275,283.67117,0.097541,0.145401,371.646,away,0,0
56,56.0,2.16,1.72,8300.2501,4203.9867,8249.372,4400.1929,779.3446,1024.8231,667.6789,895.2623,1079.5678,1373.523,20594.256,0.0,300.7543,0.271249,467.36251,371.69337,334.10066,322.044943,260.601744,0.089831,0.027151,370.646,away,0,0
57,57.0,2.8,2.28,6035.3214,6012.1487,5704.4507,5381.9256,764.5382,492.3922,876.6392,569.979,1056.8214,858.6084,685314.3509,533102.3678,1707.352,0.248429,411.359167,387.767126,289.974166,322.368782,375.201339,0.07819,-0.015788,369.646,away,0,0
58,58.0,3.24,3.44,4497.0891,4692.6075,6021.0216,2729.6338,404.1715,1027.2317,554.4595,1822.5235,351.2154,564.3248,28151.5976,1317594.4611,2169.985,0.120146,380.134258,433.361002,253.548279,438.431901,409.366127,0.072027,0.021059,368.646,away,0,0
59,59.0,4.2,3.44,4927.2757,5669.8126,6871.7529,3426.337,2632.5978,2135.9352,3076.3336,3322.834,3392.2829,2264.4644,8755570.6023,2872406.5742,3145.2773,0.481866,596.126274,538.966085,498.116849,569.858146,495.950476,0.103105,0.653148,367.646,away,0,0
60,60.0,3.48,4.36,3721.5759,5338.625,5338.4572,5089.9457,2536.1306,2094.7999,1597.0407,3083.5723,4007.3525,3322.889,775883.373,5268898.4033,1679.5671,0.455659,555.184809,416.036974,519.998604,426.84677,541.603987,0.084155,0.40664,366.646,away,0,0
61,61.0,5.4,4.88,3253.3547,5135.0585,2949.0341,4829.6496,1716.3669,1136.284,1992.7241,1262.0684,2761.8474,2178.7373,4967784.0581,2545390.5732,485.1808,0.388671,589.845038,455.972108,559.56692,608.997151,647.654119,0.07804,0.6014,365.646,away,0,0
62,62.0,5.24,4.88,2881.7395,5613.6374,2511.943,4828.3901,1076.1021,1078.2446,1396.9338,950.5833,1641.5062,2135.282,1928768.4096,1932271.7585,873.9456,0.384184,653.845464,440.76343,619.145933,640.145646,683.498861,0.076282,0.696896,364.646,away,0,0
63,63.0,4.8,4.36,2866.3906,5955.0942,2610.533,5295.1796,875.8914,1197.3574,1382.8256,1407.8708,1250.8592,2104.5693,1471722.6973,2443824.5106,713.2071,0.396396,617.256577,413.635854,620.556744,685.874381,695.380357,0.074355,0.666333,363.646,away,0,0
64,64.0,5.0,3.96,3510.9803,6285.5548,3120.0344,5399.5628,1366.248,1696.9044,2507.0541,2844.0692,1708.6684,1893.938,3511003.2574,4152845.6103,975.4036,0.412576,529.043078,410.763257,724.041665,809.945316,694.687064,0.068077,0.672387,362.646,away,0,0
65,65.0,4.92,3.84,3511.2821,6319.7084,3094.7083,5516.2911,1311.0527,1634.3427,2393.6832,2860.833,1585.613,1686.6954,3252130.3805,3662850.8557,933.4798,0.413473,504.184079,400.399856,687.978995,738.854131,643.428947,0.065867,0.553873,361.646,away,0,0
66,66.0,1.48,1.56,3301.409,5898.4413,2834.037,5331.5519,1684.0936,1540.0641,2806.8402,2555.8397,633.4994,1575.1231,80258.7316,2632401.5961,752.9723,0.41851,527.889879,400.916471,718.864539,766.56321,653.87506,0.064483,0.600791,360.646,away,0,0
67,67.0,0.0,0.0,,,,,,,,,,,,,,,584.899149,386.303753,775.520568,815.594307,570.239212,0.069112,0.659508,359.646,away,0,0
68,68.0,0.0,0.0,,,,,,,,,,,,,,,612.965705,367.736791,832.188176,760.975533,583.689985,0.061716,0.643054,358.646,away,0,0
69,69.0,0.0,0.0,,,,,,,,,,,,,,,382.18561,261.884391,590.804473,655.356247,527.746811,0.018858,-0.025378,357.646,away,0,0
70,70.0,0.0,0.0,,,,,,,,,,,,,,,429.805344,298.675906,442.723069,724.705328,371.419593,0.017633,-0.095317,356.646,away,0,0
71,71.0,0.0,0.0,,,,,,,,,,,,,,,351.813671,166.707894,452.130991,505.345618,206.826238,0.007763,-0.497947,355.646,away,0,0
72,72.0,0.0,0.0,,,,,,,,,,,,,,,279.700895,193.875033,416.216157,553.810749,161.341584,0.008582,-0.551981,354.646,away,0,0
73,73.0,3.6,2.4,2625.0271,6176.6816,3009.8767,5820.7514,1313.2138,1019.0681,1685.0852,1079.7497,2155.746,1585.9203,2304421.8249,954722.6286,792.5596,0.322957,306.197599,218.795802,550.252142,585.985179,161.542598,0.007372,-0.435992,353.646,away,0,0
74,74.0,3.96,3.0,3083.616,6136.6871,4289.5477,5998.2331,1593.6407,1256.1211,2609.3238,1523.0324,2031.5361,1714.5888,4528142.1718,1966047.9155,1217.8138,0.450413,236.221014,131.297776,483.588822,255.013243,215.895177,0.044464,-0.540237,352.646,away,0,0
75,75.0,3.56,3.0,2943.7526,5976.2221,3768.4488,5963.4643,1714.8061,1199.5971,2834.1482,1245.2919,1946.8456,1870.3282,3942395.6173,1568533.1092,880.0004,0.467985,258.211071,129.285196,520.739989,342.005459,314.525048,0.050022,-0.382716,351.646,away,0,0
76,76.0,2.6,2.2,3350.7542,5379.3016,6237.5174,4459.0307,1330.9829,1494.4901,1504.0819,2592.0795,1717.8945,605.0985,1845830.2129,931766.5316,3306.4775,0.40625,261.805201,196.156678,826.376433,689.270239,1063.181595,0.068921,0.502866,350.646,away,0,0
77,77.0,2.12,2.2,5477.975,4829.1653,5626.2457,4093.3718,1715.2928,2755.2784,1934.4579,5376.5226,1062.7483,0.0,0.0,0.0,2228.0014,0.389688,292.431372,462.314596,727.37634,1213.063451,1067.005211,0.055831,0.868207,349.646,away,0,0
78,78.0,2.0,1.0,2540.4095,5426.4606,4172.7717,3520.7924,1702.0582,0.0,217.6779,0.0,2713.6241,0.0,0.0,0.0,2521.4603,0.345687,236.592015,920.907364,925.25707,2045.755276,912.295941,0.053465,1.562992,348.646,away,0,0
79,79.0,2.0,1.0,2384.9534,5285.3098,3239.4961,3435.1969,1759.5498,0.0,119.8714,0.0,2812.0336,0.0,0.0,0.0,2047.7254,0.258445,206.741954,767.422804,787.348649,1704.796064,839.202425,0.059095,1.178503,347.646,away,0,0
80,80.0,0.28,0.16,2596.2832,6322.4217,3940.5365,5536.1487,2140.5107,4463.0674,3441.6659,6550.7754,867.1919,2842.387,1770832.8161,0.0,1852.634,0.357831,231.630368,1295.372029,1149.412338,2397.078825,747.186565,0.06485,2.081616,346.646,away,0,0
81,81.0,2.6,2.52,1945.2228,6293.6816,5044.1508,5159.1297,1847.1275,4529.8774,2976.1984,7564.3189,1184.3671,2535.6408,1902634.6637,8996100.5922,3440.0128,0.463385,239.349476,1141.801772,1063.919233,2224.136906,852.210593,0.069938,1.930625,345.646,away,0,0
82,82.0,3.0,3.04,1635.4527,6348.1387,4912.6639,5563.3308,1873.0093,3535.9467,3060.7345,6530.9904,1748.4973,1567.1517,2436830.3497,6175751.1968,3377.5157,0.493446,215.630855,1125.371642,955.098885,2091.824858,764.464654,0.065508,1.712577,344.646,away,0,0
83,83.0,1.96,3.0,1308.3777,6323.9538,2692.7297,5958.1601,1146.5398,2223.2174,1736.5245,4079.4438,969.8756,1241.2793,607598.9943,1994088.3869,1542.8395,0.360294,266.714723,1144.107416,992.009993,2127.797029,871.485803,0.072272,1.8961,343.646,away,0,0
84,84.0,1.72,3.96,4234.5769,6236.9638,4683.9967,5639.1035,192.8256,1211.4095,295.6485,1172.4353,313.2871,2068.3825,308989.657,1794312.4947,965.506,0.313385,334.043453,1221.582899,1043.673737,2374.169622,886.693728,0.064217,2.120506,342.646,away,0,0
85,85.0,4.72,7.32,5634.2228,6302.6737,5485.0466,5651.1143,746.4279,1059.8479,846.5604,1445.7904,1393.2015,1799.4161,514955.9135,3145328.789,691.6925,0.27147,377.287137,1231.086656,1076.282486,2373.731082,880.293741,0.066652,2.186083,341.646,away,0,0
86,86.0,4.08,4.56,6244.8618,5840.1861,6081.0031,5625.9105,1001.6032,1091.8012,1127.9713,1333.5881,1675.469,1743.7164,1295021.1896,2264837.9232,756.696,0.296721,364.422346,1204.79268,971.416947,2250.272547,644.146382,0.063003,1.893607,340.646,away,0,0
87,87.0,2.12,2.8,5749.965,5218.6828,5457.2606,4859.1982,414.4035,447.2922,515.2435,629.9852,576.957,465.2758,486505.6408,188645.8848,666.1462,0.101942,384.711322,1143.164737,989.652123,2042.188527,545.353759,0.080825,1.801731,339.646,away,0,0
88,88.0,5.24,8.44,5277.9281,3739.4062,5319.1612,3632.5794,395.6438,340.6019,788.2306,669.4521,349.1924,388.9691,129960.8442,300562.3381,142.6588,0.158048,385.263835,878.305926,845.272836,1508.482961,568.356613,0.082035,1.296967,338.646,away,0,0
89,89.0,5.16,9.36,5064.5397,3688.6172,5132.3287,3625.2514,201.9777,254.3196,398.7812,407.5998,216.7837,274.9281,30756.9347,134827.3414,106.3868,0.127633,398.881283,886.934154,874.437117,1534.668189,524.610322,0.076353,1.289193,337.646,away,0,0
90,90.0,5.76,9.68,5076.4208,3672.9845,5226.6101,3641.1076,215.0979,363.8684,437.3548,698.9712,189.7929,276.2185,53058.4097,275346.9596,154.594,0.107674,362.097221,451.582286,546.115027,908.727787,509.921897,0.06841,0.424186,336.646,away,0,0
91,91.0,6.4,10.08,5097.0737,3645.275,5114.3416,3659.152,253.7292,231.9641,488.1919,531.466,230.7592,153.5964,114355.6859,116454.7141,61.7122,0.028423,336.622023,458.091715,504.651992,824.123959,360.472199,0.06578,0.250958,335.646,away,0,0
92,92.0,6.96,8.96,4738.2459,3639.5321,4818.0152,3635.9703,248.1316,267.8963,444.2749,469.9469,301.8801,273.1779,141961.529,153758.9323,124.7275,0.100647,334.593593,362.291878,500.590085,726.943017,360.524016,0.069996,0.147923,334.646,away,0,0
93,93.0,6.0,6.0,5159.0239,3680.3109,5302.0257,3584.1826,1333.8625,1479.2089,1370.8578,1977.4314,1597.2271,1736.2849,2725260.5199,3107409.6549,622.9967,0.33663,370.519728,352.150195,460.827374,632.536806,226.883323,0.080279,0.077014,333.646,away,0,0
94,94.0,6.32,6.48,3417.4507,4013.7856,3923.5525,3852.1964,1321.6216,1409.4552,1599.4637,2157.646,2397.4333,2229.6223,2558306.2306,2989876.4649,1078.8628,0.401479,276.372392,257.944781,339.600364,359.857413,214.73658,0.082073,-0.25605,332.646,away,0,0
95,95.0,5.4,5.28,5036.8269,3734.382,6151.9679,3315.7708,2331.7918,3009.6086,3344.8083,5467.9376,3675.8747,3478.8579,11571825.284,14426873.0915,1323.2371,0.664252,322.029174,402.803967,459.043635,663.551063,211.792655,0.104159,0.194854,331.646,away,0,0
96,96.0,4.6,5.92,1955.7771,3708.9494,1655.6895,3649.5911,1109.9728,1059.9973,1189.6578,386.6002,1649.3947,2140.3458,1930613.0079,785230.8356,574.4227,0.341156,418.693542,594.569769,646.41759,1160.464582,280.173739,0.133943,0.923238,330.646,away,0,0
97,97.0,4.8,7.72,2810.0917,3200.5117,2820.6213,3545.2918,701.5747,1442.5298,217.488,365.727,1271.6485,2867.011,99675.5147,1313041.6387,348.3466,0.339476,400.813384,568.372126,682.361791,1092.191604,293.726372,0.114634,0.791565,329.646,away,0,0
98,98.0,2.56,6.6,2823.826,3347.1017,2759.2306,3435.523,775.8829,1443.7492,223.035,446.8049,1372.6663,3105.2891,92477.3906,1449320.644,631.5547,0.382702,406.368226,557.82503,655.617786,1096.352699,269.698443,0.113346,0.756695,328.646,away,0,0
99,99.0,3.36,4.96,5486.5984,4380.4038,5467.1504,4284.9186,255.997,191.428,160.0746,126.0154,422.2246,279.4383,39227.0622,31185.1976,118.1757,0.059247,438.990196,674.428924,622.968894,1102.24642,317.409142,0.14265,1.025083,327.646,away,0,0
100,100.0,3.8,4.16,5575.6499,2253.419,5653.794,2180.353,727.618,1005.5686,665.8001,784.3352,1112.4011,1838.9841,492509.0988,1229533.0221,279.6105,0.320145,484.840271,744.888111,669.684088,1138.941261,328.7319,0.166743,1.276344,326.646,away,0,0
101,101.0,3.8,4.68,5677.8127,1870.543,5842.1612,1964.1169,794.8985,1382.3831,698.2533,1162.2987,1389.4894,2688.1912,653745.505,1726489.0753,313.5816,0.382405,487.705199,769.379136,667.845691,1159.987091,322.840831,0.165044,1.295074,325.646,away,0,0
