frame_index,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
16,16.0,3.0,1.0,2553.3411,3991.5091,3628.6417,6023.6196,1073.8939,0.0,1310.1696,0.0,1431.0207,0.0,1415197.447,0.0,2304.7046,0.392588,447.407595,263.624468,711.373802,328.623299,479.628343,0.0842,0.189464,136.023,away,0,0
17,17.0,2.64,0.84,2064.2057,4052.9065,3155.5852,5408.2988,849.9194,0.0,1005.3786,0.0,1108.8223,0.0,988895.5762,0.0,2044.7291,0.381683,393.185793,206.989288,680.172423,269.457186,352.871476,0.079216,-0.023763,135.023,away,0,0
18,18.0,1.0,0.0,2682.4559,6252.104,,,0.0,,0.0,,0.0,,0.0,,,0.0,420.217966,173.452023,763.964511,262.303004,390.581696,0.11025,0.185253,134.023,away,0,0
19,19.0,1.0,0.0,2645.9512,6269.4014,,,0.0,,0.0,,0.0,,0.0,,,0.0,359.214599,147.655929,636.480107,290.138793,394.417674,0.104556,0.041112,133.023,away,0,0
20,20.0,0.92,0.0,2688.4239,6257.7392,,,0.0,,0.0,,0.0,,0.0,,,0.0,295.337753,161.36374,533.877441,327.20179,328.583296,0.094823,-0.116612,132.023,away,0,0
21,21.0,1.0,0.0,2589.1533,6308.8434,,,0.0,,0.0,,0.0,,0.0,,,0.0,266.664391,156.016445,454.700912,259.846334,390.163061,0.08113,-0.248673,131.023,away,0,0
22,22.0,1.0,0.0,2662.3837,6278.4366,,,0.0,,0.0,,0.0,,0.0,,,0.0,260.217297,101.812526,444.824285,201.894591,393.464925,0.075735,-0.346907,130.023,away,0,0
23,23.0,0.96,0.32,2904.5812,6163.1316,2878.04,6174.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0504,0.0,255.773922,0.0,394.310043,0.0,159.372754,0.064595,-0.709507,129.023,away,0,0
24,24.0,0.68,1.0,1936.6532,4902.9167,2950.6031,6130.4392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.907,0.078518,204.782767,0.0,285.431359,0.0,651.867398,0.063818,-0.558108,128.023,away,0,0
25,25.0,1.24,1.0,2835.7373,5058.3319,2801.9333,6203.2538,578.3276,0.0,92.8278,0.0,918.6603,0.0,0.0,0.0,1422.4916,0.11501,181.701798,0.0,158.607233,0.0,642.004404,0.055122,-0.687856,127.023,away,0,0
26,26.0,2.24,3.36,1555.6459,3779.3512,1289.0702,2345.3562,1242.4867,1252.3346,1714.2981,1056.2631,1515.138,2359.7743,1711519.2758,1632582.5675,1840.1032,0.324452,231.63806,313.083647,302.446771,264.06577,731.71478,0.071704,-0.114571,126.023,away,0,0
27,27.0,3.4,3.84,2071.5539,1975.0289,1913.8798,1487.328,854.4199,419.1134,593.1225,299.3458,1460.803,793.6413,292952.7844,430872.4932,645.5304,0.206489,248.047299,521.388956,384.08522,453.295091,965.364103,0.08241,0.339227,125.023,away,0,0
28,28.0,4.0,4.08,412.1142,2616.4868,396.0752,2650.4912,433.1856,95.6968,556.2202,104.1609,672.3642,153.3242,88265.7343,4115.6286,46.219,0.0,205.178782,481.794471,287.237597,401.673056,892.153563,0.06489,0.082796,124.023,away,0,0
29,29.0,3.24,5.0,1681.6511,1445.0074,1730.9796,1698.8868,426.167,55.0731,215.856,44.0546,727.3632,104.7873,37345.9864,2970.401,259.3603,0.098707,205.880641,408.266017,321.274013,344.745253,778.984863,0.074761,0.015247,123.023,away,0,0
30,30.0,2.44,5.0,2627.8568,1720.7343,2668.2878,1868.6633,224.8166,49.0709,95.5416,50.8271,366.3275,76.2643,10406.0287,2265.1498,163.0184,0.083135,226.015686,350.799749,333.305455,296.463427,681.464444,0.076318,-0.065876,122.023,away,0,0
31,31.0,3.36,4.56,5078.1572,3522.9891,5111.4226,3502.9728,29.6114,95.9428,44.6455,154.9556,35.013,34.2812,606.1588,2816.0095,46.3536,0.085359,245.536203,312.808763,338.395068,272.421562,610.864486,0.076541,-0.119617,121.023,away,0,0
32,32.0,3.88,3.4,3446.9153,2637.196,3315.7614,2130.6235,914.1222,223.0684,503.9646,105.0728,1842.6939,395.4283,172511.4637,10530.6336,523.3361,0.270143,333.987283,292.177297,384.326978,247.695032,595.988704,0.095019,0.031929,120.023,away,0,0
33,33.0,4.16,3.8,4631.1991,3422.5121,4449.1368,3076.4456,514.3464,171.0836,585.2252,169.93,615.1271,273.2942,114137.7209,3282.2445,426.2501,0.120997,373.964867,268.158042,392.453041,229.411243,546.098431,0.109934,0.091117,119.023,away,0,0
34,34.0,1.8,3.08,4591.5318,4965.5474,4926.1666,4270.2176,932.3361,1127.4569,369.0895,826.0135,1485.3324,1914.3834,411819.5108,1018287.2676,789.2449,0.216859,415.763839,363.79537,414.066607,295.019597,418.712239,0.111668,0.174432,118.023,away,0,0
35,35.0,2.2,3.52,4881.1529,5079.4296,5175.8557,4694.3997,1019.2169,1275.2937,1062.1005,1283.7453,1571.387,2124.5694,1261607.2116,2070907.1203,727.2791,0.256473,366.619158,378.579049,474.084925,340.792777,363.667275,0.11198,0.169461,117.023,away,0,0
36,36.0,3.6,3.52,3771.1093,3716.3664,3755.2287,3516.1254,311.0168,929.3468,237.7248,436.1834,537.5171,1719.0354,20284.2215,37697.9781,249.45,0.182048,371.023267,287.940284,394.375464,319.92266,369.68903,0.098479,-0.002637,116.023,away,0,0
37,37.0,1.2,2.2,4940.7741,3972.2777,3682.4795,3341.9148,55.4917,224.4115,30.19,166.282,111.944,373.5897,3649.7136,36972.3812,1444.2423,0.130218,357.76909,275.111685,303.011389,271.221074,369.710977,0.091865,-0.121936,115.023,away,0,0
38,38.0,1.4,1.8,4586.0397,4789.7155,6216.0579,5039.3678,385.0473,568.0306,49.8465,788.4513,613.9456,678.8555,0.0,993471.4466,1666.5089,0.333432,348.601224,277.131938,301.286799,313.919518,332.0065,0.091538,-0.130618,114.023,away,0,0
39,39.0,1.0,1.0,4681.2909,4223.5175,5921.3663,4295.6555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.6182,0.069793,386.404091,329.872618,272.235028,386.754027,352.781431,0.108031,0.04549,113.023,away,0,0
40,40.0,1.6,2.32,3749.85,3646.3276,6114.4167,4426.4312,131.8164,2171.8692,56.7961,2978.2615,253.5135,1604.493,19117.1307,47465.8963,2589.1748,0.20382,379.450683,546.45932,265.8832,683.902931,477.502894,0.119876,0.440251,112.023,away,0,0
41,41.0,3.24,4.92,2886.2208,3707.2126,3046.2516,4431.1402,396.4146,1182.44,179.8117,559.6273,751.1474,2424.0159,52313.7778,247053.713,741.4264,0.310172,386.389986,640.715051,273.095139,915.353507,650.611252,0.130289,0.756349,111.023,away,0,0
42,42.0,3.0,4.52,2871.9301,3649.8453,2929.5493,3944.7553,158.4913,1005.6674,112.2059,417.0139,283.0974,1813.7939,16517.2823,123483.3152,466.989,0.243077,321.73123,645.679749,233.923801,924.626562,630.356753,0.11852,0.624586,110.023,away,0,0
43,43.0,1.4,2.76,3030.0553,4648.2016,2641.6789,3030.7958,425.2312,1994.4051,86.2893,1016.2648,680.785,4012.4614,6122.1016,443051.5893,1663.6312,0.307876,308.427632,739.355041,228.389405,978.065933,740.312378,0.110085,0.7143,109.023,away,0,0
44,44.0,4.0,6.0,5233.296,3698.7154,5099.0424,3613.6116,351.8162,82.2736,599.4183,161.1761,240.2534,86.7917,5753.5246,14127.8997,159.1293,0.0,273.970162,834.930862,258.088742,997.966441,854.463095,0.131287,0.939443,108.023,away,0,0
45,45.0,2.8,3.8,6019.8502,4495.2854,4178.1871,3858.1462,342.6874,98.2045,566.0642,194.3493,240.751,74.8458,7774.8441,19929.6573,1747.1457,0.088628,266.194949,821.740277,192.123052,955.510577,1007.068164,0.136188,0.974001,107.023,away,0,0
46,46.0,2.8,3.8,4377.4044,5395.5474,3060.1,5322.3696,675.9162,1814.943,945.6299,2915.2289,1068.6005,1632.5316,1241796.5615,1467787.6777,1477.3753,0.312524,228.697814,958.819433,147.642054,1142.84235,986.262303,0.151135,1.162914,106.023,away,0,0
47,47.0,3.6,4.6,3715.0587,6096.4254,3199.6015,5847.5909,1363.6252,2030.492,1704.5679,3441.4531,2148.8227,2573.7226,2591037.2588,3611182.0477,573.4175,0.405825,271.916198,909.880804,202.782368,1168.47462,957.178851,0.155282,1.207848,105.023,away,0,0
48,48.0,3.84,2.64,3926.4209,5873.7218,3748.8546,5733.3911,1197.6531,859.7228,1814.2385,1322.4656,1642.9611,775.5032,1194328.6934,763711.2626,531.344,0.326917,255.557849,992.595821,211.783785,1318.156426,939.159546,0.142852,1.252549,104.023,away,0,0
49,49.0,4.2,4.8,5876.9069,6362.117,6234.9382,4999.2679,811.2364,1256.9787,1328.6657,1471.5596,1091.7392,2089.5031,734844.8255,2801909.8168,1429.957,0.368692,255.694793,975.518353,255.356419,1254.220684,986.931784,0.120666,1.149421,103.023,away,0,0
50,50.0,2.4,4.6,6822.5438,6936.6266,7011.8715,5169.2529,594.7506,1478.9755,1022.6678,1015.0027,474.152,2952.1066,123503.6801,2188973.3193,1722.9533,0.320572,264.161735,780.531127,280.276597,1002.050222,881.875757,0.112075,0.826064,102.023,away,0,0
51,51.0,3.56,5.08,6419.0307,6758.207,7043.7178,5270.1468,709.5146,1314.5676,1232.3205,1450.1685,800.3021,2363.9712,722383.1355,3503541.0315,1535.3096,0.336581,249.178321,698.029003,288.940314,803.703382,715.865296,0.103041,0.544704,101.023,away,0,0
52,52.0,5.36,5.4,5992.2741,6415.313,6299.4401,5429.9049,759.126,1131.08,1355.4712,1480.526,938.6903,1873.1822,792985.8601,2630170.4492,1035.1618,0.328716,230.347128,698.700506,294.494815,792.477796,738.436323,0.097118,0.510327,100.023,away,0,0
53,53.0,5.96,6.0,5792.0184,6130.6017,6038.5275,5371.6013,703.492,976.6919,1310.4564,1409.8194,857.8237,1522.2989,704704.0953,1987516.5885,801.6417,0.348304,209.236539,615.265556,296.404627,739.623367,642.124112,0.092597,0.341935,99.023,away,0,0
54,54.0,6.0,6.0,5652.1126,5814.9496,5939.5,5156.2747,709.5626,808.7585,1200.1914,1218.15,1079.7687,1203.7784,705082.1004,1214219.233,720.8811,0.341324,202.5021,440.845746,256.118221,673.281452,499.74998,0.062507,-0.054707,98.023,away,0,0
55,55.0,4.48,3.64,5644.8904,6252.6561,5894.6344,5349.5574,709.7178,511.691,850.9139,738.9632,1196.6336,758.7737,714202.4297,695773.4521,962.7173,0.269458,201.604749,468.959399,287.710566,717.882812,365.131956,0.060831,-0.07704,97.023,away,0,0
56,56.0,1.8,1.96,5284.8263,4349.7271,4880.5924,3955.2736,911.0111,468.9428,1390.0101,747.7129,686.0324,188.6991,22867.7679,30194.2574,1041.0302,0.196074,188.411195,301.560365,303.663613,446.669822,345.986193,0.04578,-0.399489,96.023,away,0,0
57,57.0,0.8,1.48,8665.994,6075.7542,8460.9198,5393.4213,0.0,701.9902,0.0,683.9331,0.0,830.1065,0.0,0.0,741.4865,0.070099,210.741413,303.310205,366.770829,400.425394,285.544784,0.049047,-0.383934,95.023,away,0,0
58,58.0,1.0,1.0,8720.4052,6143.5115,9108.8602,5990.9412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.414,0.0,194.144204,256.432304,355.803767,256.919963,313.544676,0.048166,-0.48867,94.023,away,0,0
59,59.0,1.0,1.0,9286.5769,6092.3258,9752.8096,6029.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.675,0.087242,155.502534,216.706717,307.246488,242.010572,229.309471,0.052713,-0.598362,93.023,away,0,0
60,60.0,1.0,1.0,9698.8065,5869.3695,10140.6417,5994.6352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.9977,0.218104,133.853955,194.507028,276.646695,196.354883,201.177577,0.060987,-0.640053,92.023,away,0,0
61,61.0,0.2,0.96,8672.1839,6760.2146,9678.9482,7299.3823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.1955,0.027263,122.37755,178.066235,255.681426,152.838297,248.532986,0.07847,-0.580155,91.023,away,0,0
62,62.0,0.08,1.0,10339.7271,7375.3865,9645.8653,7433.5828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.2777,0.017448,117.416418,159.717476,243.366353,149.802549,227.109995,0.078665,-0.614298,90.023,away,0,0
63,63.0,0.12,1.0,8164.7354,7486.9188,9387.4804,7441.6497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.3172,0.0,111.853021,144.278659,238.864875,142.731892,241.361933,0.078451,-0.628642,89.023,away,0,0
64,64.0,1.36,0.0,11118.668,6266.8624,,,224.5056,,222.1468,,278.2958,,0.0,,,0.0,133.69652,141.650356,250.053061,137.294384,259.206525,0.077753,-0.604257,88.023,away,0,0
65,65.0,2.0,0.0,10993.096,6344.8535,,,164.3168,,192.5504,,148.3161,,0.0,,,0.0,139.699883,122.223217,218.084953,94.557837,261.377811,0.070567,-0.68216,87.023,away,0,0
66,66.0,1.96,0.0,10791.9646,6581.266,,,181.6964,,288.7015,,25.328,,0.0,,,0.0,121.308522,133.576797,173.79045,106.816136,287.52995,0.063228,-0.728525,86.023,away,0,0
67,67.0,1.64,0.0,11124.0065,6312.8155,,,235.8002,,324.6318,,206.9762,,12941.886,,,0.0,35.61779,116.998369,38.382471,113.988851,285.527668,0.050631,-0.935948,85.023,away,0,0
68,68.0,1.6,0.0,10642.5296,6432.3885,,,137.3846,,146.9968,,159.0709,,1794.1894,,,0.0,45.459355,0.0,56.145979,0.0,278.218701,0.043621,-1.089113,84.023,away,0,0
69,69.0,2.0,0.0,10416.7618,6152.3529,,,378.538,,300.0365,,510.5182,,0.0,,,0.052345,69.574693,0.0,71.449956,0.0,333.708127,0.040131,-1.051244,83.023,away,0,0
70,70.0,2.4,0.0,10489.6237,6097.4328,,,810.185,,1146.5891,,785.7585,,433086.322,,,0.212459,112.739399,0.0,156.10521,0.0,441.051715,0.043056,-0.905523,82.023,away,0,0
71,71.0,2.96,0.0,10297.5121,6018.2153,,,813.0407,,567.8675,,1277.2999,,524401.9778,,,0.328952,113.024962,0.0,213.97737,0.0,330.978655,0.035621,-0.968861,81.023,away,0,0
72,72.0,2.64,0.12,10036.1604,6231.1016,10083.2598,6941.1029,824.5068,0.0,560.7432,0.0,1291.5926,0.0,90409.2002,0.0,626.0337,0.210349,114.171573,0.0,214.689795,0.0,376.039492,0.0465,-0.891112,80.023,away,0,0
73,73.0,2.84,0.32,10021.0667,6683.7683,9985.4125,7046.9851,798.6728,0.0,1082.5305,0.0,945.7587,0.0,282620.281,0.0,528.297,0.201489,116.754967,0.0,266.86853,0.0,97.736717,0.045641,-1.008604,79.023,away,0,0
74,74.0,2.2,0.0,9835.0478,6819.9498,,,495.5552,,613.9784,,548.8944,,44227.6653,,,0.170207,124.616172,0.0,291.509062,0.0,97.736717,0.04877,-0.974599,78.023,away,0,0
75,75.0,1.2,0.04,9750.7635,7152.9183,9309.3584,7246.1484,60.6524,0.0,93.9617,0.0,21.2647,0.0,0.0,0.0,522.9396,0.008724,162.087567,0.0,340.551086,0.0,97.736717,0.064918,-0.840696,77.023,away,0,0
76,76.0,2.24,1.52,9529.7355,7400.3634,8995.3599,7326.9913,633.4177,694.2743,1028.7731,1108.5551,99.4293,55.6713,940.8263,0.0,653.2677,0.223258,217.626134,347.137172,424.417113,554.277544,114.032385,0.086371,-0.154562,76.023,away,0,0
77,77.0,2.0,1.6,9680.4246,7436.5573,9126.2182,7421.444,288.2424,600.8527,483.0519,991.3543,14.7859,79.5127,1512.4981,45445.3725,838.9445,0.197202,246.73329,262.565329,475.396207,408.585277,137.913871,0.088977,-0.204001,75.023,away,0,0
78,78.0,2.12,1.88,9278.302,7442.2779,9573.8515,7148.511,272.6046,979.7313,464.2127,1453.7418,48.1332,451.9672,11639.24,145449.6594,769.6883,0.278887,238.455502,291.643643,459.516617,422.035816,120.749468,0.097145,-0.160887,74.023,away,0,0
79,79.0,1.84,0.76,9316.2117,7443.5132,8794.6442,7285.1568,317.7725,0.0,526.0181,0.0,28.1372,0.0,3123.4718,0.0,834.4048,0.008724,218.856957,429.261171,450.393186,628.377008,109.54288,0.118927,0.107282,73.023,away,0,0
80,80.0,2.04,1.16,9544.1923,7432.3692,9624.5414,7432.8402,750.1904,176.6492,1208.3577,282.4588,53.613,8.8901,354.0902,0.0,330.1722,0.198688,218.934037,387.159182,433.971887,570.723967,175.324495,0.121912,0.092534,72.023,away,0,0
81,81.0,1.08,0.68,10020.232,7426.7577,8522.9971,7477.9354,135.5161,223.4997,216.691,357.1376,6.8859,18.0273,0.0,0.0,1412.1836,0.138389,280.115902,338.543653,475.266399,499.860376,304.851191,0.116293,0.134974,71.023,away,0,0
82,82.0,1.08,1.12,9817.9439,5158.3654,10098.1035,5022.1485,468.3559,696.693,718.4986,1073.6936,212.8497,284.2406,0.0,0.0,856.8967,0.186098,312.253268,355.374855,524.734733,526.947335,336.155649,0.109204,0.189981,70.023,away,0,0
83,83.0,0.6,0.4,8024.5423,6626.1392,4947.546,6403.6297,0.0,4956.8361,0.0,7854.6194,0.0,1097.3688,0.0,0.0,4204.4414,0.066761,356.505465,887.892749,544.405854,1374.563059,742.381646,0.120251,1.240296,69.023,away,0,0
84,84.0,2.08,1.4,7510.9996,5247.4538,6877.4959,5175.2103,1469.0638,1130.9234,1876.7768,1448.1702,1566.5884,912.878,730821.4071,0.0,767.0408,0.283254,473.100076,1214.339411,685.22832,1933.661519,1041.828198,0.138772,2.120762,68.023,away,0,0
85,85.0,1.2,0.8,6816.9991,3549.6924,6597.816,3716.8314,215.5075,319.4878,383.7492,435.0696,165.9934,268.3473,30165.2696,0.0,275.6482,0.157456,554.965426,1174.049028,782.529411,1841.605433,986.784638,0.135204,2.120433,67.023,away,0,0
86,86.0,2.84,2.6,6636.7288,3500.4969,6505.4095,3724.6399,392.9208,515.1888,692.8809,841.1362,243.0428,400.2384,62097.3471,100688.3785,309.4692,0.244563,515.43022,1124.191693,719.961438,1771.356585,977.133933,0.122461,1.924307,66.023,away,0,0
87,87.0,2.24,3.0,6601.373,3530.4763,6481.8135,3690.918,391.3931,576.2969,659.3099,999.1068,135.6694,494.6633,47556.5677,221509.5404,324.3262,0.287102,481.065456,1120.960338,668.746415,1775.433573,960.051948,0.124109,1.870298,65.023,away,0,0
88,88.0,3.0,3.0,6574.9599,3473.1213,6757.9546,3630.064,340.375,331.1343,581.3462,535.8247,255.3558,358.0994,93107.4271,96599.0704,241.1279,0.209008,484.603484,1107.588746,674.65887,1775.523041,961.44615,0.12375,1.865758,64.023,away,0,0
89,89.0,1.8,2.2,6679.612,3481.0498,6871.0472,4659.9248,246.1487,170.4862,383.7248,260.7961,215.7091,201.3054,61978.9507,42385.2609,201.932,0.122309,489.509321,1025.68042,688.240463,1657.651723,958.894091,0.105404,1.675844,63.023,away,0,0
90,90.0,0.6,1.4,3293.7613,2884.805,5913.4278,5923.6161,403.0476,105.2957,710.3341,166.8752,245.4518,77.8196,28198.4329,4372.1167,177.8558,0.0,461.957417,1014.534552,652.667444,1638.797934,910.878455,0.098638,1.56231,62.023,away,0,0
91,91.0,0.48,1.28,3388.0226,2917.8477,3593.2295,2954.1919,332.5213,77.1771,569.2435,121.9527,207.6205,57.6785,19964.5468,3094.2052,127.4084,0.0,407.542621,1012.661361,567.609837,1635.822305,807.722059,0.092609,1.391662,61.023,away,0,0
92,92.0,0.0,1.0,,,3574.5181,2942.2067,,0.0,,0.0,,0.0,,0.0,,0.0,415.842937,973.059745,574.921198,1576.36197,835.770415,0.087838,1.33891,60.023,away,0,0
93,93.0,0.0,1.0,,,3559.7089,2935.7912,,0.0,,0.0,,0.0,,0.0,,0.0,409.278815,547.04543,556.974028,898.269391,521.79863,0.075904,0.510838,59.023,away,0,1
94,94.0,0.24,1.12,3311.1831,2858.4565,3527.3978,2921.353,337.5666,23.1135,551.9894,40.1632,255.3364,18.5987,15965.8962,853.6761,212.5524,0.0,257.880963,166.765505,368.430773,261.640788,105.284062,0.054255,-0.567784,58.023,away,0,1
95,95.0,3.0,3.0,5603.3158,4624.2512,5923.5657,4949.5248,593.8806,773.727,616.3349,861.6098,840.2479,1129.6194,375729.5642,830626.4905,465.4764,0.236493,115.417784,160.683305,164.33334,242.475385,71.217109,0.065324,-0.758856,57.023,away,0,1
96,96.0,3.0,3.0,6148.1284,5177.8309,6571.2326,5849.3104,861.7982,1153.4824,678.284,1128.6306,1364.3757,1855.5359,694135.8288,1610069.4537,793.8149,0.338275,128.346984,179.088746,129.021536,228.570801,113.291038,0.066792,-0.730996,56.023,away,0,1
97,97.0,3.0,3.0,6079.048,4628.1816,6540.9561,5316.1771,783.219,1035.6905,708.2235,1163.0297,1200.1778,1509.2975,632955.2954,1377894.1318,831.2508,0.378332,139.354346,184.757131,128.502755,216.213652,116.516594,0.066543,-0.723598,55.023,away,0,1
98,98.0,3.0,2.84,5955.0532,4383.314,6419.0972,5344.2707,930.1435,1147.7749,770.042,1044.4059,1462.2547,1760.5891,846764.485,1414291.643,1083.7325,0.365982,153.055263,171.449306,126.196293,181.747822,140.699942,0.059969,-0.758407,54.023,away,0,1
99,99.0,3.0,2.0,5879.2902,3920.9019,5974.8723,4961.0203,883.5159,910.4597,825.206,72.2623,1339.6551,1454.8296,836918.9325,0.0,1044.6678,0.461057,146.255438,179.116028,105.845228,251.459322,140.681194,0.060806,-0.733797,53.023,away,0,1
100,100.0,3.44,2.2,5716.8149,3435.7802,5911.7034,4704.8551,1057.9791,1001.3315,1217.3213,388.2126,1528.7085,1576.4046,1617303.04,446007.5812,1294.0512,0.494287,148.764632,181.684156,115.203233,273.662264,172.867944,0.051899,-0.743033,52.023,away,0,1
101,101.0,4.52,2.04,4761.5307,3605.3431,4702.3152,3415.0235,1916.0445,1102.987,2203.4449,1364.2463,3226.5858,1236.5514,5825100.228,887390.1621,1020.4893,0.462432,261.270206,189.03785,235.922222,366.773382,204.741439,0.055084,-0.514959,51.023,away,0,1
102,102.0,3.64,1.4,3601.5956,3299.6446,3748.1159,2659.839,1728.9151,52.3929,1378.4679,68.9413,3147.037,71.0663,4655400.8683,8984.4097,719.9117,0.333707,252.002595,286.379548,309.554077,484.108618,216.720964,0.067957,-0.296482,50.023,away,0,1
