second,seconds,home_player_count,away_player_count,home_centroid_x_cm,home_centroid_y_cm,away_centroid_x_cm,away_centroid_y_cm,home_spread_rms_cm,away_spread_rms_cm,home_length_axis_cm,away_length_axis_cm,home_width_axis_cm,away_width_axis_cm,home_hull_area_cm2,away_hull_area_cm2,centroid_distance_cm,entropy_grid,home_spread_rms_cm_volatility,away_spread_rms_cm_volatility,home_length_axis_cm_volatility,away_length_axis_cm_volatility,centroid_distance_cm_volatility,entropy_grid_volatility,vol_index,seconds_to_next_goal,next_goal_team,goal_in_next_30s,goal_in_next_60s
37,37.0,2.64,2.2,2818.8289,3839.2981,3108.1539,3122.1571,1085.2841,248.776,1193.3665,256.8915,1591.4471,400.5361,202204.7873,47161.1865,1686.2585,0.172013,437.197787,369.512483,254.820036,287.454768,399.526,0.101449,-0.074922,115.023,away,0,0
38,38.0,1.0,1.0,5342.8775,4287.8862,7034.1376,4391.9463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.0495,0.218104,496.551504,391.276159,372.645081,309.06288,375.414951,0.090198,-0.013399,114.023,away,0,0
39,39.0,2.2,1.88,3109.6779,3963.4504,4036.2525,3559.8767,856.3591,581.0096,890.8198,920.1994,1333.6285,95.7219,247672.9284,12595.9579,1827.1057,0.154476,572.500068,444.652953,434.767364,394.564784,381.681039,0.089837,0.146321,113.023,away,0,0
40,40.0,3.4,2.52,2475.7975,3482.4602,3512.6708,3427.1765,581.0168,1117.736,583.597,1563.0576,1050.1303,674.949,128284.133,25951.4705,1595.6233,0.186274,581.205269,498.104277,462.871429,457.270123,395.44391,0.088373,0.229641,112.023,away,0,0
41,41.0,5.48,3.84,2213.9581,1973.0065,2319.322,2234.3068,472.6595,896.3016,305.8915,620.6165,918.9335,1518.661,49899.0659,33894.7551,339.5906,0.341676,565.939946,509.40634,482.375616,530.730068,508.709426,0.094553,0.35666,111.023,away,0,0
42,42.0,4.6,4.24,2466.7069,2500.0987,2589.5577,2946.0483,803.8922,640.2855,450.3309,379.2051,1451.5207,1161.9665,91454.8091,60996.3234,533.7348,0.288669,543.143261,529.061265,477.362685,540.454557,513.886918,0.089956,0.337655,110.023,away,0,0
43,43.0,5.04,4.24,3664.4065,3310.4803,3673.2416,3578.3889,1352.365,1188.4978,925.6489,672.356,2448.6949,2201.2944,398802.0104,248138.4878,378.5715,0.302939,572.401062,581.245038,519.969223,565.783511,528.056599,0.084331,0.409601,109.023,away,0,0
44,44.0,6.0,5.16,5182.3787,3640.428,5122.3762,3611.5791,311.1804,153.358,520.1293,249.527,260.4426,97.847,56298.2221,23177.97,117.2072,0.109019,520.388616,564.257683,460.995167,505.900554,498.34919,0.087642,0.303825,108.023,away,0,0
45,45.0,4.04,3.2,5977.9141,4456.1694,4158.8943,3878.6396,299.7854,75.9626,493.8265,145.9754,238.7381,75.879,94757.7579,12962.1134,1695.4556,0.145341,504.077985,518.504117,462.007966,495.607043,618.57592,0.086585,0.321348,107.023,away,0,0
46,46.0,5.0,5.68,3767.3126,4831.9113,3545.3809,5213.3974,1873.5174,1614.3626,1719.1043,2824.289,3563.4922,1909.5617,5398519.8036,3802187.9165,445.3615,0.491715,588.526486,539.996453,523.597605,662.860808,653.103776,0.10084,0.577849,106.023,away,0,0
47,47.0,5.04,6.0,3295.4055,4742.1949,3032.5279,5109.9622,1931.7239,1635.3011,1450.8693,2720.4473,3818.4346,2359.328,5351221.6978,6231207.9675,453.7424,0.469934,588.95666,506.404862,521.420694,660.548848,507.575764,0.096259,0.449768,105.023,away,0,0
48,48.0,3.52,4.48,3832.4309,5677.91,4019.6823,5447.6809,1287.1645,1424.2998,1753.0883,1795.2496,1820.006,2343.6207,1664482.5242,3595468.0454,492.0702,0.392609,544.884181,502.627402,432.30594,727.379474,510.529438,0.099383,0.414336,104.023,away,0,0
49,49.0,5.52,6.8,5808.1671,4888.3592,5961.1323,5038.1614,1875.5674,1565.5617,1514.8681,2082.876,3729.0717,2978.3209,5005255.5275,6165047.3436,591.3936,0.519626,518.088555,458.65263,367.045984,664.122173,507.25616,0.105721,0.333136,103.023,away,0,0
50,50.0,5.04,6.24,6362.6231,4428.7473,6671.776,4907.861,2402.1608,1928.7171,1759.9815,1962.0457,4876.0184,4009.528,6709333.7341,7275713.4323,607.5715,0.561536,543.213669,441.295534,360.835048,611.919387,485.725709,0.106733,0.308097,102.023,away,0,0
51,51.0,6.2,7.28,6332.0804,4739.2193,6834.6102,5177.8053,2193.3298,1750.8863,1609.971,2099.1251,4573.2488,3801.0232,6539399.3702,7607649.4386,719.5457,0.57716,553.26104,436.93517,348.065547,531.383227,371.319855,0.092755,0.147978,101.023,away,0,0
52,52.0,8.48,7.4,5866.05,4835.7349,6353.4181,5271.8446,1914.7699,1537.46,1681.0573,1761.6234,4215.7842,3202.3505,7339082.1948,5576898.5247,657.9294,0.54725,547.993754,432.676193,340.73024,540.992251,358.067066,0.090445,0.123991,100.023,away,0,0
53,53.0,9.0,7.44,5707.5254,5129.2858,6029.7265,5677.2923,1850.6788,1293.6946,1670.4533,1496.3897,3939.1346,2451.2519,7123555.0791,4101486.7439,656.8854,0.492414,499.555577,402.231497,294.25884,538.200524,342.655136,0.094502,0.052253,99.023,away,0,0
54,54.0,9.0,7.0,5570.7506,4752.6147,5856.4703,5321.4654,1422.5635,883.713,1497.4035,1156.4955,2889.488,1483.7226,4982589.0557,2159110.2233,638.3626,0.446029,438.24864,339.71568,271.011854,529.907034,318.370982,0.079748,-0.128365,98.023,away,0,0
55,55.0,5.48,5.16,5559.7495,5614.3632,5864.8438,5679.4474,1023.2612,913.0629,884.5763,977.9181,1932.4765,1530.5979,2449269.4074,1690956.6707,607.5636,0.34766,477.039379,334.911129,329.664299,537.409612,163.626049,0.085953,-0.13424,97.023,away,0,0
56,56.0,1.76,2.32,4890.737,4136.2429,5290.7478,4127.7641,480.3392,1110.0139,618.9546,1861.1119,468.2247,816.0242,154765.3105,275282.1913,643.2665,0.219158,373.958371,200.766231,233.698697,357.897625,42.186932,0.064166,-0.585174,96.023,away,0,0
57,57.0,1.76,0.8,8561.2367,5318.4143,8900.178,5889.9483,895.0609,0.0,906.7467,0.0,1112.6166,0.0,230051.5441,0.0,886.0661,0.145545,409.609897,309.673761,235.654412,533.624646,65.628793,0.069349,-0.375909,95.023,away,0,0
58,58.0,2.0,1.0,9886.2189,5270.9111,9065.3477,6321.4724,1773.7637,0.0,1965.4967,0.0,2046.5799,0.0,0.0,0.0,1334.65,0.200284,433.024245,288.573626,311.307511,441.104872,106.654402,0.067091,-0.360736,94.023,away,0,0
59,59.0,2.0,1.0,10442.1332,5117.4537,9898.9822,6039.901,1282.7459,0.0,1414.2681,0.0,1486.3692,0.0,0.0,0.0,1070.9016,0.316607,423.285746,274.447436,342.608352,412.342232,123.096895,0.066021,-0.369828,93.023,away,0,0
60,60.0,2.0,1.0,10593.7344,5229.3406,10127.7357,6018.8679,1079.9591,0.0,1405.3236,0.0,1041.5239,0.0,32490.6657,0.0,974.9452,0.333998,390.905078,238.13189,318.991461,400.259201,131.074746,0.063569,-0.440982,92.023,away,0,0
61,61.0,0.36,0.96,9228.1409,6435.1307,9675.5191,7315.4806,496.3397,0.0,769.1332,0.0,533.553,0.0,184871.3737,0.0,1472.1615,0.045438,428.383915,220.348812,367.609455,386.551258,169.598963,0.090863,-0.267997,91.023,away,0,0
62,62.0,0.08,1.0,10351.1489,7385.7415,9643.5235,7444.8573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.7366,0.017448,450.161893,199.006176,437.414149,352.801086,224.379817,0.090671,-0.216282,90.023,away,0,0
63,63.0,0.2,1.04,10263.2691,7383.1858,9335.0697,7457.7531,0.0,27.4095,0.0,43.841,0.0,1.1162,0.0,0.0,853.5493,0.043621,443.75279,177.370594,436.353746,330.661818,225.194148,0.087804,-0.257214,89.023,away,0,0
64,64.0,1.44,0.04,11048.672,6391.5972,9302.9482,7468.5815,200.811,0.0,201.3508,0.0,244.7128,0.0,0.0,0.0,,0.0,421.022357,139.113379,439.183847,301.05651,248.157636,0.087528,-0.299113,88.023,away,0,0
65,65.0,2.0,0.0,10987.0367,6367.7448,,,153.5843,,199.5087,,127.763,,0.0,,,0.0,385.814789,151.309323,378.085342,314.665297,275.327465,0.077691,-0.367192,87.023,away,0,0
66,66.0,2.0,0.0,10840.5994,6558.5884,,,228.5627,,346.209,,92.8821,,0.0,,,0.0,339.020438,145.604113,366.1932,243.599242,309.55954,0.064841,-0.476404,86.023,away,0,0
67,67.0,1.6,0.0,11145.8801,6314.7276,,,264.921,,361.6232,,233.6695,,9310.9861,,,0.0,301.184094,7.831293,338.955403,12.52601,320.686201,0.05748,-0.730798,85.023,away,0,0
68,68.0,1.84,0.0,10733.0097,6366.5412,,,269.0222,,299.4557,,297.9904,,0.0,,,0.0,213.723927,9.136508,239.297158,14.613678,295.106671,0.052006,-0.880199,84.023,away,0,0
69,69.0,2.0,0.0,10414.85,6164.314,,,388.685,,297.4158,,501.4053,,0.0,,,0.061069,176.588422,10.96381,184.378287,17.536414,302.946243,0.04648,-0.950844,83.023,away,0,0
70,70.0,2.4,0.0,10556.7191,6061.6284,,,725.1237,,1019.9995,,751.4831,,485373.7835,,,0.223378,189.953617,13.704762,255.742205,21.920518,371.942856,0.060972,-0.801526,82.023,away,0,0
71,71.0,2.92,0.0,10267.4405,6068.2019,,,794.446,,557.1574,,1229.496,,483140.9392,,,0.329664,138.523903,18.273016,238.407369,29.227357,309.306106,0.042745,-0.956883,81.023,away,0,0
72,72.0,2.6,0.16,9999.6336,6252.1071,10268.241,6782.5288,856.3557,0.0,647.8475,0.0,1281.7926,0.0,194095.8082,0.0,669.5792,0.210377,95.080911,27.409524,170.563053,43.841035,9.187316,0.051874,-1.143086,80.023,away,0,0
73,73.0,2.0,1.12,9986.5514,6487.8817,10191.3098,7112.4633,871.5734,25.8615,1115.2522,41.3618,822.9048,1.1195,0.0,0.0,664.984,0.202423,96.602677,26.635496,217.303525,42.601436,4.595186,0.050053,-1.131494,79.023,away,0,0
74,74.0,1.24,0.96,9559.2363,6504.8314,10166.7715,7129.4383,161.0573,0.0,223.1723,0.0,122.7963,0.0,0.0,0.0,882.8971,0.171632,147.57319,25.861467,286.376439,41.361836,111.254139,0.04877,-1.00564,78.023,away,0,0
75,75.0,1.48,0.0,9765.9411,7107.5539,,,145.1084,,195.4361,,103.8141,,3997.7209,,,0.033471,144.445412,25.861467,288.96584,41.361836,111.254139,0.062586,-0.947392,77.023,away,0,0
76,76.0,1.48,2.0,10131.8849,7408.2699,9017.3209,7270.8651,132.0325,639.0561,210.8609,1128.9015,11.9805,127.3517,0.0,74866.6761,1248.3856,0.260762,138.255156,25.861467,275.838285,41.361836,111.254139,0.085315,-0.860523,76.023,away,0,0
77,77.0,1.96,1.6,9806.4187,7442.0405,9086.4354,7430.2901,185.1318,471.2702,296.0574,800.366,8.2517,62.9137,0.0,49611.9763,764.9215,0.184826,139.929263,73.169611,282.81652,137.086412,235.324138,0.092908,-0.680706,75.023,away,0,0
78,78.0,1.76,1.76,9419.6251,7401.696,9561.5854,7196.2348,238.7879,1012.796,348.1793,1569.144,121.8956,316.5893,0.0,19599.1224,652.1995,0.271247,144.884755,190.258651,281.811961,295.009321,204.673604,0.101551,-0.513977,74.023,away,0,0
79,79.0,2.0,0.64,9163.7016,7407.6744,9457.6604,6876.4143,394.5787,0.0,627.7033,0.0,159.1038,0.0,75104.8163,0.0,985.1192,0.048339,148.497554,354.766114,309.560367,549.836258,230.322819,0.117734,-0.198202,73.023,away,0,0
80,80.0,2.04,1.2,9583.306,7409.1483,9849.6495,7232.5211,778.6154,289.7269,1213.7648,351.7077,155.0475,198.8866,78107.6152,0.0,534.7942,0.202965,153.257348,343.926247,295.908152,516.814836,266.989836,0.116966,-0.203998,72.023,away,0,0
81,81.0,0.68,0.84,9645.7113,7450.7231,10247.2019,7368.4887,35.7358,137.7574,57.1021,193.4438,2.9319,100.3277,0.0,0.0,874.6502,0.096708,220.613074,316.50385,365.290219,465.593281,277.399287,0.116963,-0.154053,71.023,away,0,0
82,82.0,1.84,1.76,10064.3572,4928.818,9719.1129,4526.2812,1867.9585,1463.3872,2831.8875,1908.3428,1415.2033,1202.0908,115892.8723,1269007.1458,1312.0871,0.392916,397.644365,442.644586,633.699752,621.756504,297.40398,0.134655,0.342731,70.023,away,0,0
83,83.0,0.88,1.4,8818.053,6091.6091,8936.3145,3274.6021,437.0714,953.0715,585.8382,1547.9867,381.8656,608.9419,0.0,2476169.9322,4322.4043,0.188526,539.211308,503.201363,811.564204,661.630788,673.119231,0.154299,0.891614,69.023,away,0,0
84,84.0,1.68,2.16,6238.33,6228.0878,7415.2018,3471.8218,1551.8719,1455.25,2563.2318,2349.4966,1697.2543,1214.3578,5497709.8792,2737385.8532,3857.3679,0.346753,579.639748,562.740996,920.095567,756.649296,704.009644,0.167042,1.124894,68.023,away,0,0
85,85.0,2.4,2.2,3719.4095,3020.0512,5632.3059,3951.8115,177.3845,235.0758,354.1913,370.1399,150.59,182.3153,27692.4373,3792.184,257.0321,0.0,715.493596,635.789133,1138.226002,892.505677,1025.823657,0.187901,1.710054,67.023,away,0,0
86,86.0,5.72,4.32,2724.234,2326.5836,2455.2146,2169.3021,668.0499,508.3506,1130.3862,736.9064,394.9431,451.9505,265264.3526,17193.0104,334.097,0.135595,763.252547,599.537699,1214.303016,839.931763,930.94778,0.178732,1.641699,66.023,away,0,0
87,87.0,4.52,4.64,2751.5367,2321.7196,2426.3686,2160.5318,524.4161,549.7219,906.4905,825.9372,401.0546,489.9655,174170.6245,47601.7728,386.75,0.092821,772.305995,586.896244,1228.172937,815.981279,887.86667,0.175416,1.597624,65.023,away,0,0
88,88.0,5.52,5.0,2523.8374,2249.5031,2572.7458,2242.5898,833.461,266.2928,1448.6604,409.1587,391.1223,254.6457,355061.8367,16510.1611,345.4681,0.113275,797.84488,561.086577,1277.177734,780.781323,880.722661,0.168819,1.575562,64.023,away,0,0
89,89.0,3.6,3.4,2322.4421,2295.5667,4354.4501,3848.7239,580.3294,117.7706,1031.7851,173.7067,277.2309,111.9933,272137.8921,5869.6273,299.5857,0.057514,807.578961,474.659202,1290.912872,647.412121,852.018933,0.152104,1.387876,63.023,away,0,0
90,90.0,1.2,2.08,3427.277,3014.4606,5603.6178,5591.3431,623.0438,653.603,1305.5876,790.9165,385.5549,567.0331,256658.5028,4787.2934,282.5501,0.0945,773.446735,499.269751,1259.686974,673.96233,808.690005,0.14034,1.29945,62.023,away,0,0
91,91.0,0.96,1.72,3591.1393,3046.6357,3717.3649,3004.3945,419.862,120.2425,867.8556,203.2194,335.9079,74.3345,127031.947,23557.2593,385.0973,0.034593,719.476968,537.408857,1187.793906,716.905648,784.959127,0.135705,1.234762,61.023,away,0,0
92,92.0,0.0,1.0,,,3634.9437,2969.6627,,0.0,,0.0,,0.0,,0.0,,0.0,595.838556,416.870133,1011.46152,565.737682,823.572715,0.109544,0.824768,60.023,away,0,0
93,93.0,0.0,1.0,,,3623.2534,2964.6634,,0.0,,0.0,,0.0,,0.0,,0.0,491.45749,365.838565,857.138054,529.702071,550.229655,0.089105,0.378651,59.023,away,0,1
94,94.0,0.48,1.36,3410.1555,2949.1139,3620.859,2958.6446,583.0297,58.8763,1168.1227,105.4887,429.0953,31.2404,138911.5169,13806.6392,597.1383,0.011814,402.408491,321.508346,697.101554,460.099954,562.40012,0.074464,0.121805,58.023,away,0,1
95,95.0,6.0,6.0,5599.7567,3393.8131,5992.7122,3894.4537,1423.7599,1247.782,1116.7808,1958.0843,2639.3507,1884.359,2645753.7816,3874466.4122,668.6211,0.467685,326.157464,318.381484,388.858892,447.423838,58.278263,0.085376,-0.331421,57.023,away,0,1
96,96.0,6.0,6.0,6077.2278,3523.7604,6480.8622,4383.2429,2005.0135,1904.2038,1011.9412,2108.6093,4276.8261,3814.8757,4246755.3563,8048195.7938,949.6204,0.557284,339.098642,356.696188,292.950998,425.799685,87.411743,0.080776,-0.35235,56.023,away,0,1
97,97.0,6.4,6.76,5945.347,3101.9956,6228.3474,3801.7492,1902.3759,2038.9639,1132.9199,2436.7107,4063.0376,4081.7385,4666373.3616,8915313.6699,755.94,0.615283,333.24205,366.035067,278.248564,449.706756,107.558506,0.082298,-0.329446,55.023,away,0,1
98,98.0,7.0,7.2,5741.8634,2730.8981,6072.2081,3373.0486,1719.7416,2073.7834,1362.0251,2400.219,3505.3495,4168.6844,5049218.7098,9196116.9903,733.9548,0.611261,315.183387,341.174104,233.525042,411.67808,104.801832,0.080655,-0.40514,54.023,away,0,1
99,99.0,7.52,6.08,5654.0546,2407.815,5830.1407,2945.173,1591.9748,1954.2164,1476.3421,1767.7298,3105.9738,3774.7797,4908710.5171,6814317.8002,574.7334,0.557114,297.274115,338.278578,190.302417,451.381804,120.993111,0.080494,-0.416171,53.023,away,0,1
100,100.0,7.48,6.6,5433.0723,2122.4993,5859.6609,2381.7756,1596.2687,1999.9838,1755.7514,1675.7025,3163.9219,4097.7639,5892518.2959,7021038.4405,526.3343,0.550081,291.785462,289.272069,191.103393,398.86355,125.473606,0.077498,-0.484975,52.023,away,0,1
101,101.0,8.24,4.72,5652.0365,2674.4693,5898.1002,2393.061,2075.9044,1692.5979,1313.9768,1109.0291,4928.4581,3337.1196,5818799.8715,2973573.0753,681.3131,0.564683,331.278863,266.674604,191.68091,396.76118,132.96383,0.072968,-0.486288,51.023,away,0,1
